,iter0,iter1,iter2,iter3,iter4,iter5
1558,105480,548165,266467,619723,401316,288571
1559,265928,480000,18877,109553,558841,229261
1560,437256,106838,705835,277210,596311,663507
1561,580751,274392,46787,309104,85465,306872
1562,365088,134517,579837,638811,286000,379615
1563,263565,168067,506875,178046,720949,426463
1564,406389,214367,434706,706171,166700,706768
1565,378520,62448,618790,653565,609556,21890
1566,619643,585718,234631,345244,325334,656494
1567,86972,666391,163903,113657,609976,391536
1568,279910,266563,438711,531067,72326,516718
1569,510269,662632,555080,278022,339493,659277
1570,149281,544142,130509,65883,257164,549224
1571,668935,29848,539850,635338,131480,556234
1572,213861,347655,34082,8266,247772,268122
1573,73945,167787,313109,83042,634190,81027
1574,547279,185406,97892,707693,528236,51180
1575,695963,478739,466142,695679,563410,191207
1576,482730,403169,305345,267019,414493,691664
1577,122561,687128,562791,76434,62819,423637
1578,183492,120713,136705,655432,522230,482755
1579,639808,342735,25120,416171,397702,184892
1580,263485,85063,563583,340696,693096,513519
1581,61378,198312,260207,706075,606649,100687
1582,280737,542589,190365,580065,565261,171941
1583,414417,484369,612349,151211,16880,640586
1584,374820,188303,613110,653104,321079,46996
1585,273956,88792,484196,722486,626721,583830
1586,373446,668466,433048,129522,557017,316711
1587,560326,56537,722072,385843,630114,556968
1588,28251,417126,209885,573084,114884,120627
1589,166674,503595,216673,277591,527294,560927
1590,19132,277175,176059,392679,258870,43415
1591,422855,231390,28239,551317,594130,85066
1592,339370,610227,653861,157589,218088,571823
1593,430251,160091,90031,335819,583255,386867
1594,710240,179307,295474,90324,700693,367547
1595,36841,640171,225647,535976,489917,352177
1596,135917,381951,562146,678197,354103,301911
1597,378920,630603,135872,711627,112227,344476
1598,246919,234755,430162,670967,249515,587415
1599,195752,678361,378123,697263,272777,397105
1600,258287,19050,548838,294084,561040,29501
1601,413768,2481,407744,135105,544679,437157
1602,590226,369352,254099,242446,178615,453709
1603,208378,93637,528485,65403,349694,303112
1604,661723,108442,583529,596333,123983,348911
1605,320827,95326,518240,271418,184908,301048
1606,677942,447368,593479,713210,598288,468249
1607,554133,358210,113868,239339,170797,159324
1608,43669,61621,35126,707309,127177,641857
1609,65867,716696,447697,649589,237856,286448
1610,458338,151708,672771,434438,262300,521647
1611,223096,480549,17482,677199,331552,262738
1612,665641,499973,127063,510958,380134,305241
1613,677067,549433,673905,14912,336277,128075
1614,304884,362757,714427,25935,372691,290788
1615,130143,234710,637052,681454,665145,122842
1616,64584,552267,410501,545426,669734,537736
1617,432955,462339,162535,238166,557477,455621
1618,222991,181420,377084,167677,368743,264616
1619,644888,379105,277372,188915,70769,288024
1620,72921,481026,315878,39913,593022,204537
1621,259585,164103,557667,88947,575102,305501
1622,42221,533350,71985,701013,79246,252201
1623,102511,652263,627524,530043,715138,382139
1624,173336,286874,256906,16295,180791,49239
1625,193831,389874,73504,341984,636238,403304
1626,666809,575955,328336,311601,391597,411173
1627,522753,166728,214942,143679,352712,171338
1628,45896,40170,612308,343502,395519,526799
1629,52067,160483,83194,474376,97116,328468
1630,556850,325471,529585,433119,187099,633817
1631,322210,610899,582760,440374,289415,709074
1632,673560,357225,414578,400857,570064,37045
1633,165575,359125,253863,283610,526924,535300
1634,9384,215082,234622,293036,158122,478338
1635,263997,643693,462316,341914,678987,390330
1636,14137,396641,655776,429887,193428,238972
1637,703789,550457,54897,564778,319002,678005
1638,688933,511670,567672,245643,26303,396387
1639,464474,475538,438767,356581,333402,55140
1640,667879,388648,669447,45559,227432,295511
1641,294996,60502,184519,611586,472342,328744
1642,363347,152711,196437,282457,322032,144592
1643,231814,432056,142522,51491,544881,584079
1644,218076,168399,380572,3405,111149,29368
1645,597884,489586,34326,683781,131606,114590
1646,712640,655832,41674,681005,551149,281281
1647,573529,348874,411601,648056,324636,87604
1648,318122,624128,590676,490725,379592,34039
1649,176227,130186,518055,537045,493405,40909
1650,377297,255299,562438,683939,557177,446653
1651,261257,493998,717584,573675,471593,470216
1652,550557,354418,164419,82666,551215,569034
1653,403485,521372,325776,207332,364826,715573
1654,9090,292988,460902,86858,384341,449975
1655,314474,411897,474001,686326,388593,577600
1656,278451,670335,348249,668125,165943,457478
1657,5221,494471,517053,337026,665557,294760
1658,3143,684904,68513,86514,593757,593957
1659,410069,329561,658582,504057,449967,370489
1660,111890,599341,240035,603868,675026,386972
1661,570009,276165,566183,342789,143783,635866
1662,673935,462390,88277,706602,300502,322576
1663,691111,104628,345079,716472,473461,314048
1664,352330,317007,211617,425512,78738,171208
1665,707498,616646,447701,410185,706114,237921
1666,118689,402429,677656,624086,255921,598941
1667,471566,551581,474184,599189,229955,696847
1668,51468,250887,203829,716242,141253,54721
1669,199714,666923,336761,486521,64758,358097
1670,704843,163346,419121,371868,696954,555036
1671,291635,338348,80946,656041,392990,12764
1672,209723,267235,182652,458045,342319,3220
1673,658860,275817,666807,427600,214484,387408
1674,340168,30598,377095,502177,245226,686576
1675,209867,308260,131778,374842,328651,334054
1676,416473,538803,300767,64262,136665,3791
1677,662616,299106,475183,244966,716856,148789
1678,123681,568027,429973,288186,337808,653578
1679,251880,165429,564040,595955,238434,606675
1680,459997,613961,201262,368340,652821,624317
1681,1055,498657,268174,408200,423283,275768
1682,621426,75981,531823,381047,263031,396662
1683,535684,446825,63554,82581,465003,20012
1684,382800,585144,264471,216180,186093,658659
1685,561513,188468,670237,318369,145479,138884
1686,426464,305913,591328,372364,162359,198978
1687,481619,464643,331039,254601,56600,433864
1688,214729,254950,396888,683277,358316,526443
1689,558728,394687,312273,367620,101690,455063
1690,434959,508767,91782,706618,501389,282774
1691,424090,570162,284488,299743,476399,166398
1692,15172,331578,382374,502162,434333,657823
1693,226564,515902,580871,386209,147432,569837
1694,439325,48365,271506,507668,510432,492225
1695,63790,177182,184075,668999,353433,20473
1696,320962,626235,554219,185270,521134,134421
1697,488627,720675,549038,25072,500397,41398
1698,385188,460769,440349,237668,528036,262285
1699,283550,401555,425293,581382,276868,443752
1700,423108,94560,221485,547101,262722,611502
1701,232040,672104,592228,275232,366867,421706
1702,246638,402726,452651,184928,617242,387238
1703,578296,95771,561392,244383,401698,328729
1704,258277,666876,435146,258853,25671,225167
1705,588062,174162,424064,445014,179447,577315
1706,602826,450435,108802,14075,658863,488284
1707,97152,377869,48324,207380,346851,27495
1708,63871,145079,315252,488327,62661,385266
1709,460688,384827,508746,382933,411826,403450
1710,338584,14747,637914,276007,716617,277528
1711,711555,619314,392639,230684,466262,508769
1712,271240,187501,600787,292605,696800,651165
1713,520394,67275,494535,575171,284833,635568
1714,671190,174079,211578,678235,33097,540692
1715,413707,74818,7227,297144,114979,495262
1716,457600,312335,385020,653043,202166,700884
1717,721278,382500,111216,558993,70773,146421
1718,635061,540890,389352,599453,353672,708446
1719,422899,600160,460233,156834,603218,43798
1720,165126,47619,175436,641274,45987,578969
1721,693385,16139,694622,117170,536808,247098
1722,186319,586338,327565,220497,476707,251400
1723,104558,281210,1081,692432,424584,433445
1724,30585,383921,690364,573402,588451,341537
1725,525604,370929,199548,428963,339521,192437
1726,247700,316876,74126,474976,461562,354706
1727,209477,612317,551145,247234,243487,328892
1728,359996,400372,245502,439219,70854,476050
1729,157270,685963,611485,704474,608362,354454
1730,642658,457606,505318,179253,66497,363505
1731,224745,315833,265865,273643,397577,96882
1732,629211,84817,89280,585085,442815,532109
1733,542504,484675,438366,175535,175070,603547
1734,681671,586131,196848,273318,123249,444834
1735,648017,97669,229657,661906,348802,663046
1736,264500,680685,338638,621067,350112,517894
1737,385122,3306,700310,31642,617481,295388
1738,502559,523553,641087,70267,155572,662462
1739,589439,551185,485488,445418,610292,179181
1740,456156,364065,397169,56173,252538,54168
1741,486748,675379,473036,127167,181365,575845
1742,703920,647426,26655,551406,16355,39789
1743,592928,316757,519135,709711,358547,570720
1744,683229,35600,326094,583626,234424,298086
1745,47150,594416,24783,688638,88078,195438
1746,179070,478801,507871,213702,73403,532625
1747,148975,83402,252666,534374,392089,433180
1748,672141,475970,535687,516867,235283,197171
1749,575073,251439,399424,660382,508918,170146
1750,233167,549771,319314,106562,52459,271372
1751,265686,576864,463883,164196,170389,220560
1752,688461,287599,597390,125438,599220,493178
1753,429417,552514,266871,27081,29725,91604
1754,603223,31769,662982,525205,372382,393829
1755,88245,462698,83708,339270,468715,354413
1756,546852,477230,528618,36762,96384,401174
1757,437794,8894,624701,399805,176660,122152
1758,617161,572617,239301,122067,392600,489985
1759,153246,164352,511444,401932,554617,271094
1760,708760,717051,197552,467504,219551,360404
1761,701251,290836,274278,407226,519076,75156
1762,19833,377113,278669,26080,130370,11984
1763,330745,357249,337083,715706,57266,396287
1764,500373,339906,491863,264015,577598,119296
1765,696898,258083,291274,122409,639802,499049
1766,451346,592191,512997,678750,695250,48352
1767,387596,696104,483727,365486,318748,227491
1768,219894,14761,501817,5129,12852,124514
1769,540636,610972,479072,226043,249254,367731
1770,341079,80023,159188,169625,364701,41731
1771,137027,557684,649930,181059,246242,28524
1772,24961,421569,376662,502893,400975,174233
1773,22409,19131,449837,475991,8114,692031
1774,37113,587342,555251,386183,575165,172471
1775,559743,226423,504897,151468,295913,633792
1776,454836,561004,412687,82464,587095,277718
1777,390140,342974,206669,13755,476829,491275
1778,495026,644931,519181,499683,34517,191392
1779,674988,2574,628731,262138,712501,424152
1780,221655,245613,527393,469044,533555,552398
1781,435393,226511,552144,325172,374844,48041
1782,512761,584539,596009,209839,501681,63999
1783,33588,453534,257949,536114,103299,656466
1784,277410,313948,235884,269653,400711,502584
1785,199246,23407,689495,472624,146255,642627
1786,606037,581250,523275,366079,12633,416587
1787,318762,484227,308575,334219,334818,644285
1788,186310,300856,364969,665433,271972,578449
1789,1526,581988,514290,677314,206235,710341
1790,166946,136710,272842,140980,268523,524075
1791,352828,518004,203376,346102,481373,242894
1792,602272,117239,412207,224376,538697,451514
1793,373432,312918,703485,31614,678498,457981
1794,200466,568476,531870,657213,372567,15018
1795,558850,93819,644384,392136,335975,534108
1796,563160,234399,639178,374508,288520,720113
1797,98388,566479,18861,604540,304658,75033
1798,461418,25088,554213,409585,716843,135218
1799,469755,179754,570703,158485,218152,216380
1800,347646,373624,371639,94482,437684,608760
1801,694199,277734,342241,430781,506247,247890
1802,165725,556560,102260,494346,36812,173844
1803,442858,37342,221887,603186,621228,706455
1804,644639,386388,501614,159064,13382,71971
1805,416837,703555,437407,512632,303825,515275
1806,137805,323938,17039,561856,169791,350240
1807,84674,62401,624941,266187,339009,195056
1808,602699,522188,309189,473222,21254,333955
1809,268832,547747,640865,306121,592091,124552
1810,326483,703367,373069,273561,687828,153992
1811,629008,507823,571414,68780,299796,8524
1812,23920,153689,462805,654272,578800,363197
1813,598537,236280,688126,113406,281385,191630
1814,417510,597731,204563,456483,651287,46724
1815,153406,349764,90287,317642,316024,452587
1816,44821,33155,684841,392407,68586,179966
1817,397151,580118,699733,565287,52191,517244
1818,168607,694768,463967,643350,336793,530495
1819,635425,535821,711014,33451,479330,423852
1820,663362,538655,606970,528074,198075,612895
1821,266759,416864,417070,711080,340454,685089
1822,664532,15056,29728,699533,78664,342211
1823,193402,709925,617268,140630,220978,119067
1824,559136,410082,399548,258072,1562,430098
1825,306677,698931,381506,156627,715977,142261
1826,449566,119463,445067,293846,4541,392719
1827,410033,115451,230309,559111,592616,216951
1828,91122,599621,605708,192963,403101,465562
1829,418110,291815,376439,150006,444485,695165
1830,42567,66887,19458,74,198668,411336
1831,451453,96579,415859,57759,55339,510093
1832,50916,350479,78455,491156,170152,46269
1833,322147,231942,481390,714539,375969,602109
1834,422001,573642,576392,244500,601249,155810
1835,204688,85443,511904,117342,108368,314132
1836,704738,77508,313369,92415,163200,91706
1837,542369,640609,28457,595374,155060,263189
1838,414224,363592,550056,571007,264717,578186
1839,311641,317531,705938,246133,551004,101012
1840,308680,31040,400472,55124,302518,583190
1841,459873,412070,79858,197703,688698,587446
1842,278201,226946,172723,497292,525120,681419
1843,280163,482825,582848,709043,375343,262310
1844,444135,384776,453796,23141,573906,467301
1845,3365,162649,211100,21480,449982,369430
1846,489422,18421,542049,547427,97487,285849
1847,293481,267001,706660,441194,207388,607658
1848,584835,165373,702635,636863,365196,672647
1849,331100,90972,686791,514000,103715,115883
1850,480337,577383,77803,7730,610461,390466
1851,520275,312281,327410,565131,362515,642607
1852,430664,631019,562161,316541,677357,112157
1853,272431,305704,608370,429468,423879,695114
1854,419487,506571,12158,585873,420762,30276
1855,365386,615936,293303,148647,121476,602896
1856,48382,662894,552897,204205,491951,304756
1857,92094,702289,587008,312806,161353,103360
1858,436020,352669,263415,549705,317701,515944
1859,193033,427854,126467,486581,523916,71137
1860,294041,97544,692982,352217,459416,428990
1861,644829,174437,271746,444071,138854,541027
1862,379070,287105,184601,546812,116216,607569
1863,477341,272274,520625,649624,262103,339995
1864,636698,665574,598546,575407,194169,582343
1865,231458,419405,407960,56191,383288,151054
1866,597532,371232,428442,617752,211515,26116
1867,680111,319653,391524,702324,346310,324935
1868,394042,327911,552119,521576,457859,456562
1869,693152,47774,608282,282112,165371,402976
1870,187893,621345,520594,684393,552563,511358
1871,93752,121473,649010,680766,27622,179733
1872,280782,149340,708766,481077,284141,659470
1873,360259,597477,402495,88822,183742,182972
1874,478922,385303,34178,289186,651614,319447
1875,308147,497891,242013,505078,649027,360617
1876,540544,422923,352869,565922,367693,455442
1877,53368,484763,52995,628244,450424,467904
1878,575076,370891,264313,471828,723068,404730
1879,110001,677018,661001,688179,384029,558532
1880,30196,32790,387467,186246,267361,596422
1881,6691,261696,695004,647360,32401,55700
1882,432332,325244,561224,445142,501072,138799
1883,649489,92666,266946,347799,193703,147775
1884,153212,345311,299915,159044,320137,499884
1885,259430,240590,241165,316118,159475,263109
1886,36286,472263,504183,651999,197318,631722
1887,549551,455591,567823,8162,503727,154054
1888,440967,648018,367703,48656,315741,521819
1889,292623,463626,226976,672006,339088,49753
1890,404517,107488,300506,260253,459117,3134
1891,277370,662060,254688,565423,658230,132025
1892,588789,264794,556377,102781,394092,528655
1893,553817,75224,216999,35662,712410,326857
1894,524383,22225,160913,684998,299702,354371
1895,197142,303009,600992,554004,298439,299226
1896,438323,292143,637314,411027,258275,547226
1897,239757,514146,240007,699309,365673,722057
1898,140426,497162,215425,416944,595257,607276
1899,599274,449733,231745,648061,474863,512007
1900,230766,363434,50288,436370,566368,355202
1901,650302,135566,271651,419103,173195,550536
1902,393506,177735,716052,5174,536123,243996
1903,694247,200859,520276,437089,404814,622820
1904,415833,484731,707926,569565,22241,193477
1905,557194,270521,196540,629844,600713,570315
1906,190797,89608,579001,70152,280016,221255
1907,222996,690619,610358,329774,504667,304246
1908,384640,43699,47031,342693,473573,560855
1909,419981,529935,18220,617628,212369,64061
1910,423413,150692,558697,359406,687060,169591
1911,320664,85135,605398,607489,111008,626718
1912,591109,374415,386372,491589,713437,517429
1913,223986,552570,90770,632390,673127,467075
1914,45948,51282,351017,717075,638910,348894
1915,686567,699649,118049,323646,489077,345875
1916,71148,484906,240368,534191,136303,520662
1917,207764,543556,658556,618708,521406,139034
1918,561663,384333,646637,294284,663078,518729
1919,459587,564921,93070,162169,474794,22602
1920,323407,443336,475925,290567,399718,457630
1921,242104,701628,175626,272035,182417,663799
1922,79197,376137,323839,254740,599259,444943
1923,631242,146123,498074,398919,103638,578385
1924,292991,327185,86639,703192,492424,342179
1925,69584,169613,223318,575398,338794,121289
1926,256852,171788,489189,712688,448500,29362
1927,56112,357100,524651,196109,1749,402945
1928,169452,503532,97231,5220,155220,623147
1929,647696,618190,81517,148212,246134,597293
1930,130646,556426,593522,535416,396695,4716
1931,336192,584205,476529,413804,110634,61489
1932,226247,404043,336701,269890,618493,33317
1933,191616,168825,188489,409721,21792,525339
1934,339267,35785,418996,402420,312993,717185
1935,561177,584168,316919,596662,146155,653209
1936,371089,375635,311001,485577,3079,705479
1937,562992,63454,76334,377853,632146,345976
1938,56449,41153,98805,677217,685654,544629
1939,166140,262171,660311,210483,573324,183252
1940,301092,24835,580446,193781,451354,232692
1941,654584,684838,467803,295773,595574,708049
1942,135570,426907,454717,305051,469587,328870
1943,690281,203054,7284,571521,173962,355131
1944,139108,315524,88027,619846,711498,357790
1945,393992,194097,300354,508823,595894,292865
1946,529012,88617,316093,701165,217795,671428
1947,711886,128765,158247,197686,693557,651093
1948,499675,601455,479493,248765,315775,627657
1949,584940,389198,694969,427583,711272,411093
1950,516991,609948,631182,602801,554525,414907
1951,117439,108086,526319,358179,215536,267200
1952,250711,9862,705619,169193,477675,85621
1953,10181,592003,249805,197446,93991,465209
1954,603588,719358,454013,634648,548192,714137
1955,582821,33520,358023,77581,322616,317186
1956,666316,430416,132262,369011,457632,551483
1957,447499,57471,600199,499486,697020,660254
1958,496168,429437,569887,523159,110734,380569
1959,359881,213085,207601,646282,472158,165436
1960,237958,64679,221960,108640,474993,109539
1961,406530,252742,619232,253411,268132,554063
1962,28851,357590,278742,693781,532657,134619
1963,362536,209347,165906,338231,107815,10725
1964,337555,84892,157796,586944,270263,245253
1965,616376,19114,287797,344592,669453,128619
1966,560605,218821,248200,299858,189217,155492
1967,301622,438718,355809,562060,593967,502397
1968,703215,76299,87005,41507,134471,60835
1969,283820,507480,170267,341363,50053,15507
1970,560365,236260,633306,691784,130115,593500
1971,542438,202461,35275,611445,296350,170775
1972,506205,63973,52370,13538,108293,172210
1973,591846,128782,318699,675368,224359,72577
1974,713794,664815,68722,207155,318690,565479
1975,677770,192164,314276,643948,72697,19653
1976,297940,690925,36814,280749,502913,375096
1977,609170,513027,330853,102664,349829,281355
1978,680649,718081,557936,447345,357422,650615
1979,655840,4931,519071,103796,516082,566838
1980,125093,669923,693088,395268,393795,204757
1981,182621,499220,301591,173941,717247,290510
1982,21805,427361,238388,605298,262855,362189
1983,357783,420134,537776,475123,497585,433552
1984,486421,527956,449343,560615,372418,707846
1985,368150,612261,272006,504797,312427,475271
1986,255709,481512,174567,161365,272122,647152
1987,29367,55852,721319,36186,504181,179377
1988,298552,381449,259856,19479,63107,715261
1989,26501,185567,569291,361509,220849,407074
1990,365653,658218,428422,316020,509853,456279
1991,450256,166034,68688,151645,587011,117744
1992,100948,237389,110839,571053,640032,365061
1993,200275,194854,408421,73156,530100,64197
1994,203353,63403,375776,378788,577534,65124
1995,713174,638329,171028,649314,340886,541957
1996,32646,305811,720553,628135,539786,599578
1997,28506,53734,345684,222720,192007,304717
1998,627152,591123,433887,331428,118791,292672
1999,165618,350299,136526,536012,609286,673619
2000,234544,250211,24552,695772,666822,76120
2001,491747,340741,129713,384961,208177,258009
2002,58098,220634,638795,47205,130860,331294
2003,222346,698889,632061,562795,666082,606907
2004,532116,626851,493975,149327,657432,38609
2005,396826,669721,529038,389285,665378,271076
2006,463753,465281,556947,562611,509289,646710
2007,49300,540112,339386,196300,486502,437855
2008,698429,288093,551453,108456,263219,679815
2009,242658,450729,59184,125608,354845,89491
2010,608068,692348,20377,706425,290338,140034
2011,85878,137321,673965,40905,3401,20555
2012,154800,691882,562465,421742,474334,671695
2013,528859,217107,203929,458968,350389,22221
2014,295159,117340,167043,240333,442127,209898
2015,668929,527678,411193,239859,386816,345664
2016,474285,513470,555595,247635,85474,482039
2017,32100,64305,406812,392363,200107,142270
2018,480081,103626,319195,339132,352586,208188
2019,719029,200153,316554,231456,19906,204861
2020,284010,619458,43791,10377,415596,425304
2021,52426,125109,532976,140298,240435,256615
2022,212995,59451,431866,406950,310591,463918
2023,524732,663918,430677,442366,589928,701633
2024,104634,574719,555502,178038,678271,309259
2025,524231,362818,387194,409065,75528,356082
2026,45827,615991,431852,678816,395993,677087
2027,301827,540238,206902,328009,628713,359104
2028,134582,703935,31486,657714,662421,313383
2029,644367,238169,330104,439620,217364,647977
2030,489986,68136,599229,637446,34208,417498
2031,642633,411219,213046,475152,606787,664921
2032,231836,506126,327031,41702,69057,260033
2033,167614,321712,344472,291096,214370,650332
2034,312407,350887,241794,593291,134180,681623
2035,679731,674387,576397,272301,715892,567164
2036,25093,541667,138372,544241,449722,686144
2037,675891,302066,206962,472822,11812,367554
2038,131544,721387,622780,131711,654967,613326
2039,406216,201732,456954,221860,141896,716538
2040,153823,606978,142750,410260,390233,88386
2041,388300,170526,155995,713176,284845,539592
2042,327408,531675,103269,259608,256475,253103
2043,302988,673394,525075,695442,637843,67857
2044,277310,53817,222360,354764,367071,472983
2045,431048,474349,204922,541696,352424,144978
2046,644581,649329,628716,463310,656972,575432
2047,535727,638447,670792,603524,467002,529429
2048,522713,140538,246563,637687,369727,637086
2049,272354,595076,636038,700756,343379,309481
2050,187779,615942,587897,144297,410673,519895
2051,394215,232654,684224,185151,479205,538352
2052,501543,182162,207550,643025,257228,268782
2053,313283,232440,360427,469339,77560,602914
2054,608270,178506,474759,296998,330651,691917
2055,102308,505158,379203,445097,246561,447872
2056,656029,191850,502770,210093,706068,532861
2057,720362,297611,305636,57456,678104,245073
2058,97983,588154,678227,117664,444736,654147
2059,722051,93641,193720,632060,72310,111237
2060,60960,573263,519884,9866,570427,369325
2061,243799,482888,279083,622461,689833,62962
2062,69318,583612,356975,242354,706388,51258
2063,123975,636823,315226,382618,416736,668656
2064,605489,238827,559329,722936,644928,304716
2065,705505,542861,670215,703171,246144,129600
2066,215308,391977,129573,183834,490330,720211
2067,53109,526839,365425,217284,515461,603509
2068,191625,608505,439146,66616,712468,152078
2069,583564,584570,129512,328355,511652,158506
2070,108136,298663,128184,558560,552429,188677
2071,666763,349864,232398,349526,578422,357727
2072,493322,666379,136878,179980,142255,112925
2073,262296,110118,166071,668092,24608,445769
2074,473553,43389,623647,485175,51367,21094
2075,663348,722496,88265,205001,618066,25684
2076,329632,336580,633675,499987,101015,350500
2077,91077,450307,384826,480588,485461,561384
2078,282793,427220,354297,68434,577921,325479
2079,339421,322156,307653,555253,314350,71445
2080,573102,273538,498847,287063,279294,54
2081,350682,544068,462298,369143,6096,415619
2082,154009,152854,643535,581941,568034,308441
2083,168139,451056,673143,379860,712140,144097
2084,1990,714450,18366,393516,494751,62868
2085,370454,125647,468053,535604,278753,532627
2086,319396,486092,412292,66472,190611,52554
2087,154512,673882,412262,445102,330921,434181
2088,237316,368332,134805,573741,405369,573648
2089,100840,604008,134848,69629,294599,196810
2090,579444,367640,66193,208987,344294,629928
2091,32391,48471,514796,441453,336004,104539
2092,28103,162577,381647,90531,3439,193892
2093,76325,706983,696922,577893,68552,292533
2094,455837,3245,666329,622489,281783,698122
2095,574868,394470,499189,316054,142602,278496
2096,684812,50507,652708,83607,710428,419945
2097,241198,217407,686426,89272,579511,315948
2098,88490,587255,319047,5763,464276,345701
2099,551527,16494,383653,459640,665530,379351
2100,527933,361679,498634,387964,6400,577503
2101,412629,366426,621728,99113,565569,574214
2102,670013,365329,41309,502997,169631,394794
2103,66655,279063,180955,464310,65786,630782
2104,242218,587354,213753,276661,362587,446723
2105,10673,196969,677819,121700,368894,166472
2106,12586,141042,27614,396178,647640,45334
2107,179183,440241,387225,680732,53259,332469
2108,252734,541678,498336,8960,491990,623382
2109,681997,264305,515529,59940,546841,130399
2110,11321,376025,230446,565779,174630,203072
2111,594976,631751,186859,607257,564822,41537
2112,720047,438778,526604,358011,293874,313591
2113,568197,60827,5126,353920,1443,583041
2114,184177,503,537433,132233,661938,286739
2115,425312,243706,654653,311406,151484,446970
2116,264426,459639,421160,287226,362561,613327
2117,93604,613881,492729,268942,142603,202213
2118,309581,720080,44167,587246,629047,348744
2119,324524,81590,574295,468051,599580,2524
2120,71049,388120,118138,549514,132739,374235
2121,696314,549926,335241,424662,165646,579913
2122,709163,40699,649683,30477,75664,295759
2123,177720,664065,691422,677521,428685,111532
2124,514378,38952,572135,524300,655029,469008
2125,450604,691269,340150,139298,157858,370564
2126,20353,698465,76745,384759,598997,297893
2127,405537,58823,309718,546285,306914,283548
2128,378430,538399,646173,101750,489414,433879
2129,446659,344597,418974,500021,650828,721080
2130,175544,74594,214048,549362,243775,45073
2131,125185,527977,498316,590338,715196,646904
2132,561445,103410,24582,261119,486716,440698
2133,613141,31088,91816,152780,608916,442542
2134,414346,367300,335977,684557,252332,701357
2135,546651,283876,595418,93101,567696,37212
2136,248450,326508,273430,713032,592649,331862
2137,161638,671625,473516,383413,680435,387205
2138,393508,537587,224262,536279,77655,380985
2139,721032,611181,226933,79161,312647,78761
2140,21930,568249,94352,18187,265964,64084
2141,466351,516376,124423,252018,587360,301844
2142,391985,541540,1655,612600,630583,148082
2143,615045,493396,419450,536328,146537,702412
2144,189018,57735,389863,339463,566053,588717
2145,165556,111941,425925,622852,96255,562946
2146,380910,342475,428673,304075,530101,199850
2147,323471,341053,572853,934,67794,663809
2148,399627,313147,208035,296629,611662,574952
2149,413033,121142,44664,479488,146232,124414
2150,437700,327196,322155,129708,333944,639103
2151,619942,89983,522820,251008,559197,646356
2152,55487,2410,712585,299127,236151,668562
2153,38610,55156,202905,461741,405803,409195
2154,329993,548264,276078,218554,718189,441225
2155,565576,363526,678400,326249,401578,641601
2156,389416,362468,46102,80099,181752,400821
2157,69228,154330,222219,263818,617427,493706
2158,247820,596482,351324,202119,652521,318487
2159,45743,231170,324511,691944,198465,73421
2160,362372,85882,186360,635101,603853,465894
2161,569345,315079,273585,673468,106245,191528
2162,15687,596775,116951,64831,586888,544827
2163,628129,563988,569903,626145,414005,88139
2164,155746,691697,602234,643782,67154,303991
2165,369374,620408,491644,492540,255843,258787
2166,657957,554851,666234,573840,246940,403306
2167,33448,375217,322381,308089,311979,438769
2168,250326,385348,214163,313561,349825,179992
2169,339947,149626,350354,615963,366498,50001
2170,513013,433682,63304,243343,611559,706892
2171,93795,49407,416943,276666,380280,632158
2172,284370,348566,361463,491546,240258,264873
2173,610698,255946,296743,174637,568913,373823
2174,310760,593912,604762,609441,60192,126009
2175,288587,677808,313045,44081,561621,708071
2176,137873,212076,204933,315467,411551,705335
2177,165361,316959,295849,703179,46191,574522
2178,642387,231757,10444,323957,376358,166352
2179,541264,356608,432253,179203,677187,424091
2180,584089,90923,692956,380260,20904,716405
2181,220492,149195,128493,647691,352485,77071
2182,638661,642528,635919,62619,89735,709992
2183,516664,467743,34832,273516,34101,666097
2184,425688,99607,464630,624836,437008,544111
2185,531020,388206,578877,54408,435765,598097
2186,375122,652864,655552,131126,373264,227982
2187,554936,13847,149278,557585,111236,6631
2188,656863,13458,76087,632482,638197,173995
2189,544420,26703,494446,424482,552476,127246
2190,425471,715899,226146,470075,377346,243943
2191,7223,421058,630467,719936,179123,510841
2192,444942,36171,397068,40749,190806,619770
2193,144991,722106,154336,297964,657020,681689
2194,38656,537535,480767,160782,181382,656815
2195,625734,201900,389057,615026,508513,175254
2196,458689,21482,544757,502375,441315,479823
2197,134267,253146,667980,4150,485829,483797
2198,333993,304326,382221,406790,401383,244207
2199,225811,599655,249349,308900,75338,117464
2200,280036,457125,214613,39524,456191,512010
2201,509279,703848,299966,105307,368093,329470
2202,660286,42820,461299,518291,498451,536403
2203,94573,266732,501501,620102,202330,665951
2204,719612,426171,670932,465659,636934,63977
2205,647486,2605,385244,141481,357309,447726
2206,289904,396597,700405,303212,273155,232610
2207,88793,320261,186865,667531,74981,344281
2208,3604,466386,509283,623502,204874,581387
2209,358198,259910,539364,508708,333192,672727
2210,331800,600119,450447,386529,123532,249332
2211,640487,31854,520287,4967,99826,361852
2212,164834,341904,480594,355292,585530,163182
2213,431038,71044,225637,206866,559564,286604
2214,389215,123198,291137,376360,302052,449801
2215,540795,87621,294220,658353,210367,347778
2216,605983,141946,596664,692888,326744,342656
2217,195072,564407,306679,56721,63176,336596
2218,393873,79683,684959,210055,587882,115671
2219,375130,635550,218500,494704,310548,87773
2220,677512,717341,581045,622118,478785,56024
2221,340282,150241,553813,196358,267368,234849
2222,144270,24773,656381,332275,507373,672811
