,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7
4509,338385,149148,42538,722350,572025,489725,1263,49196
4510,372821,130177,356592,606885,648022,95854,651323,454412
4511,15808,147820,5083,692722,658409,546711,255475,607467
4512,706596,727848,471670,233664,52468,262426,579095,443694
4513,77460,490906,485108,290709,298270,40775,385808,271394
4514,346033,622314,74698,173848,32897,216175,385546,218427
4515,576961,94850,449272,567153,725975,516390,388809,138957
4516,160088,186535,366338,469636,534109,325414,398098,596372
4517,439771,77329,739340,375337,637363,340805,49714,205268
4518,274335,209373,108833,721559,92579,390360,539131,271089
4519,284283,646055,309564,229791,43630,485038,236633,364164
4520,480416,451033,498298,453445,335807,222234,124113,375985
4521,711019,4139,116053,126326,75980,471687,587398,341803
4522,124304,346501,189901,179601,745794,722704,497573,423736
4523,558016,701314,27516,615721,351373,675851,249651,459461
4524,511431,202516,499508,106302,702355,46737,695498,568249
4525,131243,340024,4880,452973,613883,206331,326026,390923
4526,517933,38848,509332,514194,1800,406163,436199,507278
4527,262357,111395,192342,292641,262914,377372,478891,216874
4528,256666,617771,200562,284991,159501,205432,605229,127343
4529,249424,80010,216856,556706,186123,466534,607256,178258
4530,10746,234799,412804,709733,93812,509166,198035,263135
4531,741026,574325,721602,49388,105231,104391,472044,569383
4532,271896,121551,416590,181194,263032,268114,684159,651081
4533,91297,257822,516319,525114,173654,269352,590587,301679
4534,565913,651517,711764,494306,218568,708431,662766,368696
4535,99924,408304,218218,657379,67790,246373,66120,673914
4536,710838,359071,650034,489823,220770,732809,578893,322487
4537,464039,494584,308749,296806,287468,538038,315731,342213
4538,129043,742111,505971,150644,3008,174694,583999,735473
4539,126308,481162,345099,184708,302979,69596,514694,590723
4540,159761,295381,486163,399791,582403,417922,688777,580829
4541,481782,550264,404687,91101,498413,264993,163890,121008
4542,405224,42926,616293,91585,732422,724967,37581,130103
4543,481714,79215,24232,238711,228006,78499,43607,1249
4544,606559,131636,692750,107499,648096,97566,34278,54647
4545,464449,474194,598909,368721,37322,91630,229276,511076
4546,552666,232551,378964,486819,247985,505236,586550,186933
4547,422081,562691,92309,360392,526467,151700,560791,375719
4548,129824,536219,662882,54779,97715,368821,155435,188951
4549,680947,428572,34944,247734,216513,468671,305923,396868
4550,255665,70123,478938,736872,597396,393912,645430,574713
4551,45045,527717,148737,188258,511531,510956,667006,592745
4552,365751,304137,56810,341228,286822,93205,509969,205769
4553,487939,444054,698753,311229,435366,131648,674089,110851
4554,337194,463799,649073,210205,1616,391773,570437,220362
4555,368456,603594,37747,736278,435726,381504,32708,631289
4556,33187,479341,317632,164556,501499,718397,637433,598279
4557,708524,458330,617949,316957,516836,62631,335025,13366
4558,123414,566123,216324,69046,303574,274653,359718,464997
4559,530055,263392,58503,747727,382274,603276,412520,549331
4560,488877,258160,685235,90599,738948,207998,337924,333366
4561,448428,134483,507436,438677,616715,703733,152503,37795
4562,661487,226749,264038,578468,680945,497284,585031,36566
4563,501252,199396,662350,290744,313635,162615,594989,164129
4564,639939,47163,371048,635738,689133,262890,420537,571766
4565,323494,107124,270824,445854,365178,206915,99827,633398
4566,537425,478389,382461,527979,60561,131908,416560,358312
4567,345912,269300,302285,288363,313349,740096,23677,671125
4568,64948,461910,597878,90670,627371,531644,411930,363424
4569,247162,639908,522684,197079,172393,644825,470360,681320
4570,676024,108988,611941,665733,234041,207456,339950,318322
4571,415288,372618,707417,384050,545591,455136,82255,745032
4572,338665,221554,572312,122101,330189,439190,383006,80728
4573,652862,110259,530232,455131,120,99744,456071,464136
4574,732614,133752,424250,471620,106007,405932,29024,245038
4575,576827,210998,251667,123668,156368,435381,264402,15295
4576,117413,150647,193452,57419,729534,68850,528158,116885
4577,24254,366868,378375,626428,398613,324217,576041,123221
4578,191343,121210,330990,450017,173254,258946,311286,490313
4579,713134,99014,639713,714629,541585,92385,651183,584759
4580,307106,124213,620179,303882,672369,273492,575272,224652
4581,466155,47331,177908,6071,461720,631586,267645,701629
4582,83894,444199,168940,437410,691418,616250,32235,330489
4583,320623,72237,361350,477764,95827,407283,288944,289487
4584,476324,432028,478776,304207,6591,299960,229171,586086
4585,530943,137884,379059,66859,644615,50368,308858,172322
4586,416544,79718,499451,46574,726753,454975,662913,560062
4587,269702,464805,550170,469930,502296,628615,634395,79430
4588,242885,660546,165386,655023,28081,352931,719289,286182
4589,128902,438352,189362,33519,649020,323025,639786,174705
4590,741136,174406,443705,89793,53505,577283,249433,93018
4591,313074,404870,155340,44223,2721,510934,564279,471638
4592,446389,694318,64605,660708,698895,9091,303240,315688
4593,503928,584459,440091,443240,548982,650262,738837,236795
4594,587570,524688,57603,2201,741540,160404,256748,472812
4595,50533,588984,512566,129743,80012,395070,166319,617750
4596,713747,591880,270385,62880,248211,1735,591993,79246
4597,524241,899,526672,506797,441639,197164,115404,418195
4598,442779,441819,376519,106973,1328,517942,714574,16390
4599,294587,303838,740793,723360,611740,683169,651638,418535
4600,529013,42869,744542,386607,43060,365972,152959,504354
4601,484613,494467,440577,37177,596763,492824,162820,124765
4602,310532,409392,714385,471453,109770,65319,378170,412983
4603,722311,76186,26983,306640,216663,245738,362594,699478
4604,455884,422753,118909,94783,275246,258655,738946,403649
4605,615034,333844,544160,607939,159275,153778,327453,305580
4606,632317,587909,556717,30239,391886,155827,369148,451244
4607,418986,276126,489617,680135,151077,323756,735543,483472
4608,436033,562424,386086,208480,100616,200469,128809,448876
4609,120538,696560,670072,612179,693377,452923,528292,105061
4610,706535,677580,684706,126863,608554,603006,148008,106234
4611,293336,699416,73340,726395,138352,727817,610699,439830
4612,34922,288600,688706,270418,749035,577017,142434,646057
4613,260242,571700,678171,109354,53111,392614,130202,541464
4614,641034,12309,744504,614797,707770,161071,69410,527046
4615,530427,734125,747175,358587,205739,446750,183303,463989
4616,520045,130998,455897,644798,645038,174884,43927,251711
4617,253261,712275,475627,430166,278303,680412,213555,58091
4618,51463,111808,305962,476691,733102,176963,670174,628271
4619,283540,445993,403097,17263,209878,237500,448878,134544
4620,322739,353249,454554,585060,254736,209429,637918,11844
4621,408168,360393,433986,123298,549438,509185,51584,149986
4622,93173,168123,353773,123252,593611,679678,175413,181851
4623,454320,181032,482760,403990,518631,626882,100980,170192
4624,16039,381101,507891,19788,429261,648767,672802,626777
4625,729507,477131,442986,316474,99873,721786,139948,621112
4626,313771,702971,33968,235625,226141,517381,338319,690715
4627,72269,462604,74930,353581,590320,402907,640190,311895
4628,218460,686827,275227,214700,303300,550819,283535,116310
4629,24381,36751,362580,283494,121976,690863,325995,472972
4630,320846,275655,470212,37573,114224,707403,291571,71520
4631,165488,372706,589523,136871,628283,594083,586462,266991
4632,153881,371042,254056,106771,332215,362693,308540,183171
4633,628693,365665,548010,17633,189781,105880,397494,618570
4634,680985,383989,525959,14274,501785,123335,96449,116547
4635,97895,463918,134212,329871,41681,671307,291887,300412
4636,112819,293661,258909,747379,223662,208645,95622,453711
4637,140496,734852,557878,37564,611660,72649,282252,577707
4638,188080,378974,179104,530775,207252,55884,277686,537349
4639,102737,706413,416335,10597,680620,274875,36821,142738
4640,333760,578890,136657,347915,205569,626363,608181,250751
4641,85991,725318,627867,166259,372425,736322,441054,137171
4642,91676,86499,147153,55174,412118,67814,737791,44284
4643,354552,66477,317020,747571,226405,604040,548338,92660
4644,346528,133790,698616,61668,233047,32206,690465,404263
4645,604694,181346,340117,70753,350225,272032,319810,189087
4646,243796,393068,161415,622406,317281,377367,464290,678140
4647,464917,557412,658248,29413,612768,136333,386901,655885
4648,289515,160854,97998,42492,73326,618710,128142,301006
4649,746561,435692,154246,224443,592399,456585,55880,161488
4650,420647,493034,275410,442459,728003,505848,577410,451280
4651,113323,464426,166340,421655,502181,76102,420876,605338
4652,198893,135454,708931,705015,160620,675527,319187,332542
4653,21176,598158,560857,667742,313962,36047,426364,510587
4654,247936,714708,86401,106131,389454,465931,381642,699595
4655,657388,617016,170152,298449,109975,577635,566487,465441
4656,64511,547518,375416,381363,734126,172099,280170,236109
4657,206119,101267,414833,228872,449763,444578,312984,454236
4658,242842,600798,614444,186666,695486,33969,377156,482193
4659,347838,589563,732199,548077,117614,705712,343776,380544
4660,138825,594407,468955,303261,631703,461227,502856,741338
4661,468052,665621,594174,669225,406065,722086,315540,506279
4662,431629,392626,198498,728069,337824,346324,39931,679507
4663,719611,65237,244251,637101,116269,302227,149692,315508
4664,173595,110127,634119,451835,504925,384189,516032,315232
4665,280926,570774,253829,57853,546872,115563,449493,271615
4666,400689,3309,118268,605532,157559,544863,130190,694061
4667,605000,7633,519499,433295,637386,687738,564514,461023
4668,641676,392499,425728,213535,730877,698281,745702,553311
4669,124943,455799,702312,63356,150860,435269,679814,458650
4670,495084,345382,533531,520078,210127,361959,557500,2542
4671,720378,483928,615506,41507,148568,687165,76682,247102
4672,338274,131732,54833,336825,703188,313653,258027,477649
4673,344399,102913,97437,485766,73184,627838,23424,360266
4674,10320,704941,5993,271821,239095,482543,453337,139673
4675,305888,697568,148472,155908,280746,647491,535881,608709
4676,563578,194097,83023,149546,556123,661548,257427,485698
4677,615380,739203,496430,548839,50209,358313,581323,477489
4678,291935,410739,331345,130630,303191,588240,173862,365768
4679,492154,311132,485487,529734,713419,707494,218254,33306
4680,589993,292920,431823,162904,496445,282833,100048,348494
4681,13692,645685,291565,617872,747653,289916,123834,417134
4682,13601,673020,241787,150879,396751,404995,681139,176041
4683,237014,197681,540166,111561,347890,365789,569283,113009
4684,87119,176175,400829,177256,232296,324449,349300,251594
4685,230495,511386,690522,20378,119728,699585,175087,134048
4686,71055,55510,170248,118797,252895,238386,569857,13577
4687,577772,486301,313125,182721,533755,630187,422416,455928
4688,242192,122157,23253,22311,446959,681978,546534,33489
4689,729620,491444,593920,550148,167617,240209,259799,476227
4690,259303,151208,178736,315741,376654,696088,691568,140761
4691,484571,34022,55074,18167,134543,220081,44613,528518
4692,642448,737499,111194,445890,118051,111907,612799,371026
4693,592054,718163,499994,204602,270679,362050,186868,419615
4694,6462,677431,55056,382848,399846,118772,542798,243515
4695,317367,372432,257966,461355,580522,525691,319651,128177
4696,213058,470814,444552,201498,583281,33265,636470,145931
4697,465313,331757,226377,220210,727854,443416,75873,685156
4698,522151,546351,356009,370275,644823,404640,437533,497412
4699,578732,123733,182302,694464,228232,713923,683713,215447
4700,447651,693831,635075,463744,24690,696022,192365,676845
4701,418530,256458,425789,407217,233610,15155,91940,497248
4702,380117,644178,100198,384515,468795,491271,49211,345700
4703,597633,105189,337512,247730,660948,681054,231790,224678
4704,333900,694170,450424,129223,608774,656684,584415,435812
4705,292380,102058,19723,520519,19279,504108,588647,85198
4706,273901,464176,353212,67715,270769,306432,309823,211683
4707,684471,513066,560121,569226,154879,15365,550850,667135
4708,515810,393326,265320,533453,449463,161121,606921,251342
4709,410737,641932,125654,256882,748343,350997,706402,708401
4710,641467,605939,123979,472806,542680,288796,703603,60163
4711,374148,537756,652458,595608,396150,150386,119909,87181
4712,311543,342639,489106,49590,528236,174741,675836,592069
4713,23039,216959,63022,531303,160601,63861,107480,112621
4714,28106,612966,376184,21435,184042,235617,258361,664381
4715,242804,457194,679168,152724,142739,415140,522986,605497
4716,414578,554127,321806,257021,127811,496860,675805,113901
4717,100192,14436,64011,201368,567046,346206,15109,264711
4718,200143,135124,705796,168690,667807,675800,294220,535971
4719,65622,72078,702530,674640,644445,409698,218734,248990
4720,286751,312835,656729,332437,381421,154014,686370,330295
4721,140421,620628,659987,341261,734540,679875,139714,678239
4722,695429,579925,723446,127207,204980,122675,496374,475476
4723,134683,228943,471662,611140,554491,299399,32695,220030
4724,370177,249326,253185,739989,447117,142063,572822,144202
4725,134735,529110,350466,77772,309328,558871,144538,147557
4726,249534,238818,438694,122971,40817,486656,498885,642102
4727,264720,602157,600424,607697,577580,175578,279385,357635
4728,141656,617182,3231,484320,13776,349568,734946,639227
4729,145733,195956,331616,686802,105855,141620,721588,433864
4730,79223,70915,692503,731434,493259,598298,699727,350262
4731,527004,99365,319806,222967,576915,107720,207363,583880
4732,596620,205923,351385,147935,403379,30653,701940,27551
4733,631809,648568,312496,123003,261103,718135,719488,518358
4734,373802,134541,221910,326769,16281,567738,188281,279058
4735,150669,697735,261872,161336,237169,259379,312981,225510
4736,331376,440785,661531,271423,314701,64166,317469,526461
4737,6669,464880,310875,62780,424571,72148,619332,574882
4738,195239,394665,472852,332183,545272,338144,724007,521701
4739,38745,542760,574825,530117,360287,36316,110650,291620
4740,189148,95543,630165,74616,137472,278236,154908,27088
4741,411992,317440,671480,607132,653059,450917,656264,467177
4742,496389,331715,454168,646375,613395,458975,637023,615170
4743,606195,286564,278284,520081,154928,19542,691371,299022
4744,79238,707245,283884,342979,557193,368877,658645,331361
4745,275228,580769,422442,140537,727384,306437,212686,280142
4746,429662,8280,36965,673940,611328,388229,19854,487657
4747,188448,351391,317645,525240,66184,396190,188373,148050
4748,304943,436730,685523,552970,435454,740807,402789,75949
4749,510186,719988,361190,271384,706430,548422,101774,496865
4750,308489,237041,705419,83878,582992,282167,286183,18776
4751,709617,48070,305614,79952,276490,140907,390637,55148
4752,628400,317069,402153,294276,446895,30363,173382,235273
4753,262599,192601,257567,639866,506159,444324,254059,375453
4754,135199,455022,725477,198007,149745,458984,702159,285197
4755,106871,546688,535832,482192,243095,385867,621696,246175
4756,115422,216962,253923,484584,409447,43545,355510,197481
4757,242765,226930,90504,45664,24419,125461,412257,45859
4758,719663,177652,530041,146517,403204,466256,210738,42197
4759,223216,150245,638465,434141,381515,179598,221092,196887
4760,202898,555505,665912,110711,350082,662437,377061,613457
4761,462717,663452,62532,34567,422496,309094,55319,305572
4762,607889,628476,120022,238545,461033,619649,475676,312146
4763,626492,531825,602435,435591,374961,693371,555287,15298
4764,635277,59664,62047,407879,165444,91311,278191,684981
4765,619371,605514,377626,219139,483560,279765,302220,219948
4766,719353,384448,9971,46863,84187,723797,402673,547092
4767,188058,575343,681456,52580,391649,653026,274454,705375
4768,143782,537167,578512,494524,422210,574153,705963,482368
4769,739504,510145,4118,210347,19485,357744,706444,138601
4770,279067,68119,115947,11802,282993,531386,611361,506167
4771,236892,493713,75512,634386,493881,393450,225410,466095
4772,206517,434114,559695,654406,76826,120223,194196,131216
4773,622953,79678,89993,79498,416702,426652,373448,101730
4774,657554,18259,677960,72467,628697,742506,257685,544514
4775,180166,517041,637990,230294,353834,581431,222007,695239
4776,480257,567910,558266,743248,522914,301328,78637,743074
4777,548588,380572,557806,421971,284859,320734,113564,627788
4778,446633,354066,607005,641754,173356,397986,140695,628231
4779,204313,125813,73859,579161,201014,124745,361168,370502
4780,180809,118568,333251,717026,72613,500331,590074,381413
4781,710094,513181,177832,425851,322169,509564,156011,23927
4782,56066,508604,178427,720052,80178,439184,207401,439576
4783,48233,345624,648166,537612,673736,281979,53679,430546
4784,653847,395240,655986,414689,214427,341796,130492,7769
4785,87387,443325,742785,328083,298836,423960,658302,274895
4786,733209,516322,347248,300606,467972,626960,81778,57107
4787,505599,553017,736159,505304,616732,202525,732290,357494
4788,110478,497960,34607,124939,362234,336482,392118,431603
4789,164177,491234,16524,545119,70206,250708,388339,340612
4790,696613,719102,72325,280042,27186,19655,104526,170606
4791,439868,212565,145037,615881,132707,562057,326113,356525
4792,581821,295182,304038,331050,401800,338950,60896,418682
4793,60384,673301,713957,134105,623478,365861,509973,715600
4794,410816,498156,211537,539162,90050,500295,417503,98668
4795,709107,118237,348182,743209,648543,427837,414214,170998
4796,466831,143796,495374,588503,735736,105303,107783,112262
4797,567056,469173,82313,499134,707693,208453,263840,625315
4798,218913,406740,669216,129380,414937,73388,610516,450272
4799,39518,249377,623800,181244,14560,386070,264114,302595
4800,39911,137075,465738,124703,738424,748838,136219,338471
4801,262761,280390,569603,567461,728910,67618,331082,192583
4802,356311,503961,523441,352678,688820,391864,587914,156852
4803,376678,746200,175484,721009,229649,35587,217670,500193
4804,262864,149000,194764,243802,557061,210781,607651,71963
4805,263259,481748,496761,280804,101916,417152,376726,641784
4806,709242,433048,184777,284197,427592,299662,694158,172259
4807,537018,432118,661317,121037,142501,187874,153459,551327
4808,27392,410240,325380,378714,25114,136982,719061,525714
4809,579175,86788,115865,303567,128561,12788,318200,107216
4810,163924,689067,529420,385096,252935,399196,284957,562669
4811,512394,171385,305956,664373,532666,518893,516984,431457
4812,458705,404825,590892,139869,46941,414312,457710,629964
4813,455112,62289,10077,39109,632345,560579,650319,476948
4814,501662,420773,122605,507558,375703,95255,576332,197288
4815,114950,606040,459907,729719,347181,23759,177649,625776
4816,341763,459562,591048,335436,330316,51546,566819,127564
4817,379475,682759,13638,520736,93342,511126,682637,539530
4818,406250,738177,61588,105093,725592,419140,284829,43806
4819,293207,621876,161269,184632,203170,215791,93805,311101
4820,409756,333999,135281,552948,684244,111449,609668,75373
4821,522845,732311,704549,642690,309261,467976,346970,420352
4822,264533,623530,258154,543699,408497,106989,686792,666420
4823,413273,273730,80280,257155,248832,620472,129632,434266
4824,722142,350920,220359,535146,231633,461709,274677,136949
4825,705268,44997,713697,742891,157612,658630,424593,226406
4826,319433,714412,721267,69854,5765,164780,682902,447166
4827,726913,613326,712795,81857,193870,607446,655434,257562
4828,469537,219292,711014,125977,523874,62956,540543,75736
4829,325517,197983,496013,180850,238652,349939,410803,226909
4830,291488,725889,347184,256517,181843,37414,108579,356306
4831,595254,66619,618232,84526,114682,94042,668809,277617
4832,516691,161105,738094,134010,664068,558784,724486,580165
4833,615177,604782,76456,298187,467817,416412,93881,408464
4834,673837,459482,52742,139793,10690,206711,352070,356078
4835,645093,325401,270225,329724,392599,652326,179596,642474
4836,223096,142731,585352,146901,575521,589974,358968,596864
4837,81776,299153,332336,434101,432760,531118,372296,121553
4838,664436,471297,660838,586427,453217,145557,711411,634554
4839,17866,198546,418891,114773,101793,147030,714587,616452
4840,422897,216209,557020,472096,151323,442430,544592,287700
4841,294254,243744,375025,89413,489362,569609,562959,656829
4842,81235,70380,475349,18482,552778,269785,575603,550037
4843,56088,576217,23793,60534,628527,513078,624283,674709
4844,621802,272535,3556,555620,702805,226169,398636,240460
4845,198602,319896,625118,270121,713726,46224,514014,247131
4846,155446,440255,300741,180864,321228,658811,244760,394132
4847,462924,214769,644819,349071,553738,1391,292714,622923
4848,496290,664484,171213,312390,697833,742532,599532,420213
4849,266718,98089,66745,105875,512530,14120,595460,46048
4850,221347,573958,4850,395405,207149,488449,218685,695923
4851,205270,481862,434899,328590,136182,259691,468670,28461
4852,187362,382573,319642,87704,377419,103805,10321,392439
4853,180311,503671,231812,561309,354837,27625,709503,79965
4854,313674,84611,467361,300925,267970,198227,654630,626179
4855,270438,261804,383083,181179,653689,663029,69298,260478
4856,530673,529316,211817,230430,436867,415756,345897,536819
4857,491307,589327,485715,404758,663514,555329,231981,376622
4858,23489,679808,175362,336523,729871,531659,391484,733815
4859,531706,528224,267247,9964,679844,223841,124512,713446
4860,626585,150469,700936,367601,653033,677999,566460,408574
4861,451703,500897,708652,517747,342845,749047,644997,195382
4862,688717,282356,265254,1140,573755,469985,505367,711697
4863,279708,137627,314206,142468,324352,142410,431373,389812
4864,581072,554876,167497,601140,503853,47699,729725,182489
4865,569337,68434,621818,370790,641605,258174,25312,281841
4866,627957,358698,5867,543362,253480,213452,429210,405375
4867,705235,305668,306784,554773,687272,484676,205947,183904
4868,394672,22134,189740,455853,610830,428320,479892,115868
4869,120218,294749,586339,542917,72810,128684,226966,40016
4870,485514,431245,537921,194204,99689,162941,626482,626430
4871,552304,700218,391566,647754,110279,114410,333326,487152
4872,343088,19364,251672,397059,144341,307977,5021,582878
4873,718663,732046,115482,651194,348407,251129,184301,50959
4874,606842,692337,7781,601587,356026,685204,218450,446033
4875,455303,223878,610338,41468,311931,662625,434519,479125
4876,16717,703815,296100,248229,647107,191435,645535,535595
4877,100733,228503,592070,442800,548141,149003,687083,433169
4878,500215,258984,13788,472368,693103,175505,727262,380109
4879,680210,742273,301318,637000,720614,434067,662100,8144
4880,547004,500779,254810,209245,740552,309901,24683,513897
4881,614665,27963,491993,103681,30656,524645,331656,423339
4882,149331,49372,171603,94526,708851,557146,188732,206900
4883,318966,374185,164682,406377,550252,229879,206217,724494
4884,609064,529431,226060,165618,157089,273979,629215,176346
4885,337567,601095,741971,136690,1591,538811,533376,475735
4886,42486,329319,319631,487151,487981,692216,715285,338542
4887,329869,193045,107600,734457,482773,725247,70896,676197
4888,396469,664528,105709,491178,614609,547476,74415,279254
4889,189705,549414,384777,108393,22691,473997,123345,568958
4890,704946,115703,8504,461553,621946,443693,575594,402793
4891,732884,186318,246604,528356,177766,481405,404582,734943
4892,573553,10465,566133,567502,104478,448959,18384,461644
4893,638545,226170,46496,500338,389363,639138,200133,687181
4894,285617,400198,74894,173040,719186,65420,486985,603082
4895,445031,613979,326595,123785,425588,601834,21453,267838
4896,634760,85658,409437,333809,445627,45140,406000,335594
4897,624231,238366,586032,572075,552556,606847,205854,213840
4898,366979,658539,412972,233817,548221,635461,50966,722163
4899,694045,233136,504816,528672,310314,412984,563429,621181
4900,483771,17854,626835,128218,722675,374741,109936,159762
4901,600660,119654,672798,76526,393873,443707,156643,45935
4902,101634,625922,709481,343791,307163,176431,598727,379945
4903,370495,448947,238980,247520,574170,304066,168492,377499
4904,427094,318570,87821,529505,702844,374706,344163,63811
4905,189427,623128,417215,387114,281012,549864,29877,566580
4906,342602,499862,85622,158526,526544,473178,618428,693981
4907,648622,322027,206023,298556,684673,440875,140779,347688
4908,678540,162794,580717,495716,619291,562180,654278,81255
4909,81758,747286,424487,300710,145713,6291,728813,361133
4910,278680,347162,8987,586010,507863,145267,65302,246339
4911,465555,356621,426548,681368,475957,631159,576129,380156
4912,510857,292243,514207,394481,52950,459771,574299,272506
4913,95268,33836,388703,404697,111617,542903,521365,484886
4914,15520,520960,344129,108805,62824,541110,50324,551533
4915,220242,10231,208332,268269,525642,169359,115836,111852
4916,162796,683429,634943,188261,77845,692859,46921,317415
4917,600200,158243,229494,210593,86319,555312,206931,256771
4918,82657,538712,5618,415441,272466,259661,107841,359161
4919,684381,460249,639168,310014,599079,331974,307611,519444
4920,637399,623040,207127,600702,659290,109575,28502,714953
4921,152907,358164,102787,593328,102932,87216,403811,205296
4922,449410,14478,56522,505131,678215,217289,36633,573867
4923,740680,19081,573125,638167,273277,689159,448226,358616
4924,19262,173446,477926,98155,41477,402404,396485,561170
4925,558456,20958,515023,186068,410788,105791,723844,386551
4926,580809,330713,25648,337804,479570,405947,271682,527403
4927,679893,713443,210352,299292,91358,588388,643790,626948
4928,744635,174487,56345,720187,533010,418088,13133,730582
4929,192760,570504,628084,748602,67829,211974,422193,737086
4930,501166,239355,352696,179249,561286,181044,598169,165327
4931,228015,559406,562774,323219,442209,438632,380626,255890
4932,396206,378735,311975,682332,84859,314478,191505,703446
4933,211886,296465,583519,304919,89240,159269,532659,417858
4934,618005,227388,160496,594554,414691,95270,718352,662380
4935,677217,42321,414815,640770,7202,117943,528345,29506
4936,175769,567742,562050,545261,734753,678246,151533,702927
4937,469004,102977,128767,134692,423407,743716,19677,460440
4938,558317,330851,499744,740843,462037,204136,509199,384840
4939,635608,165804,611833,367894,641221,358694,585550,318735
4940,469952,162326,317866,95420,180785,400514,564845,155653
4941,551606,279980,333852,412672,351581,415453,736875,471796
4942,682840,343821,584811,147466,697006,39324,438692,337663
4943,552288,6201,338043,724516,137540,74379,384278,76623
4944,455698,293852,349585,144307,580515,676556,6878,635360
4945,360035,504621,137922,180681,706047,536222,356662,546326
4946,437295,471168,698496,211946,458356,698245,430760,150562
4947,377236,91829,660777,597527,312338,594924,715604,671501
4948,675428,111837,60837,372493,186296,197179,88792,466106
4949,58506,574003,658004,357700,682959,51877,73124,640069
4950,230728,605665,283923,497633,108475,67947,346265,491210
4951,347238,251378,257119,37737,306342,441945,119065,550219
4952,177861,15550,110070,176301,15033,197531,227008,638365
4953,292713,254266,9567,605020,499044,722179,172456,354925
4954,32707,703128,315546,71441,7011,261801,457064,350059
4955,28156,237734,376896,75800,747876,110421,391944,316500
4956,40112,514001,591184,735017,48189,398669,661002,644200
4957,525309,21651,468886,625847,330431,500745,323960,81346
4958,744218,359203,15696,56234,456481,199785,33684,173429
4959,564258,606074,546093,637652,476801,683897,748937,202522
4960,457993,55364,151580,145241,408573,359272,87812,316106
4961,707369,705127,454255,732862,56862,406602,109488,395609
4962,50039,502458,147000,681445,124646,42908,302453,104889
4963,669664,132715,581964,637778,612964,44672,553390,148561
4964,663895,74085,653853,470455,708833,529732,703695,737514
4965,307765,221462,375089,718596,738100,264222,225503,122984
4966,340003,568245,444443,78915,734817,376042,674852,461780
4967,389439,129541,687351,620110,696753,183759,523714,541236
4968,157521,293976,318019,729506,500318,9123,17644,685105
4969,555299,280190,344284,315933,704218,267187,577479,17517
4970,17551,85523,641796,482748,330663,402413,187898,747327
4971,467480,507667,78717,607854,613386,585582,207878,689155
4972,35257,16566,418434,653028,136491,173187,111304,106394
4973,202778,386867,514593,356208,294535,523487,368152,18079
4974,552795,282987,200211,431123,241605,99884,417799,74382
4975,459158,668864,644696,112388,416104,54520,333086,550108
4976,280621,352483,340944,417611,322424,512289,395881,83579
4977,697541,302134,715845,421317,472621,161333,323525,460023
4978,30616,701296,312442,105108,6213,267078,391504,334407
4979,679106,490616,460322,449366,153676,459228,166165,450667
4980,46293,15038,663272,716091,130917,459024,339748,372024
4981,427755,565092,393170,136452,747373,74921,262324,425555
4982,582858,346065,175512,222641,205672,723831,527283,668481
4983,638542,723001,504873,405695,682778,123714,12112,138393
4984,85368,48947,563704,128502,557380,563144,308970,716767
4985,735737,564362,588084,614903,116096,541027,687639,173078
4986,343423,211966,74539,512718,467442,617393,231719,120791
4987,34108,213714,92582,666658,653255,704679,481491,678117
4988,458504,337020,628840,313994,700314,19049,21735,298793
4989,443355,735433,288004,32760,238056,48376,739775,606648
4990,736081,371122,652174,392947,90713,246242,108520,42716
4991,397516,733826,240014,694549,335442,335445,182394,99430
4992,582940,420429,152006,412646,271138,488710,687647,200049
4993,28794,29184,212846,137373,523276,183558,289133,558627
4994,685528,313437,342082,690196,346658,221928,305395,548725
4995,614527,477358,676438,464554,202232,721379,577599,307950
4996,518745,516481,180701,89157,685825,578739,206520,676650
4997,641765,660981,648616,90590,348030,728110,172382,682247
4998,228890,168022,400556,202395,466856,70473,299802,291011
4999,412117,348234,166706,168984,386977,689461,324981,621995
5000,343485,576612,186618,113245,449749,504870,349747,469883
5001,465409,646569,427560,487238,474947,305256,507259,151514
5002,554185,646138,620319,725662,449889,109840,501790,217410
5003,618535,94136,323061,746821,396706,70907,4964,362320
5004,388536,137910,658576,77019,534013,677402,688922,154607
5005,521444,529948,184735,79980,19508,10489,128606,79502
5006,264458,711304,521591,265532,144103,179361,421345,49414
5007,690237,407528,136881,8200,664901,243036,649434,327356
5008,212152,221009,241392,319470,219641,384611,586696,490695
5009,691733,737596,475544,434202,721995,318265,656794,365127
5010,458109,648139,716776,319742,209310,573732,390723,21015
5011,379196,96865,505249,343377,657641,294522,285671,388275
5012,534335,527697,185242,286317,511192,139583,25513,331949
5013,574340,254609,719160,142103,664991,492262,384623,738828
5014,172557,396993,499959,666181,328660,482165,285616,699171
5015,252717,151,453184,602963,512985,744127,6,526048
5016,354573,658445,615453,381597,727865,207652,87671,316872
5017,444865,205880,271185,562541,483282,64001,23820,581335
5018,631519,325677,384704,282855,79253,486293,694563,624458
5019,267444,726250,278022,129205,464217,542019,224595,44411
5020,336002,338096,358272,317696,97660,160297,685090,208611
5021,60653,681933,598547,166455,395106,736221,701121,483909
5022,677566,724404,433516,302875,411574,645255,623169,576366
5023,446839,125534,473463,271331,540784,617523,228288,498230
5024,333273,196653,435983,699969,510305,449695,477786,676686
5025,741299,608009,522200,419445,273334,185396,270577,27771
