,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7
2547,300980,503194,23777,294647,610180,505766,630374,92472
2548,230248,376084,443088,19088,421212,55794,179094,687242
2549,25966,655813,691851,2274,284200,91756,325710,398661
2550,269284,504614,40732,232076,401922,583186,671933,377991
2551,60669,180804,348505,702108,170907,159744,91531,280631
2552,194202,626194,375503,607946,716345,300573,414478,548517
2553,399143,315618,550746,158611,238869,231160,657010,570176
2554,209725,149957,234886,717331,302511,230282,599371,550842
2555,637657,301390,237818,87742,292759,656046,602344,418449
2556,10879,60839,178761,186076,462780,76826,367731,654172
2557,656737,209200,707779,213950,598766,490573,636264,708953
2558,711125,635183,382682,540274,62673,3587,185250,127713
2559,257849,19654,493933,134884,326087,349804,398642,292093
2560,428932,230595,384516,324930,74102,635831,717037,338195
2561,76837,670811,637486,454177,519263,322912,398811,539414
2562,551051,412441,326869,431311,140937,168255,474631,492110
2563,545807,107470,351263,211725,492007,139620,663327,606945
2564,661367,591505,254933,527088,717443,578102,300965,285391
2565,589246,118684,97632,280212,420369,669539,386395,704445
2566,221011,499932,249082,21741,672737,142859,194119,482454
2567,581735,341783,328252,613563,566017,589667,137436,288475
2568,523127,111978,632947,501759,66349,640148,217600,298699
2569,174316,88288,85315,264674,488172,722263,562360,95859
2570,481193,559311,556989,667280,274221,289901,205816,226311
2571,596333,7929,522584,572029,558022,632447,482480,322582
2572,529523,406005,417143,445478,419839,465587,541165,233826
2573,699337,8865,486523,134543,73155,112077,551347,370313
2574,612218,122823,283123,145606,472684,11628,419060,314937
2575,1533,250668,634160,439358,425798,187468,222612,430604
2576,163001,591365,281970,678405,391075,521977,673452,703754
2577,473583,628686,120582,421689,409408,220731,418724,590897
2578,143261,147148,46492,21044,286672,114492,87466,636932
2579,302022,644641,413067,226431,214208,415192,626913,419023
2580,309994,333436,105837,289608,220626,560571,57142,24678
2581,210504,668164,130089,88093,283387,539719,666094,483447
2582,624078,583113,583266,90422,421496,505328,585961,647099
2583,376121,463474,114243,445840,270681,717128,423561,500285
2584,397851,601573,238122,718207,494108,57587,177531,450113
2585,847,413568,514398,663072,327011,104162,520605,281532
2586,224595,152207,308912,300586,10258,188505,622130,710041
2587,31872,76993,198615,320660,483071,359885,353205,357074
2588,90559,156646,292120,365997,162305,468955,190921,512577
2589,623184,307327,579051,354740,367782,669735,627072,28555
2590,482995,301062,324499,657498,269172,370262,30359,380006
2591,357087,715930,674830,223327,615440,28912,710320,707841
2592,251156,116971,119465,505863,10526,329129,696142,626396
2593,389976,265757,385303,281628,90111,696830,353799,422317
2594,189171,196030,465176,13001,78691,342182,540071,557499
2595,151711,121168,381265,359693,511826,706671,399761,277390
2596,717206,224034,652768,658867,617378,221222,85048,31490
2597,477639,63103,142135,504705,325024,287646,293644,368450
2598,195014,284725,38190,52571,132531,110835,221199,477476
2599,307094,246202,3468,106050,692121,621346,276002,480526
2600,710525,56117,399134,246038,713479,675497,199197,112763
2601,586011,656320,666144,660001,575009,288730,295175,411137
2602,650749,533327,553382,127253,291614,437225,486059,359525
2603,539928,276540,136801,593871,533762,131720,287474,154362
2604,6763,319815,104261,79235,157610,156612,91926,718573
2605,80547,136202,352072,555027,143665,522451,521172,578867
2606,160657,9491,343688,239333,708375,217167,299154,601038
2607,591156,319624,139632,397586,190386,408564,374862,557372
2608,614987,56002,165898,61705,384490,105611,446266,206090
2609,443035,251232,484406,248680,541410,194864,412792,116774
2610,121755,312657,627787,211977,151568,216867,658486,53677
2611,44927,128300,17403,546406,53446,244460,714792,139429
2612,114355,175027,348410,611525,119331,239219,535988,447926
2613,126810,506413,545936,467242,36618,69766,525878,441270
2614,167880,686177,220691,123548,454162,185463,250764,124205
2615,311036,719034,61975,1704,302759,553356,152763,330041
2616,465012,589256,497523,217314,345347,661610,37135,607799
2617,527461,229046,302468,531826,491025,407954,408547,142165
2618,404970,404226,128980,473022,260766,534247,635257,298383
2619,157731,317880,698150,588789,646534,479929,497556,218635
2620,82822,582435,543311,15269,711915,588596,176582,97725
2621,460812,403898,443727,159347,442200,161078,439390,645253
2622,139684,169269,211998,23011,214008,105140,554503,520179
2623,215734,622626,231999,549604,38837,381485,468103,392306
2624,363912,524732,269390,181677,22274,361483,68677,293020
2625,127150,158228,29074,392797,177174,45184,482216,451779
2626,18975,79645,278907,543597,386724,368300,540507,232329
2627,686061,450242,202191,545255,232833,541765,513462,480986
2628,376379,266085,269778,684680,291297,517634,685194,441754
2629,699376,52631,32876,466745,667925,482007,655924,514764
2630,95127,708629,450463,629148,211411,26018,444401,377463
2631,21474,169751,332484,41225,471623,695892,452088,242455
2632,136730,42783,36675,595484,297890,27900,541202,67375
2633,706016,365868,357490,285172,71535,331490,178183,412923
2634,306457,584484,520208,156706,123463,99844,561869,143238
2635,389279,681138,348124,500667,655003,558684,383007,539952
2636,514178,239081,397315,39524,637271,181698,601876,593814
2637,495872,573014,565966,136365,664485,611302,642184,578028
2638,300158,59149,261913,138748,663042,341293,262912,646252
2639,230089,348212,531150,365227,413786,542840,132941,291219
2640,552466,319642,317837,317658,164853,296646,126590,206626
2641,528839,342671,554813,722610,458389,417181,699765,522644
2642,276287,205614,344284,500463,259782,605297,328197,463873
2643,14957,512651,66886,238061,18727,213331,549139,179926
2644,400930,712838,323905,423201,612463,318609,580398,688277
2645,482501,620383,246433,655263,670720,19200,304654,22858
2646,51003,597272,261651,255073,229962,187382,511625,684242
2647,188102,177076,230942,200108,665171,446639,377783,193312
2648,719942,400222,370497,565244,409309,181250,527551,392729
2649,373512,538668,615127,588316,457078,629340,667296,142629
2650,669309,647467,136629,582812,690224,643470,132657,77817
2651,472627,28968,405688,507926,63762,99273,347822,220779
2652,16478,499390,443474,390678,362495,612238,25715,488625
2653,464767,607964,177924,632454,195087,678481,464684,47824
2654,629058,12348,531141,569939,308004,224723,397684,705746
2655,158846,536383,448793,307657,402648,617653,231358,649234
2656,337556,906,528311,273892,179786,549221,487943,709193
2657,364719,113207,638037,330844,83565,165356,351200,551632
2658,394629,631948,556451,31157,180412,658427,82528,181595
2659,503792,213510,636940,452122,606986,90853,477685,121398
2660,721346,381311,508112,335788,196046,194172,547916,179985
2661,532719,405261,13439,235055,140301,349255,420200,236685
2662,10935,675562,44986,203948,42721,605683,217123,702425
2663,47123,447422,111255,99883,399863,509957,404010,496990
2664,630457,110719,468372,675827,371284,57714,92489,545408
2665,294010,102762,316374,590299,507242,438130,239670,259607
2666,57368,534137,561188,102237,670607,577847,525147,384131
2667,527057,501856,309075,576364,489403,102975,655400,414467
2668,639365,217619,483758,489773,36137,180994,691822,276516
2669,447507,17404,317670,214419,429212,438384,643293,436435
2670,616124,352683,524258,625263,496604,162179,331242,584384
2671,518824,254287,128200,183747,705447,113075,693307,529193
2672,230152,349666,549567,67593,220776,125207,563130,86079
2673,221795,489056,391686,659786,373089,13809,607757,326070
2674,114873,570228,176755,180100,668640,592928,160307,410181
2675,232847,145726,16939,700081,686488,596784,662942,693475
2676,138962,86419,241724,316333,126485,218598,592143,248983
2677,369869,677003,718803,531953,94294,441153,417274,233694
2678,251947,693122,557573,266218,241815,51517,290686,607541
2679,650433,190083,474440,553042,713410,237610,455259,484286
2680,157238,636461,186966,279124,246945,280990,684810,287372
2681,420450,167839,552217,202251,274902,250166,440960,166984
2682,414527,535596,354562,401620,257407,715610,48964,126356
2683,620345,629999,169534,628091,118266,489146,614960,82987
2684,125825,17907,591073,174525,205069,304500,572643,301176
2685,262239,660533,573845,552812,425101,665428,411718,660369
2686,109258,602869,448562,31417,532197,219773,615692,24501
2687,606760,99632,710001,138057,327874,424206,32113,55033
2688,163722,353236,718230,466714,187878,323018,233735,486518
2689,316597,227098,12875,673008,19271,108203,182635,237606
2690,126684,373053,424807,523813,164636,230628,366667,491326
2691,316045,217642,14647,448369,154107,546555,621336,279635
2692,343003,349023,226337,353309,712467,252302,567962,26987
2693,299188,484452,609188,698748,264602,421428,256436,323337
2694,413682,191496,708370,490285,67174,721155,693772,266617
2695,241423,695993,188646,176985,688223,653454,448028,339845
2696,279242,341448,476738,15068,387025,105255,313422,530104
2697,277609,533423,637129,341665,607954,453354,677615,529088
2698,655350,60449,2046,315125,420186,481072,346790,356552
2699,479816,568031,386758,348358,242364,515353,639644,538887
2700,620649,234596,137420,142951,131291,253130,432765,310461
2701,423550,191711,226522,569547,287725,277029,422530,194607
2702,41485,603153,532733,549908,468384,120777,525706,221640
2703,107662,551674,671480,38763,495884,223658,346014,549748
2704,183428,379268,337930,505555,336245,374440,329022,445057
2705,548860,411632,202634,605680,399010,289523,4656,536369
2706,244373,629219,716797,557714,182571,612946,418967,437843
2707,575533,351852,497722,278392,646788,205283,609265,536704
2708,151566,501948,387334,458821,392419,520769,260270,455939
2709,394643,398110,272593,512422,354316,173247,518594,667629
2710,318080,293308,66728,121328,408512,336809,123211,126706
2711,18904,517112,618160,346862,94507,258970,485481,285299
2712,531079,593964,271489,702305,340703,316282,344815,178614
2713,722283,273843,327579,193828,229108,265300,563448,532461
2714,15376,239810,426501,349037,649353,361576,378096,117088
2715,287492,654478,715723,320631,42026,245843,338351,564814
2716,386402,693974,639347,366081,653094,386801,546749,407970
2717,504858,6017,182962,148568,49791,644676,252668,518870
2718,375611,503381,186820,494984,145748,299192,538606,366443
2719,594789,267255,268435,656159,21797,58090,545174,459822
2720,682777,134217,215630,669212,212682,76350,372407,607766
2721,716597,643787,605630,159677,150158,159346,328576,347788
2722,682477,538405,331901,580847,689169,124275,451433,609680
2723,444230,311692,706174,446992,583127,289752,113153,630777
2724,698012,274055,517757,646043,617188,638559,28271,532957
2725,336236,121944,468582,422166,116288,470195,400274,178971
2726,624267,663443,130012,457877,528308,446165,425039,691363
2727,221830,617867,86063,619641,716466,137515,568492,440690
2728,376041,646938,168773,311854,426019,483114,297561,349580
2729,319398,208230,12272,420406,46889,224669,415107,580125
2730,296427,195931,592072,158208,629085,667120,31727,534134
2731,61592,593726,33503,675360,528379,644759,237390,106407
2732,428093,713494,624537,49516,408204,187918,48337,41957
2733,2563,338354,655460,516723,617324,686223,291187,134229
2734,613350,720942,476638,88671,111743,607665,104408,639053
2735,28141,650587,337226,650751,147589,250656,62716,331872
2736,535394,341997,718439,233822,445332,198373,503158,621231
2737,714580,234686,403365,202179,580976,585498,335709,608377
2738,267739,153088,651707,571928,521378,57536,44818,703121
2739,630468,521307,365802,368139,407994,401569,370252,246939
2740,352049,514867,72950,246858,362433,689598,671266,689396
2741,173851,587658,554526,7444,384983,565264,572159,145642
2742,360534,542953,505191,92150,526724,713602,478055,84729
2743,200240,538436,172,632734,83910,521669,641009,54532
2744,362873,319403,636034,66560,572179,555940,698655,199700
2745,658941,242672,620122,18372,676108,112240,431170,348513
2746,75828,592892,249598,176775,89685,244622,307957,657387
2747,555894,714914,453822,174230,479433,80725,519301,482897
2748,228963,234038,539328,451877,330059,489284,355970,508912
2749,626727,664748,267715,39909,211076,226375,347224,264758
2750,601211,72132,367820,608320,546832,711885,679287,648398
2751,18158,191571,360580,720517,196225,165284,274254,691371
2752,246342,411065,423255,351862,325387,239790,280540,307082
2753,642612,647382,80422,21859,404275,98945,145684,522666
2754,330809,409893,385396,545410,399583,689729,457883,308579
2755,89832,116817,425701,336740,176877,516188,367936,37991
2756,664224,351947,174634,85710,529483,720305,568105,254779
2757,65395,562919,682273,263995,359379,503710,644144,367482
2758,527825,719357,289928,337871,664891,18361,298779,19011
2759,80003,610622,374905,680119,173647,22824,159395,43553
2760,226676,95341,112368,648607,294210,83020,429915,588817
2761,720901,450564,437621,691062,227930,634245,497719,696884
2762,57131,612737,248332,575030,644037,256970,602287,176716
2763,145781,56064,20256,83645,53372,119040,242299,492417
2764,8377,526522,580632,578657,213864,354433,667061,175161
2765,201983,188438,471276,721622,348184,722415,381564,561005
2766,273121,296409,512581,221890,624629,372161,541784,687196
2767,97962,238820,208884,298060,578111,183154,542350,662548
2768,233872,87271,262476,355174,482871,11638,180826,50982
2769,454057,378321,362510,212319,22568,453605,313288,423966
2770,290053,473260,335705,526382,394084,34418,189497,244886
2771,192784,693064,241481,271915,282349,702834,195000,451002
2772,281667,585988,109425,516493,328367,573440,686029,716405
2773,63910,478074,653589,474213,645009,522325,41963,58379
2774,492038,468530,593222,642535,593995,4003,626233,82848
2775,246892,389205,601334,214992,550707,542067,101497,627369
2776,195959,381930,18303,161316,618152,568358,111731,515038
2777,36639,392785,359469,193603,412662,274921,627876,333992
2778,85993,651633,49420,207994,560369,450317,193272,154610
2779,200258,37053,61398,59999,688214,457041,170719,86403
2780,694446,440346,695312,544914,432559,120834,360899,142211
2781,397312,298160,260690,346857,437178,718598,202412,315509
2782,525410,137999,154892,482129,374838,229971,426941,145532
2783,403473,247353,183189,554729,165170,51658,283874,503400
2784,19313,296754,469513,79766,402735,569006,467910,446720
2785,694348,297599,347818,583051,400280,477768,60298,462361
2786,396874,180609,441397,386468,430821,360984,471972,442474
2787,517761,75095,413737,627291,137070,450122,339652,82843
2788,606077,200056,148277,375771,192133,125433,473913,209825
2789,176068,356420,512141,408530,169064,541854,224632,430559
2790,713209,262774,145421,177627,319711,50663,252199,683406
2791,463220,651290,136900,73828,309232,320342,716735,290172
2792,343351,259522,528313,349532,51643,454339,256043,61629
2793,93856,600814,46711,110873,522034,161780,493457,655418
2794,337450,399412,218483,196256,669555,496023,122235,602849
2795,110739,328096,678121,290934,141253,135172,257038,122767
2796,193019,120964,454185,614563,202733,555653,412708,268025
2797,154603,476520,353237,460392,422129,163584,716236,162735
2798,345451,633965,490177,650979,385126,171533,4416,40363
2799,283401,304826,472059,599893,682434,63000,29744,142074
2800,42578,148204,431360,708003,207843,601147,308296,445058
2801,290843,310243,590629,502992,579785,652708,550533,637158
2802,6626,534697,144190,42224,558543,335481,102247,84565
2803,499557,673221,500754,588375,598112,116290,596693,35564
2804,612648,423379,358134,189849,657064,118970,589828,564300
2805,451272,720572,172820,346810,454186,423323,495951,6932
2806,569757,648963,53433,139775,62204,264974,525002,455258
2807,75182,708050,98282,283474,231156,356773,433427,630779
2808,443355,574718,13337,94515,299631,453620,169263,387998
2809,556740,116316,171957,52332,32303,514591,189963,334436
2810,149564,629648,540942,15576,462183,716736,182209,548352
2811,76345,314344,37648,50981,371296,410129,681606,348720
2812,358436,166768,501409,490894,389441,694979,37792,503609
2813,119439,572543,457492,306815,201166,167533,43654,651477
2814,265739,226086,101472,336262,162369,37051,542359,223679
2815,267584,495818,620386,540866,332975,358228,214432,541685
2816,23189,502131,476972,486539,451542,568059,56656,697557
2817,175450,283553,211326,397987,353982,3871,518763,293461
2818,680210,602674,708730,698317,328457,488923,244386,518913
2819,305884,336259,444946,510547,240640,504374,59265,337657
2820,319273,126212,600292,649152,397952,386885,438831,720455
2821,17547,48268,612629,487779,328429,679193,597056,515276
2822,647971,507716,633216,573358,411615,490377,42147,211452
2823,19942,193063,668206,610294,142598,384535,88785,153822
2824,522471,20932,386995,40624,638097,237631,545780,577105
2825,474307,153989,515414,288026,604627,385463,468653,63719
2826,314557,235102,490483,698893,213300,443896,519062,338615
2827,158981,74562,180571,501025,373292,86801,473792,461948
2828,653026,388249,609172,335930,301059,628759,138339,238347
2829,272911,479331,114078,359492,54585,552385,550069,509517
2830,34642,34204,388542,712132,99284,248790,628394,589111
2831,409505,38625,33153,577381,487455,480337,429133,619870
2832,499686,216427,498041,497470,388852,219213,410757,86875
2833,521528,348629,544091,672723,565281,327519,438471,333960
2834,472863,48878,136819,15701,473614,624773,363460,78620
2835,432737,614790,412859,461568,625059,25161,229889,553105
2836,351814,193944,353147,573748,426459,156557,605646,465104
2837,149031,646730,412045,589436,463682,59799,283069,164224
2838,556962,40819,630858,290103,257836,472460,96426,427568
2839,476589,469761,499814,687796,707218,129518,326928,304905
2840,619549,317635,485779,670243,159586,422173,243578,282417
2841,47867,273467,370036,377165,363260,284371,635888,650947
2842,701521,440822,374000,340751,235570,259045,240350,279419
2843,455235,385351,599137,450388,203411,13815,602889,524112
2844,215480,505092,501381,345586,38792,532351,715786,369693
2845,607089,159533,579655,635621,681386,116871,96136,318920
2846,511031,124064,289921,114884,244680,98531,417764,267190
2847,28733,331132,373215,329880,36194,348702,470737,553476
2848,179098,637375,296279,578509,324469,503326,133063,685096
2849,722309,519594,56038,677292,692035,433857,139672,639566
2850,242851,581203,702077,267194,195909,596388,32358,493285
2851,245225,590620,238262,130458,103665,443672,472977,76044
2852,550181,206548,400053,275651,110901,31609,331457,460585
2853,122511,113062,93484,529238,208669,659729,514949,421552
2854,578561,632539,673069,247711,128937,217235,444745,53794
2855,494302,654513,610246,385147,532417,90898,527102,451483
2856,251937,2672,653099,138605,34948,583619,106639,665896
2857,83857,341353,380865,183979,499192,487346,523933,589815
2858,499833,567630,262504,52135,20726,396558,227271,514632
2859,562908,201516,315272,412423,67163,713841,700786,31559
2860,662315,190836,402715,403277,35899,38704,501989,275671
2861,533667,316543,510870,479308,721691,199224,285565,95696
2862,694883,247897,154391,559213,43549,498717,536770,343847
2863,306243,37215,104143,87184,247683,305418,626552,448324
2864,535725,542649,333279,713680,416834,133822,570893,480857
2865,160588,23989,85053,666265,246265,159335,389526,62014
2866,252885,38141,588223,2653,512979,235658,181459,86310
2867,409326,317899,143568,89041,71871,459997,696313,298864
2868,150005,219603,148613,208165,502404,681529,631868,6762
2869,216124,135067,163455,701220,50065,357507,650914,714749
2870,681611,152493,526595,367944,243544,615128,182561,218561
2871,55808,307547,425833,532258,138791,264011,266274,486705
2872,47314,355275,570170,86533,107472,69551,273663,484477
2873,408181,250954,45156,481006,393627,611051,319530,597694
2874,321144,123044,85256,600328,349613,314716,699297,583897
2875,331729,638970,418864,404269,426701,570594,345558,560720
2876,299372,302250,542116,190863,54712,122198,80668,469360
2877,571020,440126,202520,593202,43627,193023,188513,458224
2878,689667,133300,50863,97956,558214,36825,557750,166290
2879,584228,646271,367284,649106,162887,82653,328305,551136
2880,591306,334210,322068,356826,520986,155226,587719,551409
2881,411791,402579,55817,260489,646490,548398,618293,589222
2882,207909,596281,248330,225399,105983,407620,599592,390169
2883,420645,134080,694337,156561,142207,255841,412617,381952
2884,70092,360265,601348,23119,49094,132043,126713,214481
2885,43266,435293,191391,145715,641589,439685,660808,101077
2886,440445,129740,480439,127670,683908,659281,429329,21732
2887,467357,444625,35612,391249,704029,661146,481925,570052
2888,575868,484019,370491,687584,617870,89288,537279,698792
2889,486619,86830,151972,191694,320913,343199,675154,530153
2890,489307,13351,437978,329288,684191,708755,59507,668430
2891,107657,549000,435716,553684,563199,113040,281857,149802
2892,344587,488214,157929,525858,618488,89142,493225,102947
2893,590106,221250,280084,587054,636544,646420,535561,614335
2894,46830,580179,571585,626039,48521,336411,394434,428846
2895,362609,473320,569909,263686,141533,593662,383051,300212
2896,304714,265217,541024,707746,221289,479833,16957,535872
2897,187451,132815,462630,709513,390558,334841,437092,563226
2898,215539,610904,369836,586437,494797,159177,353199,205396
2899,613084,246338,393969,85444,566026,371183,395328,624973
2900,49418,533981,386284,196478,36176,677434,475354,492019
2901,550897,295191,225286,58646,393654,472987,173669,298134
2902,271239,95601,614878,549091,414787,169799,236562,123420
2903,155451,641941,464029,8393,564581,63256,479919,389988
2904,114428,458730,322464,448834,628360,197893,172301,133277
2905,263237,443803,241461,3523,713817,211575,105201,303079
2906,610139,531546,155733,342019,181222,374624,358429,344270
2907,633606,488245,100059,552261,596301,494827,688039,657265
2908,612916,372951,714819,588631,679662,250264,684552,656096
2909,139308,86234,4640,265753,626725,525524,683332,24915
2910,432390,305888,315397,167703,161727,493565,273186,574789
2911,149139,618599,122522,255744,9994,56676,457471,697231
2912,495097,560965,628940,146125,25436,69752,73857,343749
2913,151239,645283,8716,77846,77652,349323,538052,661970
2914,609408,415367,531513,26190,381672,202284,528958,424710
2915,336550,239733,460442,530595,675510,628194,383470,707097
2916,219332,534413,121675,683357,435273,391825,423643,64378
2917,702853,183908,197497,697390,422605,244438,165097,35566
2918,55806,286338,212927,285138,574608,296907,503957,157011
2919,424513,173191,716064,58236,549349,70204,96174,537698
2920,192617,264936,22359,442580,405356,257757,385081,696230
2921,201856,476465,144452,212687,382209,2935,603619,599663
2922,192554,564202,73006,534522,461404,7405,420586,288662
2923,534393,374668,134934,25769,310013,424553,558133,91261
2924,432096,4012,432579,304924,232411,275142,55887,592874
2925,233300,504886,434803,332193,536606,644874,448973,659851
2926,585256,93677,385356,84678,451476,250544,239518,316943
2927,514389,647493,156092,544939,131581,440930,53944,529149
2928,657349,281576,707507,324130,517092,418215,439395,250326
2929,694932,594252,558152,210597,215164,153143,588483,664330
2930,406504,489823,396686,532284,261739,378157,685426,499251
2931,648289,278354,110672,199341,379321,303233,222990,540575
2932,347520,81911,670723,190994,133917,303784,663707,585116
2933,152679,113600,424850,375986,11110,390225,559733,513572
2934,613116,51308,285931,695745,648594,427379,415784,98712
2935,669099,142586,525926,656594,496941,494884,621644,102503
2936,626549,309110,253216,77387,358123,168146,172795,667500
2937,494417,80130,126153,589273,658198,136269,57652,518679
2938,342874,227574,495211,206375,163862,479851,162907,450898
2939,549635,283892,190372,61482,526126,629331,238495,46919
2940,451614,441872,658658,721820,338744,399083,385953,663077
2941,427182,69012,310776,110585,611977,46567,274517,481693
2942,86937,167863,291666,71295,225260,477884,649894,380183
2943,182395,58793,396332,486049,594687,663321,503940,580144
2944,538382,116568,419741,269292,259425,275264,678596,485361
2945,308600,280448,84391,82985,566394,217143,202372,616910
2946,306331,687326,398272,340489,356511,289310,127354,49822
2947,216096,643886,602120,31977,175463,674763,69289,219664
2948,126497,428716,568107,477946,634215,109119,443095,194741
2949,483595,93647,560384,461339,423446,179706,149456,572850
2950,324603,215806,315485,710135,1834,251644,367406,236171
2951,279765,204444,83332,69960,48807,372223,439080,531983
2952,368705,91306,538357,146963,380118,100415,346061,529585
2953,209237,280818,595677,167813,604368,177095,372746,53109
2954,364771,604885,531352,115650,218315,13529,690123,139189
2955,547446,347846,680627,669642,203604,598337,614465,440280
2956,501294,678590,477330,507521,579744,312405,453562,13428
2957,263721,435445,192232,391985,388610,254644,33671,228018
2958,656575,119039,631174,615174,609576,385708,111259,106430
2959,508134,435263,453150,698666,255238,211731,526344,682347
2960,695257,614417,300291,539987,285535,252797,140647,327222
2961,16134,450104,539550,109484,693200,588994,475239,218346
2962,140527,607584,31724,59531,421625,43589,71824,622465
2963,560359,88786,113877,554098,569457,479671,474231,199092
2964,628338,513617,176802,514382,251840,378286,600067,81630
2965,23406,6606,168368,40056,309116,176901,336772,155029
2966,216487,689107,233186,227747,157453,493787,500889,83406
2967,357206,17066,489465,233056,177757,424157,618355,1591
2968,182696,325396,683555,398353,123313,443664,524991,396152
2969,269533,25070,311082,155020,512739,630331,74182,552161
2970,500883,486940,553855,524121,458817,32583,373357,809
2971,313579,387176,397079,692329,147959,295043,477881,564070
2972,567487,361694,134403,507517,621475,40093,600103,39449
2973,420177,337624,277389,212189,365510,612719,11123,625075
2974,373684,664099,218754,699840,717305,221550,184024,718689
2975,481210,675328,127384,226209,331564,393760,626238,496924
2976,221723,584928,409158,341249,208123,534515,359405,402221
2977,562373,461774,281422,694831,543804,287230,722042,93221
2978,600919,287343,10133,209240,697387,453432,65955,435753
2979,632969,661810,192946,450492,121219,470497,719541,114400
2980,415084,575494,475387,442071,579296,271270,491205,144824
2981,327973,410270,526073,145737,552922,670022,222804,400913
2982,93443,54651,687246,163117,468290,569001,532860,402038
2983,212904,593914,213130,447902,60368,517588,132671,139366
2984,238477,550532,133639,86500,713215,569694,464223,12639
2985,615173,429895,13635,81031,127215,554332,424801,42194
2986,39082,117943,575216,492811,68160,610092,553856,561631
2987,440756,646970,266554,237949,54823,555727,482391,69424
2988,62971,140993,362553,264353,527001,137025,366775,668582
2989,424854,703997,386135,700520,99619,152142,16792,649133
2990,432446,162892,226655,1267,684701,223841,191996,5836
2991,411789,279093,399262,643124,406904,646801,342288,266847
2992,691408,511133,650644,595440,43333,381617,442638,377094
2993,11622,378176,17573,78245,654270,349890,1287,344339
2994,185348,648370,450092,481602,643761,701880,114250,288834
2995,12455,260670,500462,605812,506021,689482,5853,523401
2996,117778,119084,100433,440691,499070,196679,408221,651982
2997,584131,356701,443996,389643,219465,64439,299500,93117
2998,487870,488765,8323,159076,127322,420907,677987,402220
2999,407269,139274,54050,493622,671272,67637,676033,663834
3000,697238,176139,3277,299638,280904,681024,82990,183814
3001,298515,396222,687536,308451,503967,40117,309190,696194
3002,639603,673234,210916,90760,108467,161680,165915,548766
3003,29749,21645,399474,193934,462464,308450,465919,459382
3004,260986,325796,721747,171525,562872,607328,414811,32091
3005,638061,149983,332521,56265,272510,268189,522363,643842
3006,90587,259997,259423,466955,430150,8466,278663,701549
3007,378978,576146,465131,46558,41993,713051,197064,716166
3008,469,164654,446942,574153,204770,103375,346946,378027
3009,465860,368407,511490,572383,417369,108926,594845,678213
3010,660390,576433,468093,70391,418770,153251,272318,162515
3011,379911,194424,210392,410704,653891,535384,90603,543476
3012,205289,67,625447,131985,194136,117628,617052,186453
3013,315214,694641,573022,583494,216497,480425,583595,2576
3014,423867,579810,91089,336937,443603,676063,392781,449961
3015,43571,191328,669938,165166,693328,193773,526097,199502
3016,368776,422877,580839,235465,135109,154084,443385,54071
3017,43707,503412,3610,157936,11710,209037,260016,158912
3018,36954,179369,374782,411621,558612,103916,106229,102773
3019,499617,468028,480895,226687,121723,396703,353140,224689
3020,342557,88819,11124,505642,205872,144513,406684,421726
3021,656586,666648,376463,22254,45193,266338,190769,140572
3022,128936,21531,223990,378582,405963,338292,437509,372601
3023,391173,217512,553381,607461,47223,357355,169932,29816
3024,101789,260753,611546,711133,318611,536865,233747,107397
3025,471224,60274,84771,399131,705806,705747,374609,673747
3026,586397,117674,172913,74786,642751,563702,239675,453262
3027,458747,135587,74104,718116,470035,519279,342943,392173
3028,848,297382,666085,511957,376784,300742,689195,132475
3029,618350,305973,132664,181621,547616,42384,424281,691526
3030,539354,620436,68779,256236,720391,672762,391106,16469
3031,48934,211859,549949,193994,124952,329429,263024,2185
3032,541178,353492,250282,298951,705075,327068,621841,83687
3033,441856,134933,715232,377478,433187,472040,231506,504536
3034,528468,132228,512924,124162,596336,333138,494675,170256
3035,478075,217564,19105,362819,607177,99292,384909,153306
3036,428643,445667,278705,241339,690943,29320,221177,507088
3037,123500,545995,189181,652337,497540,508369,557855,333042
3038,348807,639725,75582,552902,217889,284173,476354,255657
3039,126073,632629,208892,28688,699424,21065,574473,1031
3040,418490,691368,246396,671511,493657,412457,209183,274262
3041,513358,488065,20441,207790,31890,263152,268732,489855
3042,670800,594363,300139,230351,351510,35242,146930,29338
3043,83090,41192,386035,90547,502315,222239,490510,673206
3044,232437,1550,114026,336632,36428,362240,466117,145746
3045,341488,529532,421103,21895,245480,478462,622603,101807
3046,564718,362612,237774,638262,504356,208662,57393,21052
3047,524217,137940,583985,551354,217546,372176,20590,81557
3048,271711,715273,556796,596017,165916,206046,117670,416557
3049,163366,637524,187987,418390,602240,154049,432183,553955
3050,233115,346171,237955,255638,710913,473473,667227,325855
3051,256982,571828,695416,229406,170947,500771,240216,699605
3052,84716,631608,134197,614458,173269,255207,186323,420588
3053,58351,314616,490889,233248,158197,359498,336108,60400
3054,416662,291479,492984,645676,445429,17995,74842,610013
3055,425535,164657,115900,511438,265002,722419,599810,138925
3056,230386,488273,700182,610875,210879,47212,200049,120736
3057,176994,163853,393839,442242,464803,504036,296738,42662
3058,447461,658161,279738,498807,257363,437791,18967,131949
3059,593756,421832,480888,204486,582225,352080,435412,123862
3060,387064,440219,123578,135406,232424,586180,389112,698780
3061,265393,377123,20886,556033,349596,386588,714583,708221
3062,417268,157988,461384,96801,444016,301539,502180,519573
3063,135815,603108,556586,336505,414336,339382,544221,559825
