,iter0,iter1,iter2,iter3,iter4,iter5,iter6
1360,383543,205228,733725,642031,449488,99543,702345
1361,231705,443051,345223,577906,538833,11239,29281
1362,269288,36389,363345,427012,261875,347175,614809
1363,250580,79628,265057,199889,722102,53944,66354
1364,139624,579350,6677,146076,82394,588154,503288
1365,688325,633530,15083,612062,538651,104631,548365
1366,246537,639907,591087,641631,539166,383421,348422
1367,356813,670993,677856,558670,980,688953,395422
1368,458246,87712,321161,62715,605909,435926,155657
1369,251455,675072,213154,218045,80834,219277,430307
1370,288871,307477,128842,473752,242297,411657,189112
1371,587778,230996,188495,707868,471306,245821,735747
1372,478232,557544,328560,1441,730239,292832,705540
1373,77276,37504,504917,594192,101775,105562,252360
1374,509063,166118,391829,605373,549789,367140,206228
1375,256792,411634,457917,78740,617194,505160,652190
1376,310741,675241,713097,703130,58733,375326,189628
1377,513703,573152,157337,121524,450884,25522,522251
1378,180522,527676,317785,320702,654505,128727,295518
1379,698185,581461,80734,150040,605137,488969,187701
1380,531157,311533,411181,526341,583824,22104,356749
1381,621253,164693,665226,45566,345364,435414,697426
1382,216439,308968,429893,315643,302782,625014,528220
1383,73787,74400,62210,528736,159773,716203,424863
1384,488728,358023,654647,172329,269279,102969,688242
1385,96525,51957,63989,243769,474575,248178,362220
1386,623056,555330,633301,678688,215940,427733,168584
1387,572233,645924,571371,330433,283846,346133,604332
1388,102347,520831,667117,71081,146681,262574,629199
1389,387323,245475,80795,620647,131747,568407,161119
1390,340040,105864,159151,687696,396090,716587,542663
1391,522563,723268,513602,226278,588528,486780,250264
1392,553212,663363,262025,39452,33856,45417,739498
1393,113564,496817,462070,393761,116300,155009,260105
1394,525258,293285,657169,605918,602135,177325,645626
1395,11068,466470,53971,28992,607348,659684,284166
1396,217197,297755,234612,681712,609825,727302,659273
1397,241802,33588,58717,132405,260,584071,558431
1398,33491,724366,685834,218437,724674,290879,570247
1399,259081,328830,66810,6632,449916,668357,489325
1400,84923,73079,244718,127347,132074,127099,652914
1401,606056,599552,227928,213914,314329,130298,57388
1402,182394,618959,156901,505713,54973,731892,19174
1403,540353,429149,210909,54615,73609,371208,185218
1404,337596,156782,6284,27745,172448,692856,334631
1405,192969,424358,621720,590274,119398,639732,728046
1406,68749,701520,737869,462795,437490,246503,476846
1407,189283,452014,474099,403885,3540,522011,177744
1408,167363,503293,599494,718829,669512,735659,672616
1409,393039,116657,490639,665858,484969,257426,540276
1410,104404,62114,531244,547245,218280,531766,686370
1411,554947,603120,581447,346885,429133,353357,45990
1412,702090,594784,631863,391330,208161,515872,19477
1413,77100,558452,332568,594610,208374,111124,568224
1414,292178,707624,649114,95470,106448,410456,477863
1415,153868,650313,599487,15231,342352,720218,691136
1416,243781,567453,601642,628596,738456,560008,170122
1417,726153,50238,92188,109138,657109,216406,578864
1418,406972,729293,244320,317791,624860,590601,180250
1419,351809,190011,194057,491528,495872,398608,466376
1420,79619,217112,204783,81286,227095,581025,172068
1421,416894,44795,131168,306614,743394,417435,717580
1422,514848,221253,58041,665657,396931,214866,84868
1423,599604,16433,743494,33742,245207,554284,595736
1424,153900,365711,726281,532680,378861,415237,678930
1425,729582,171036,388013,95799,671568,460180,716045
1426,701651,182504,749003,596280,254117,411542,617840
1427,152120,95229,318906,345907,235585,59079,609605
1428,234272,578531,146378,575498,350120,691574,724592
1429,546983,199732,609989,701134,160737,62638,378450
1430,690044,52440,300352,510184,310322,597978,370200
1431,276290,516301,103246,28184,199076,705132,68472
1432,406248,124774,145672,611119,43638,379036,203817
1433,731908,580909,242713,379840,21346,187336,611358
1434,690187,672475,451995,694481,514253,142824,83807
1435,207978,568653,499483,334320,737371,470650,204404
1436,167816,419042,178495,740394,634308,576347,39247
1437,571180,627891,502553,611284,393999,578031,322209
1438,302839,216915,3401,606323,468111,505329,241423
1439,736624,195696,222197,418555,201821,409604,7728
1440,505382,347384,187444,660967,134067,398806,350523
1441,668628,196690,356641,124602,64632,139151,741843
1442,457471,88868,35363,646750,380591,230828,563262
1443,503263,580962,198512,36425,576355,627251,732187
1444,10349,117589,35998,543003,150443,686280,640726
1445,716236,664046,685375,661941,719263,502871,170941
1446,150541,552511,11488,536341,174586,188866,369611
1447,676693,163801,343943,467032,202652,272944,697191
1448,38842,61197,245403,387915,307179,253193,441613
1449,209078,468745,386942,169487,114166,477333,448209
1450,484728,27966,148001,342325,60384,344601,348971
1451,588728,273115,492778,611803,729976,188909,738089
1452,416102,261869,372518,302898,302483,336615,690905
1453,696550,641288,570233,23932,131753,241303,164546
1454,575757,186671,557561,677474,437038,106130,582492
1455,417970,148473,419634,312599,587789,176981,436994
1456,41295,530145,273316,184502,147853,14277,171537
1457,586065,373082,335736,493247,526126,516756,305397
1458,43859,69668,557639,233728,418777,487516,382546
1459,272150,355500,30983,441670,350184,337496,618225
1460,595030,411779,724054,725254,649122,639208,591041
1461,19405,645950,498685,648185,236422,308433,505059
1462,620180,212218,325067,35836,513003,142144,567230
1463,622137,608664,623602,582847,289502,25666,215139
1464,501644,192998,116055,423435,92647,424896,688036
1465,228942,119801,76265,635711,285457,175975,714061
1466,130217,152811,359704,496331,181097,354285,704522
1467,245001,739541,64217,114118,7156,589320,263265
1468,590021,547425,478129,496953,244023,5680,483041
1469,95558,722297,303220,372402,659591,12585,588726
1470,133657,667584,532450,70991,408083,435289,451204
1471,596773,508363,50841,709745,252909,133005,152898
1472,445648,124006,360950,514088,730399,259606,379582
1473,225487,44153,155852,494181,463928,472874,397610
1474,327716,521690,33836,323539,470182,369924,449252
1475,587694,298124,374881,364488,495503,504803,55528
1476,628244,510301,19278,588675,506620,500414,615290
1477,19448,675625,59234,723065,656207,718061,556764
1478,158541,118093,226221,492455,195875,302250,401479
1479,267669,575612,534751,239841,382265,2826,657509
1480,580839,381116,515555,521468,613575,251581,615477
1481,304440,487904,606819,100061,674508,574149,102562
1482,71310,583432,258040,60719,343642,89290,747505
1483,568778,358247,510648,387492,512797,336621,20226
1484,531737,492464,164969,697234,103166,1122,645181
1485,213189,168424,154895,340914,169301,20604,525573
1486,713432,503948,55247,363723,669832,531778,308434
1487,739136,718720,169127,94232,164506,449872,468751
1488,12978,409330,745990,35465,633257,270843,726100
1489,692495,100169,647246,666361,541975,231140,9307
1490,116292,540698,600958,272675,686499,176554,491132
1491,224698,524247,280928,407332,383701,389304,520442
1492,44827,358268,466317,546627,260768,591834,49847
1493,688286,670816,659165,29489,19529,372266,602725
1494,346605,557652,297903,571685,308455,503410,443632
1495,160774,179569,730358,400066,223318,379717,576651
1496,279527,399527,699505,637198,623688,184056,693017
1497,389953,444982,199228,130359,681982,541582,584101
1498,741158,632665,231191,240720,203828,492355,195487
1499,442993,213166,323630,625210,11639,162052,714369
1500,364846,189437,675907,194051,458660,364099,300902
1501,372661,494576,45623,648193,712287,330459,558409
1502,216547,240234,272964,125320,554361,29130,619841
1503,371223,246501,323636,571803,399752,14240,642592
1504,687766,182625,253935,171433,688522,139744,335233
1505,202941,423236,524198,147842,450907,308930,23662
1506,94709,274674,425817,27154,76229,264501,94173
1507,223508,735441,23886,149274,605225,473346,206066
1508,36094,529408,16568,379997,398717,342758,510167
1509,712079,158691,619401,611246,131335,450250,481427
1510,465824,406419,319270,311898,108238,374451,310452
1511,175664,616938,297976,521973,556789,210362,151224
1512,84242,658773,400151,550977,748606,272836,565433
1513,140868,124531,653887,355359,500028,375615,212354
1514,132957,698276,477932,45519,101172,516433,44301
1515,734927,608771,592870,371888,566208,300536,506819
1516,409594,189191,75683,709137,627710,423698,728426
1517,494223,111159,111838,318334,478118,460762,98060
1518,161549,204954,506864,420501,353636,375979,227699
1519,311679,550128,36875,172721,168558,725233,725303
1520,505091,188510,201222,455788,588376,90764,291994
1521,488408,743544,25451,255164,215270,376226,449751
1522,118501,140929,421012,474649,576144,460890,425185
1523,302619,379232,84887,451724,20813,561999,411944
1524,112244,450316,401306,213717,42715,29814,590732
1525,260190,304824,643870,402754,247525,442502,491440
1526,718350,194557,210990,2986,694419,330054,477039
1527,62408,635936,280569,707056,190261,76828,242086
1528,383333,568497,670097,274882,86487,678945,499443
1529,554777,316190,119359,671099,11733,581732,510843
1530,359629,543636,236693,226468,453948,30432,563245
1531,212329,32434,122192,484006,698254,106063,23706
1532,27159,518314,622037,525734,265628,1117,143712
1533,111864,669894,278450,175056,315028,145983,714147
1534,1959,661505,558031,426631,492329,504912,153284
1535,298390,504436,713631,146310,15511,361253,149972
1536,258928,309823,505314,141188,537385,613938,218453
1537,108139,294999,684791,349078,26213,734563,441206
1538,497413,412159,410640,339343,294815,431437,694993
1539,631287,176946,601028,8916,690749,703719,456774
1540,64576,67504,185307,588153,236116,337100,10710
1541,156061,726475,24144,478572,600629,461193,18578
1542,164963,158702,90520,116993,20463,135586,286300
1543,595930,697165,329855,471323,561772,425071,251152
1544,688928,598595,469867,28326,652305,161576,576816
1545,396680,563473,138372,527395,404130,216492,455436
1546,339953,106201,594199,658664,505523,92027,353183
1547,367318,88082,256567,166128,405223,454103,472116
1548,363421,25315,261888,560045,434589,77496,89549
1549,310950,749085,683462,95308,383075,152645,356455
1550,453447,534911,43008,266769,516714,11597,13941
1551,606367,467618,132731,316494,474742,80408,485633
1552,433742,46952,368635,3225,738173,275243,701804
1553,256679,429194,378570,665343,119585,545810,391832
1554,329052,243394,483684,461449,221492,285937,75723
1555,200439,356030,324597,82771,47563,157605,435764
1556,384698,111130,195917,676232,181410,199613,368047
1557,318868,694675,317594,607859,80695,418026,95897
1558,1347,321913,21242,494167,392845,226806,401994
1559,270377,256531,294950,310303,213026,249514,710551
1560,623895,434941,133444,424549,70425,124323,484428
1561,446443,45104,607788,258756,203316,154848,138491
1562,338031,732350,497659,605146,315176,308168,60600
1563,285376,392832,627518,577053,238180,262725,192711
1564,274566,580759,445442,731916,624296,720378,156602
1565,233476,162319,408076,359682,657202,668275,540182
1566,127100,725855,17313,382187,684104,92586,431146
1567,182956,678111,102579,651751,77070,580492,81040
1568,462961,742364,361476,164228,708618,274694,349857
1569,543527,644067,647015,482383,58048,681650,719546
1570,361711,165619,478112,178259,297174,89605,403831
1571,241925,290185,107082,510222,75206,243653,221886
1572,74845,253611,366326,162419,335686,385488,347776
1573,9764,691795,720056,637418,277800,371509,737933
1574,3719,725520,628422,601823,21653,537631,655071
1575,577959,427648,378937,170601,117665,438992,459657
1576,40629,606002,557750,298687,643998,466939,644360
1577,439583,82723,629545,7847,523136,522054,720359
1578,419815,50294,666610,351927,146226,546071,53447
1579,377827,514093,445964,217124,576798,513733,447506
1580,442462,365889,398031,413490,30204,275605,426418
1581,120579,481530,301282,542749,625179,30538,620906
1582,514562,362114,367205,727479,623071,453783,157967
1583,514375,538094,566315,171963,183333,577060,131546
1584,726260,613067,258041,547194,358046,393269,1992
1585,64635,257035,26946,334998,139372,300510,563370
1586,748917,199474,215478,385847,557368,552280,462091
1587,319127,271232,712017,189445,740601,605514,559819
1588,498884,335676,220775,412584,500635,52577,381596
1589,349443,166199,349966,678506,380235,681590,311518
1590,416955,472926,276431,576559,349581,60229,508780
1591,62139,27803,484386,680261,356962,614891,127292
1592,31788,225939,247977,442862,234719,673467,38607
1593,297509,649102,326815,565670,114174,661172,434253
1594,63636,117615,659043,701402,196466,576649,488867
1595,423242,472534,710020,9748,715629,446974,345885
1596,267616,307193,274829,701231,523081,359610,162714
1597,114226,643593,162564,1300,687838,154309,122577
1598,527112,714829,681432,36811,520440,626184,748625
1599,189746,289169,553257,104117,732076,580681,744973
1600,250168,632387,222146,142383,101527,283347,622992
1601,272134,80239,238642,569109,578857,426203,518109
1602,400484,697895,145228,548298,155851,348013,475889
1603,634186,658650,217138,619724,740482,194218,183164
1604,355383,194904,577276,397668,43886,353240,367371
1605,576049,184491,259141,307516,541558,91911,586948
1606,365385,112592,385675,435728,98010,532253,168224
1607,486706,109733,558463,182533,425344,209022,583767
1608,730091,288864,314274,612861,243337,181200,641476
1609,121082,283779,458554,119174,328842,8873,50529
1610,691020,385097,308616,583982,648282,9185,591073
1611,67023,525147,307530,644642,123939,719310,487787
1612,364548,185964,238242,483557,680185,86704,264432
1613,149721,100886,671036,621597,459347,13053,744096
1614,109390,123314,404738,617825,163189,601179,531674
1615,205083,204742,659918,701634,154811,585374,481182
1616,252670,497448,652050,605488,313191,528664,140645
1617,76387,460979,708823,149654,135557,225616,683789
1618,400567,76242,564717,363013,620834,221121,146025
1619,125794,20113,165667,394134,140392,641046,558423
1620,494551,54596,334281,638445,418825,479458,52793
1621,311580,631487,22453,86142,277639,253372,469937
1622,155456,508965,362417,535022,163287,224115,549293
1623,100542,617608,299985,517347,309167,732015,488779
1624,489433,527599,266889,324391,115052,617762,597477
1625,603308,498636,78523,247231,245926,544044,714597
1626,173261,406510,573477,677389,644244,406888,137998
1627,231820,95763,170137,90379,352455,481846,602150
1628,496296,34441,267768,232437,80061,288873,605560
1629,615593,121064,175347,380272,576985,333015,455225
1630,564160,387087,286824,8481,526465,186757,615307
1631,625973,648262,53874,295196,595607,246686,619103
1632,293498,492879,655519,582810,171271,129954,317009
1633,722675,667312,637227,386177,602459,163936,64838
1634,415579,225687,73797,71288,36239,302481,536909
1635,10590,60001,235936,655732,614075,259822,276090
1636,683609,725420,596103,424307,230228,686079,593789
1637,355648,458707,306349,718624,424976,153528,354704
1638,150201,425265,349001,149830,431629,264109,541113
1639,80788,681431,267690,207110,283904,99377,345060
1640,331199,95013,271586,265619,193296,64240,414828
1641,728844,463227,5867,519721,500940,604224,210769
1642,386031,277262,560574,653082,696936,13205,432412
1643,420112,189079,76712,485469,599645,350488,204498
1644,43213,206527,297909,173847,481377,505655,45041
1645,144823,454463,610223,182243,242156,344409,332650
1646,699432,448484,8749,508033,320364,705355,625708
1647,484008,159043,73904,510583,361817,192281,385696
1648,11397,422751,167596,189891,247988,288942,624400
1649,271595,2176,132843,113536,697678,273560,332053
1650,680109,383220,342241,599266,716915,32199,661565
1651,745487,433998,493143,324286,245174,612078,25271
1652,386000,313101,709628,204737,583869,469109,93170
1653,360382,535410,567061,152580,283340,143651,363827
1654,137628,424,185055,141741,439314,80860,230041
1655,115190,281045,356428,314086,120398,665538,449389
1656,514310,703589,606233,107167,432746,502731,57141
1657,34780,209833,106837,401130,464832,148781,537981
1658,455348,87770,180031,471242,425748,331616,671725
1659,695370,64520,485214,316686,4786,619063,561483
1660,514435,603616,637995,206255,166393,275376,470557
1661,748149,480729,478842,602698,498263,452668,384561
1662,156383,306201,452723,580167,578224,235123,81389
1663,242154,507630,392652,289916,129571,310977,54776
1664,546771,610050,28090,539529,481559,101534,540358
1665,549517,376398,474280,110129,1233,711811,269902
1666,720011,35834,9781,724104,422210,526389,59497
1667,607333,428643,439940,32808,5022,320345,593397
1668,319057,237149,221622,353252,461174,191911,614872
1669,149176,24729,639993,465323,279412,136159,636573
1670,412513,298351,266548,216819,698227,338848,316985
1671,304840,424985,65918,311638,295362,304203,655017
1672,413902,728080,359305,607252,106646,481914,576440
1673,515894,395015,375791,467811,441460,212711,289115
1674,434732,705641,622626,698381,338159,666196,235877
1675,173835,183304,639062,659623,619880,740048,251003
1676,504427,347559,21367,54992,540610,423605,399099
1677,260012,271033,275748,58708,129706,276200,735035
1678,498358,611826,305739,169286,11508,690935,201561
1679,27702,717101,78749,275383,246924,714908,526366
1680,371386,221057,143464,334139,563389,581937,535798
1681,288063,266949,710409,497967,699127,128420,94518
1682,469543,554146,9524,743081,631149,280227,568898
1683,181251,232875,600725,96126,668336,672458,248379
1684,88799,313456,684012,315566,46557,483465,738608
1685,407080,744171,16839,110328,194951,267332,251104
1686,429000,245120,263719,621918,186368,79742,98096
1687,377101,70780,488899,697769,506366,83307,502036
1688,201609,390375,502956,128641,615225,225617,624116
1689,566879,517354,371471,372210,239424,136149,149289
1690,159279,340913,346373,576142,240695,271550,81736
1691,375306,304872,604398,386166,500910,549588,598366
1692,367479,256081,710643,628172,160035,690807,218083
1693,313441,630380,520034,734804,194920,739758,745662
1694,560371,586244,111759,481738,381001,398268,421951
1695,422408,465772,341433,470582,550943,301418,200215
1696,390728,154002,421063,136381,562479,363132,381666
1697,248308,233567,219227,146387,345589,495492,32520
1698,121716,100638,51083,539202,224764,592229,300111
1699,500676,571832,421676,576611,197705,554832,701308
1700,98110,431326,491879,583968,38126,435498,400789
1701,124811,422902,41629,716693,531701,581125,230285
1702,511270,618679,91641,524581,416595,611992,159922
1703,157477,603086,74062,168605,363485,690673,316090
1704,633714,250720,714189,219815,274911,320887,724826
1705,477784,530168,745419,10371,569901,625166,643030
1706,583445,641444,679357,644953,625211,550887,23729
1707,77069,202174,504944,467208,608506,355579,40810
1708,616737,541929,226609,563673,639872,705762,502916
1709,687100,697240,251608,603594,739232,495372,572255
1710,410418,546289,70056,100076,131193,505546,442265
1711,603932,584063,8363,6360,72696,700648,665820
1712,523116,294468,683165,224381,235907,418440,128103
1713,352367,168944,405179,335763,220572,446837,431466
1714,323100,149096,732053,572544,191043,431360,274798
1715,578244,603077,748122,452729,198324,692908,610287
1716,304366,342205,533841,249087,392020,443433,564803
1717,594680,9794,324923,319511,464767,310994,355120
1718,113752,13997,237262,166016,560704,290732,500670
1719,126833,143314,730161,7473,305650,234606,461503
1720,456748,345748,305205,452780,237372,567930,75082
1721,164670,498482,512582,597965,406532,124219,18854
1722,412798,433941,415804,727514,553916,100514,47017
1723,138420,40156,419758,197357,268258,72239,607242
1724,185968,354207,266306,94906,162667,113338,211824
1725,548523,130272,662105,309662,675677,525369,498938
1726,521476,349292,588319,42918,233287,255024,244233
1727,481815,559797,421224,246009,245943,374420,61960
1728,224480,217353,633821,95492,85389,58962,422202
1729,519475,726768,345246,452505,330911,301283,726852
1730,235295,603766,695620,171911,387520,376606,603996
1731,115876,414817,643658,468302,342367,476827,398201
1732,642132,1420,252196,533315,187732,716205,311738
1733,593480,335764,320764,384888,66224,301383,74847
1734,21132,364529,720238,374277,584719,257348,748822
1735,224338,310531,247853,254498,596217,727492,165492
1736,226701,101447,619888,726335,688632,689390,231410
1737,367986,531151,186966,35332,305115,675975,517069
1738,525412,41685,611506,636005,635826,713293,611806
1739,395555,494860,290933,223941,688342,38815,45752
1740,17521,512962,84020,96990,646345,581026,575910
1741,162448,71929,544318,555102,460197,680290,87509
1742,148919,681377,268636,90524,672006,357497,686870
1743,726871,12143,306799,713054,129763,372090,339423
1744,481319,260814,100030,383646,421760,565046,687383
1745,273291,364740,7985,742279,605903,494936,560177
1746,696829,254292,738457,477566,187850,363982,244632
1747,601226,250305,45849,350556,206730,324433,86977
1748,342916,318863,154025,479183,208788,623755,241445
1749,724919,258783,454903,153669,480094,552428,633
1750,577748,363807,41256,94484,332575,159682,374796
1751,121523,515267,262850,340455,353896,84953,345853
1752,76352,689224,309697,719132,629056,501382,734511
1753,525821,439859,745940,722291,273816,719369,123108
1754,280700,703885,53970,496034,388407,52451,726358
1755,313942,242338,24722,171332,658040,113924,92948
1756,271452,518616,177508,53383,75890,250726,1416
1757,366616,678605,311783,512141,297570,84188,297994
1758,298363,447358,154646,366317,144774,728742,69830
1759,508841,16898,434233,187542,349889,644851,274182
1760,442268,106473,256897,748584,388153,194487,467391
1761,600493,158507,565491,604410,246598,334789,675632
1762,564098,94428,641307,287895,718048,226313,65494
1763,680890,705851,75059,646127,190074,215205,530940
1764,413037,505196,70078,650506,272812,570996,538905
1765,678726,96089,514952,123185,621050,79826,703830
1766,271609,385250,193264,183851,304138,594930,412599
1767,431429,342760,476463,143526,723618,423609,143611
1768,661162,172678,679364,112462,310429,172330,395222
1769,342736,38939,262893,98546,305318,302916,669314
1770,589136,100753,638568,621713,243175,128813,600540
1771,439659,359808,269567,445566,243291,641393,422569
1772,574171,227807,37604,284775,703113,248847,267534
1773,668740,251052,654902,637880,646387,748509,450940
1774,399563,182372,358942,583593,746194,81066,21388
1775,386386,508510,687936,109637,255438,98245,75672
1776,265723,497807,638325,569656,618801,602498,3084
1777,126440,689659,603558,45996,474169,693427,112133
1778,24222,574618,211447,598319,688416,82780,602155
1779,607046,501489,312570,21458,679348,397020,62652
1780,120104,726739,537216,480404,515482,308314,256638
1781,631758,26239,226656,141808,74091,645591,80605
1782,43671,339471,220778,736800,630624,575719,203794
1783,329928,401287,330985,67648,509904,447270,599997
1784,24750,522464,498839,345790,373839,529387,696536
1785,321421,142956,305760,732357,518096,435304,287805
1786,618932,10969,607571,663490,487829,12880,186680
1787,302789,153977,163005,403313,11835,657478,205071
1788,674851,323190,241661,242475,508057,200169,727928
1789,289842,179117,322014,688260,351816,420941,699790
1790,421336,561658,598274,142758,471707,339158,702524
1791,64836,223051,353994,623155,19883,152929,110052
1792,211326,247504,386513,260029,432783,316066,465124
1793,537563,170683,323012,223968,113657,54701,642666
1794,268401,66382,579190,620055,176898,537484,623443
1795,616267,451289,116951,370018,704427,623430,568969
1796,264092,223000,480423,649029,412581,639860,109666
1797,378719,12762,642242,690970,428028,549888,448464
1798,457567,49988,684745,39084,223255,294140,596190
1799,139655,222827,657908,47632,438596,347589,118417
1800,691974,165397,553417,135965,407880,321360,551977
1801,592062,596794,149241,434114,369661,588045,127442
1802,71368,517097,729050,724978,650308,733634,490441
1803,450919,522038,229281,365130,444437,395344,265297
1804,552357,48321,254168,321408,715213,253732,415876
1805,154129,95595,347606,593801,667860,235713,306641
1806,484994,402026,254207,625201,106927,287923,504444
1807,470850,214518,443800,465984,191855,451813,123683
1808,78420,54281,595496,245889,464002,295488,572007
1809,519565,721469,557037,143047,615706,370133,494216
1810,129426,31187,611452,714421,410801,377728,366020
1811,308779,72417,662101,54903,497457,646957,281499
1812,242041,581313,555741,491616,694331,517813,679995
1813,591345,62209,135619,40605,346196,64474,218765
1814,571468,144693,711576,275373,672436,220736,280337
1815,669805,331837,743173,523332,601710,107221,742044
1816,97539,93704,574235,49760,495010,125924,18917
1817,121935,501187,327015,212657,256954,187119,384238
1818,627572,485332,176294,383033,257425,599565,470419
1819,378259,590946,277681,246829,125733,420613,631304
1820,520396,104559,309238,505679,397056,256350,454763
1821,585,733564,567427,42960,707516,624564,382863
1822,126798,158274,345314,552461,81341,511718,297641
1823,404817,458160,631645,182279,87460,12925,192861
1824,297694,421693,110934,624956,129445,505013,327515
1825,115034,74559,5327,6066,411922,611549,316452
1826,659932,87214,449630,71774,111277,41087,640636
1827,340927,48553,531395,653782,298062,544639,591012
1828,609918,724162,327573,290091,667668,618425,585455
1829,406267,493,359411,478545,192603,640411,663189
1830,552883,402552,431891,11711,603008,298701,651309
1831,392828,149338,730155,515414,197094,79388,734788
1832,725524,657251,732882,437262,465463,472051,668190
1833,491434,542082,124303,255470,171244,110061,698201
1834,565055,718729,685542,166195,95858,664789,120727
1835,155883,85081,175772,727970,448604,176147,66170
1836,736761,65663,72708,151133,112220,389996,170272
1837,451751,169547,286194,395812,610601,64706,411611
1838,469915,42128,631865,517158,65000,551528,137945
1839,658465,264611,50185,354706,719046,277953,463276
1840,301299,70349,630066,201144,34145,183400,663788
1841,665588,462281,738603,120110,89853,357570,451592
1842,740559,578124,317555,391195,309219,257347,747809
1843,114428,170133,673273,733991,625995,448659,150142
1844,645562,511141,538310,689880,1262,477437,375813
1845,239538,167339,455275,728513,455592,536684,534137
1846,584040,47378,37926,108944,134373,707898,345433
1847,294136,253088,330751,586646,570936,270165,520010
1848,246936,125307,20342,338614,544201,232455,112877
1849,146753,399291,664526,740981,105235,438398,31194
1850,581326,524743,42955,729036,385317,703927,503326
1851,459635,557177,585056,175677,79740,341346,500245
1852,309137,387561,175982,450419,626335,202487,243200
1853,355837,38147,84955,263121,618201,664953,501104
1854,218352,739657,69637,149238,98880,261868,746600
1855,535990,633502,510479,215641,373071,604489,37158
1856,40848,614448,351428,680361,230313,388185,2208
1857,81485,323921,405079,26595,549857,132739,185188
1858,328247,305514,119942,493358,390852,36921,648706
1859,584192,271828,287366,495887,516520,746955,525393
1860,704333,730391,419017,556285,563090,60351,469278
1861,119996,259435,716214,538183,133026,543098,120547
1862,443791,24155,599253,448597,423318,207610,300307
1863,332205,516186,621364,337921,603146,190018,194657
1864,156496,666535,593123,256688,470969,625006,282354
1865,566397,625457,201556,317105,171275,631093,63205
1866,498533,271790,738047,93472,312073,376246,138191
1867,102119,260601,368396,117162,348932,14871,477595
1868,644490,592317,31717,442335,157361,264022,146532
1869,156397,304034,41530,729813,298235,300451,167083
1870,448208,351354,341073,178506,411315,49778,448150
1871,228425,304477,225099,499558,566783,534706,349373
1872,689484,662761,459024,427503,156398,195351,6857
1873,93686,636170,113550,693441,334476,152153,153253
1874,270190,366095,680327,35437,452455,271831,607209
1875,586351,397861,203298,95288,73486,510602,672204
1876,87893,495478,713787,547816,154075,359198,423155
1877,734202,283503,395577,355668,638649,581508,577761
1878,542873,696830,56237,22327,136313,185643,441591
1879,584816,322502,231778,617166,216180,133848,658858
1880,727195,730089,370565,440550,571523,141298,649017
1881,523596,670825,707590,143788,742672,142739,400534
1882,20921,343461,676276,704636,192654,486875,30691
1883,442490,680058,180475,196510,439339,443932,87324
1884,6619,37553,502299,444834,117455,119796,329074
1885,410313,547487,275989,126610,43589,333567,541531
1886,120379,441232,28952,131854,86357,405756,33110
1887,437216,580350,370225,105567,428055,467574,112667
1888,103384,716869,431366,394869,102323,669045,458576
1889,642025,328680,747589,544037,297066,173808,366597
1890,179379,27562,252023,691579,619537,175702,164668
1891,619454,718605,496054,581029,650289,423928,507605
1892,58531,63874,401803,540542,139874,217629,640334
1893,455660,308905,257314,599926,630006,524602,605262
1894,711357,678604,163981,395252,621667,682927,319778
1895,673917,697968,118863,369795,370422,158949,707312
1896,340997,110199,243951,498854,478944,110757,492663
1897,234917,107646,219835,579119,672577,420969,353206
1898,169180,257142,449065,210299,114370,35423,77495
1899,470513,15334,279968,613620,389120,483180,137167
1900,593112,607819,560829,492256,544735,510556,695137
1901,578762,9498,84852,82926,738676,336227,124062
1902,587959,172254,416974,197128,207918,701644,26270
1903,660825,390928,555479,16136,398227,476453,716556
1904,603610,659871,643062,592211,400533,251921,66055
1905,342632,486649,398233,227235,620920,667010,66671
1906,540534,231540,42305,460046,596000,226452,748784
1907,5302,260152,655101,253752,159724,436726,437193
1908,342586,344441,679871,557442,175598,717616,507407
1909,370034,520862,612436,546258,584200,491688,601187
1910,93886,125382,14822,481893,391988,683934,646984
1911,12118,336034,746794,694866,121773,538450,88941
1912,539579,203202,469838,456606,397958,328458,516356
1913,422055,4143,360958,174384,125941,40716,394928
1914,44631,147550,735868,388804,423907,591040,729148
1915,170529,513994,648341,33794,650445,445711,340281
1916,3037,350669,514908,459140,63955,88830,441434
1917,441427,158434,287042,214361,345652,109468,386167
1918,479112,152056,133925,240906,155483,100021,363304
1919,311473,107358,375277,537636,572297,506727,167642
1920,487716,495924,233003,137031,394988,467850,508937
1921,308105,448149,728579,104328,621311,174469,221162
1922,425014,645398,228662,489225,351239,492639,195223
1923,41309,118592,406925,320316,268929,729487,455544
1924,62939,664641,307775,389504,573791,351481,673311
1925,88402,325852,194198,265004,65729,649587,20610
1926,495471,540170,65853,723828,444779,210551,623489
1927,210542,631732,486765,62080,481580,531804,118262
1928,397520,101209,518034,563583,151886,486566,146698
1929,457102,465148,666255,493085,729499,190322,564381
1930,59556,611847,241971,30494,319340,48890,349771
1931,715572,736625,633038,505516,189561,364559,660219
1932,79454,728150,389358,638703,33345,114914,668957
1933,239117,693660,78460,495815,28080,291222,626231
1934,691661,88104,143765,347661,441118,99566,693300
1935,164883,142712,331820,398091,491808,80164,743591
1936,272686,571367,736983,337762,338206,577313,525562
1937,501267,93111,214667,313829,625161,299633,623203
1938,726573,87052,597695,161598,269458,251193,699568
1939,342048,316582,563300,81369,231547,264421,548018
1940,258770,573128,341682,167949,569383,726221,494555
1941,305272,378348,541963,48029,417765,251006,640405
