,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11,iter12,iter13,iter14,iter15,iter16,iter17,iter18,iter19,iter20
212,577077,123701,714046,440238,328487,133984,677729,692536,500721,458894,613635,635128,190233,96856,8609,372140,411329,136041,233687,709945,533964
213,299788,337069,527113,343752,329491,202746,136885,62691,305507,244348,118728,80744,24459,644521,585830,240592,471102,261349,710912,705975,678633
214,180577,271628,142950,690605,428858,608621,304840,339770,722881,724732,724964,420004,202056,488201,135180,701294,538066,247632,649685,411172,25058
215,519803,9280,333149,426488,210588,571376,488394,87839,646832,656910,635216,187510,289298,630908,274583,693232,602349,89046,332640,381048,367456
216,348673,326093,546948,83560,315596,578718,396172,319546,204870,341670,462305,275630,724855,214548,390244,652924,312892,343662,345490,69405,171230
217,555459,267699,169381,65854,680927,700816,692563,279415,46149,6297,4224,734806,522764,233113,367898,548379,724561,511481,435908,116783,644084
218,521566,547262,640727,604452,660014,11183,504236,169740,671195,422169,659324,721552,530025,300716,186954,34135,192463,652365,276067,80053,712811
219,479874,657198,441395,65995,702951,486221,584194,593006,651546,345645,358869,387775,237031,371258,618569,419810,509110,397455,223226,534318,93662
220,703462,483847,595638,199381,13808,711339,466577,478672,164093,586746,218836,628646,615640,59474,512865,279087,148808,367649,457243,138828,269650
221,140517,137517,677022,644852,584904,432031,726071,698505,704599,301652,314040,607750,35430,725811,282925,610681,320237,154263,351048,704384,217472
222,44202,632177,413548,176415,452967,142397,194511,246951,481726,632393,613298,62852,348303,377441,375756,82319,149287,497970,465226,256017,372599
223,738991,742652,443573,500785,276881,167047,510509,325139,432176,143743,106929,613066,28909,668758,530327,637542,369316,259501,567274,215481,717914
224,247430,439471,430174,327403,116870,162773,175321,747649,335430,80098,467134,307962,501159,193250,653367,467106,431268,666682,219265,411662,77170
225,16809,577422,377794,443427,573165,182513,459376,540327,475736,719255,441053,447810,430991,29370,658540,482843,706172,13091,100909,332569,705458
226,550304,69893,200046,462254,429195,254351,242641,425797,106350,327175,549062,454466,433935,191688,732089,424387,294602,708110,134922,227066,389062
227,160463,730580,458837,308695,465367,282491,36355,223995,520440,606324,595569,286550,171393,641820,709369,323761,561816,614768,224595,48513,162410
228,125539,509017,179091,303355,394055,26559,347514,81580,735578,375963,428215,617795,696301,717000,66979,124154,293631,159323,445117,347199,620474
229,226170,703209,733983,229275,644768,295411,68448,334249,531706,403253,236261,345569,4295,397446,678904,88521,308324,297283,686858,598584,420387
230,233817,12452,180593,321841,119718,400593,405829,603515,648624,651656,745057,354119,606953,422994,274943,702399,455876,84748,575700,519175,547152
231,318275,663050,24955,402222,32483,384528,68331,320785,302504,159218,199178,650920,218745,9577,322228,267232,413167,381191,309869,106250,451222
232,260311,177566,434271,699765,120088,428570,107989,646996,112411,255856,52791,129138,252153,45639,6708,512879,656578,27947,686599,199310,460232
233,193491,151427,309846,63977,564060,209073,152130,466228,149408,370488,340766,196056,254471,542471,279965,450193,726037,131873,455880,280983,279893
234,241926,263842,548646,484070,143620,202199,74274,502904,82541,395373,313874,731522,723574,649311,34234,195615,274041,274544,171676,630624,644745
235,714852,268511,733901,537775,494121,465474,357433,352863,279027,221997,299696,556240,317834,161187,595519,342009,455405,572515,416063,296917,458444
236,469590,63624,300891,5591,322758,526304,468480,270152,548880,295204,101823,349673,372785,527480,413588,538699,45478,645211,151428,37252,677536
237,699713,353298,400454,41336,540895,534430,385636,31021,262455,82897,208835,481215,270911,407445,309556,723410,61124,120274,170774,491738,91044
238,676843,161743,584461,66593,488315,650205,174958,654377,627002,457430,147561,17060,687309,569720,117457,98857,632967,693650,376143,211043,585245
239,28769,24809,278571,126093,688934,484451,714129,498955,357610,257244,60371,584521,118753,558726,127467,399373,590294,438756,633418,518999,18002
240,140252,647556,650739,503639,491920,589452,617250,371709,233652,345074,18699,748726,407633,354166,545274,527568,10388,49882,614957,258631,454257
241,18536,643110,141124,146617,739961,74324,679163,384254,351387,670146,601508,335776,364319,467581,228540,208736,432471,228549,228868,251723,196479
242,570671,429382,510135,719387,603971,77910,497323,241502,563163,96334,31710,274610,599957,432144,376769,576619,319220,230652,191983,569895,5304
243,581817,628540,281452,250927,265876,709174,481403,27072,680585,109946,93667,345831,239802,241011,248516,53296,290936,161293,348163,727665,290489
244,352648,332379,321491,166943,596357,280710,400811,666708,410898,54630,585275,656000,193063,694032,51859,70867,410244,472850,391323,496341,92061
245,457787,281869,452451,504941,330962,748138,268422,232444,460804,651965,170055,94782,328970,414384,372256,390607,641392,487699,138828,634581,38786
246,711037,324422,16774,662802,58512,706410,648490,581432,358767,125995,189911,522413,629352,370102,211515,315075,50689,125362,638358,494137,166803
247,424128,83393,192578,370121,300424,727382,721745,564535,440382,9836,724808,613342,704461,388254,118107,715025,91144,198969,716994,187685,617785
248,557966,443443,595225,397127,53048,374684,464541,583903,342190,247277,472311,456869,367131,587066,126297,340895,521024,353400,312148,544934,705173
249,658862,491123,449159,565020,428094,330685,35222,335517,385724,598509,531215,5843,602910,511750,562873,251031,351621,721435,22781,321313,56079
250,344409,321056,427134,569999,306812,11979,315575,393977,418122,650863,78154,90408,441844,303008,329986,151147,142812,314962,457663,669371,697409
251,2310,698695,445897,151081,71636,238672,422274,278522,20574,197908,677506,728355,338091,96119,663609,419456,632738,341895,156356,422103,531807
252,698729,125230,232711,498702,721631,51053,271965,661340,30498,266837,389243,104157,521891,312700,13480,736477,580515,722608,109751,58598,671602
253,619866,431013,492870,277114,135365,478575,694053,90672,359297,648656,568204,368390,55385,73923,603832,245682,139382,626425,623886,32302,485572
254,690481,3528,580756,481455,220916,476255,705726,160610,745379,11690,54276,262222,105147,362043,161186,493152,377837,7879,129555,147343,390027
255,495181,137132,648769,604901,7780,131227,221450,22132,103749,87483,147619,33711,658391,418237,466325,394387,491346,491344,540499,547994,22526
256,656117,340062,148591,340896,203060,539757,599675,130267,85408,699987,719066,192881,223071,194388,562704,131883,568481,474026,451162,703394,84081
257,525206,134919,49369,37057,221192,237585,160714,87669,566505,33524,91111,572990,718314,386387,31444,40770,452231,516695,395827,521481,410798
258,617847,156340,269138,486993,509081,616746,275249,579590,650583,534152,96660,284834,241851,82517,398305,544153,310416,383082,111288,401204,188227
259,73803,403137,430342,84757,164663,538895,299992,474254,253742,343703,727528,105622,218367,401341,265441,290636,195639,88281,519269,308956,121434
260,557675,579084,339790,10450,382575,240361,489868,94384,636721,326480,92880,165026,192038,542085,610960,329921,87713,55685,528952,519334,99936
261,392369,65520,292647,638515,285013,246538,30777,631889,242556,430458,720069,250887,334405,585717,434548,262319,336744,480242,233366,602391,399133
262,108376,44695,366441,325050,99990,587032,361720,1156,120567,490917,37037,615047,246137,704421,666537,403601,577883,556799,353276,741351,40903
263,623029,338541,548098,314180,727040,132708,42218,436278,731899,581050,53340,199527,642389,99194,623039,569615,224039,297617,73464,149787,295362
264,699139,380124,410222,280888,348084,244853,639422,103487,152275,672031,390824,19019,283422,495530,12109,328392,598748,25050,526287,381927,591686
265,214830,360186,274676,702315,723169,143664,323120,185470,730897,398006,643002,545444,44109,545093,354712,734639,435423,667844,300098,415224,368066
266,293629,328019,650244,526724,737364,290427,42668,360573,588332,643209,178060,340963,616507,448102,667401,34982,13462,670903,590257,452696,224292
267,126167,621149,604908,591745,559081,666467,14481,592318,293706,357221,351328,504193,748469,471387,298406,576871,413351,263913,409999,518385,580179
268,627917,220465,518045,210015,98959,482860,54561,419308,613665,652889,452374,502596,461832,663681,262609,511527,185788,689968,470061,136717,157492
269,223371,440955,218200,604919,191564,276162,292081,51308,85263,673286,398291,276290,616451,649301,735530,196074,368003,178819,698605,311058,218628
270,745646,296598,73787,662410,352162,456858,35464,621549,586504,55079,657831,22395,319920,299598,606156,255510,727,728740,405423,726263,32049
271,335879,611139,600689,169435,431830,681843,11477,82891,60737,746789,410842,631507,115253,549156,125826,463519,272665,243233,91966,440711,465163
272,373449,577154,725560,472409,44183,708607,710422,434188,44871,490951,265392,376809,364979,254578,412384,65506,448994,185915,219630,217122,748858
273,160840,158612,505679,731520,90676,719491,65113,654868,127853,13719,179398,391816,34379,349444,13626,142299,653574,133770,435299,376635,396676
274,631087,678211,58955,645833,370879,748818,725416,289656,134411,204077,431784,732250,707984,686320,143156,248397,23933,320217,419349,495442,684820
275,239860,594373,146989,17380,134958,616699,590424,650855,614958,44004,216908,733089,331558,42169,569420,489359,578688,663795,1353,617847,390022
276,105395,716582,640406,8885,525722,728073,402777,504683,618555,247448,190107,423275,500490,653108,678179,88552,431872,748778,721301,258299,349233
277,291734,453420,371337,237493,26510,295900,117932,332248,578299,312871,512774,429958,161623,741454,597341,30762,626804,297009,517030,540457,40458
278,483717,144450,102381,291948,269741,690745,717255,613188,118417,731371,446626,166150,57502,112613,707616,735526,400222,400371,55033,531351,416111
279,633716,188992,283351,692731,19502,59498,195133,215170,325457,475682,720989,465536,524512,200493,552913,258940,52491,303149,376534,670810,468067
280,637247,375591,397411,536012,387109,73128,668403,36429,348448,335457,696336,506384,273604,462344,565642,476730,202672,748223,618521,475125,603058
281,223230,501595,318057,727672,711724,416936,210831,673056,704415,413127,177853,415698,604977,597232,425506,238893,24671,682712,269759,615045,580048
282,120174,268616,193995,391596,671067,183395,358394,195783,63964,100673,415499,214547,491356,739484,627424,115173,138411,245194,210325,563160,96572
283,680724,47909,242540,667424,135148,410007,91069,258591,666278,732237,445579,43328,365388,255419,507443,132533,745317,37104,637929,42408,170199
284,365314,100417,53813,203088,512689,533929,82752,676220,594637,42327,200394,491046,33432,168263,510078,297418,637290,265227,159486,409405,22985
285,544359,83812,714710,399674,364909,685300,130119,184029,695104,498678,393765,315643,289116,472545,172376,737330,49083,469466,744176,150448,215526
286,25192,584891,616640,216648,28168,131705,315784,448669,160265,211354,440301,482196,558461,626586,75995,696909,661673,270068,723511,732717,313966
287,267938,733711,346482,310168,279062,346366,591414,574787,278114,29901,21020,370949,501421,152243,547834,223527,86623,196708,58749,613857,218442
288,371629,385678,477203,729466,155419,547197,698526,69620,639449,170232,353989,136913,478964,711996,201058,173162,594738,478554,675311,7126,423307
289,80709,553821,543107,262099,276377,745385,493159,224836,498143,338683,72925,71133,691141,644803,677803,216233,41278,409192,88747,68167,567715
290,14924,628320,639832,470604,93938,637909,689580,302645,518261,490622,102291,730874,474736,508522,645861,699665,140732,92058,415389,524344,215050
291,630225,533376,160154,347062,101259,75476,74957,573624,426126,115409,246878,650893,339131,702646,147375,540376,446525,116081,12744,23412,649158
292,514220,149559,317888,588752,370610,253123,216044,203398,560338,285751,18563,302340,191622,174267,325415,134290,454622,623599,463971,203993,688347
293,285647,647431,512271,56887,41440,721296,56657,390572,470166,641842,542636,200730,253505,514762,383522,658421,229216,289720,283990,359176,358190
294,85557,539116,404076,25131,748908,721732,728292,350209,198674,660794,85478,225855,556042,719819,145584,339995,574178,686708,246381,395625,230869
295,642104,313709,271153,158006,233571,206242,521791,464562,728934,247810,142772,469253,181083,568797,721500,24840,117540,534181,575506,257752,504882
296,241160,110202,720245,729086,311177,729507,14538,317203,186709,295978,549851,130233,465288,202179,276456,110285,309873,426608,630669,518317,515099
297,494732,390845,512658,212010,412658,121462,678214,444455,286308,275990,716973,642408,616744,486300,662704,112813,55506,415747,151975,75133,305528
298,732615,159406,629672,474420,604092,383479,630803,280680,405414,245559,516077,141867,258102,188061,104414,631163,398569,501487,637533,93339,69014
299,390374,668076,298447,136492,241004,561611,42562,664142,183988,371106,163649,615289,557014,142971,111170,201456,450600,267916,119931,41731,378477
300,217316,363798,594636,160705,323002,250351,68398,400325,398191,350324,432763,483486,213823,474155,156673,189996,728999,213825,369044,662,352148
301,724146,168535,120459,78325,401683,96536,557430,582979,476380,96932,5456,562509,486453,93488,255691,258059,81442,298547,695549,692692,365302
302,583288,400237,108311,207652,498028,152297,484984,430806,12313,41142,263589,350158,255294,371308,703511,335267,341521,305167,621497,125489,118807
303,66767,268671,222852,467476,189469,486541,8034,496227,42139,162247,717640,742397,698263,17568,702403,707801,9750,112565,294257,31684,316300
304,229671,176916,722384,608735,480704,475668,391296,614771,690405,53776,356997,258757,193933,374681,462171,60144,40289,337176,31816,105112,526418
305,217330,240203,384051,69809,412266,470957,422914,286685,27501,90456,294663,110501,223233,688482,3083,599157,593342,392791,732622,127300,258171
306,95116,117213,328160,649076,76560,74014,408259,120425,386343,7643,377544,321410,348585,877,170021,148960,697741,748427,320711,89596,264932
307,138138,57594,446125,683469,459934,573139,107907,55049,674472,1379,363767,549737,162337,613925,110515,238637,190934,149573,357603,514659,448375
308,396337,609384,283776,51031,255509,638143,318027,385052,234369,719541,454866,352361,613068,740453,416472,350998,442686,215958,731657,214166,380891
309,393259,135909,428246,612861,216546,722395,69530,296155,97438,447252,713499,175705,260444,544496,393194,497669,217700,489851,16367,244384,484137
310,574371,375635,453277,582350,623269,449,17805,83770,228099,196336,665284,341188,667618,628201,318701,289020,376804,747602,507223,26719,137516
311,62881,274204,387390,558716,53855,325747,239351,338596,646296,479212,175058,286537,375998,76177,588077,677133,373047,605884,450525,679145,106942
312,619539,728118,371476,288213,482933,377876,161068,82132,123325,315595,267001,107572,369016,593488,488047,591128,360029,673473,349113,213995,352837
313,743635,624663,167713,214845,589111,214953,84567,166362,90651,325657,702643,481624,612130,533099,87534,382596,320993,192833,621023,93763,272887
314,164366,516583,135341,421512,5747,674758,725340,471814,341679,465971,709469,508927,253257,410349,296544,552389,233691,284717,132476,489656,74204
315,672425,591360,396477,394665,678721,574271,693768,562920,459324,445626,269949,212852,326519,445799,75780,657052,330121,216593,675454,589013,669571
316,531497,119956,207253,659984,482533,13407,543293,125703,544609,349692,308622,496423,547659,310297,353616,456522,138269,61210,367840,547276,582911
317,569927,82014,500218,697520,417903,154919,149522,421174,640073,644331,714273,691196,13080,340403,629492,568245,624589,218952,578191,381297,694306
318,12336,700059,467249,120663,317487,634518,151470,725261,174351,554385,321104,479100,478949,23838,264865,738137,631294,407709,442058,336717,360181
319,690702,6413,475456,176247,606087,75212,203684,597875,114700,56934,414402,280722,269913,65172,75463,407093,381761,739045,81453,341985,479073
320,480767,188912,312795,267134,401868,394688,157889,384729,587814,591466,103295,327703,567496,571026,706638,346201,320286,566057,439172,72035,598007
321,564325,262331,98633,176980,393791,368670,1641,432928,543665,284991,145894,597909,118515,489524,26478,418084,209243,290955,184092,430706,489609
322,651611,708650,140499,198132,677707,353610,467666,5794,489325,503902,148304,523400,265844,636658,549171,639797,182529,628391,278520,685281,377982
323,708598,679002,583160,236882,625609,185457,669346,689970,136575,585930,709888,55012,157835,270998,109026,599082,153634,477295,392536,478670,248432
324,620527,166840,157137,626393,48439,321052,498320,197896,677157,10869,569225,330130,440645,510333,191204,177063,502590,581117,308280,129069,694507
325,243754,509459,679915,559716,391414,457248,401365,111256,72620,304635,125546,50553,2398,371375,719617,164042,457988,545045,52624,508464,512493
326,234574,712872,389457,195911,37209,692821,2331,743928,22374,479878,701603,104604,559708,658085,683143,226091,557532,709934,107345,659773,99801
327,528845,63353,540291,583034,19906,159268,272992,527122,692080,747956,518476,451327,418073,517321,320802,520810,453501,239313,254064,27919,144202
328,264747,742058,539874,699496,13675,347848,431501,226210,619391,727303,465809,38685,242330,91891,645912,72109,410429,197269,123344,300467,99889
329,376811,559660,719936,20391,703292,569635,14023,42357,442430,418974,544193,610653,631164,212069,350154,570146,448006,72971,464507,26257,656787
330,111971,28476,395783,114318,424668,267910,5495,546668,391823,22861,590985,553563,226354,432320,664538,568669,741356,369205,697391,229095,629268
331,162968,577882,176312,700268,420167,90503,634629,724971,469969,653369,232812,223297,561528,87814,637122,678612,511805,134849,381840,316974,702924
332,19691,71157,336345,157875,334653,319653,57480,568658,5874,459562,561209,207552,598717,30069,14770,613116,37470,655160,584469,266533,268539
333,491877,92297,338546,233483,685416,189533,715053,158223,409719,81837,584779,154507,22264,153147,314839,372781,141949,15297,418124,293766,619234
334,198269,499877,242385,426517,338960,637779,696792,514826,551936,180652,403090,571261,108268,422903,394312,86689,26849,581937,330650,141034,26734
335,379199,334236,462851,23449,647038,515048,637801,700868,221853,173831,543636,706577,615432,51968,311295,36508,37448,709726,338973,231423,337748
336,343863,117454,150847,348073,494130,554089,429415,298450,525370,232595,168746,390785,444859,302209,747669,742863,448385,717494,506701,172587,186921
337,525343,8372,169697,42067,653313,23138,722118,175567,85808,486293,642358,49969,375818,658459,551205,710111,429012,469563,214834,24404,703910
338,147968,359020,339151,108760,130290,496550,154896,694611,508532,191384,673697,667392,522288,651368,738986,258874,397785,331232,329930,228804,400530
339,619888,247131,153874,293234,734943,137578,625490,727240,413700,278386,397276,483652,464643,322781,256378,469202,369262,74771,662701,348005,375001
340,725584,591720,368404,698732,60688,353484,16732,278508,423522,78506,693559,582396,485389,82338,433863,18967,1583,283335,459349,429119,691533
341,620635,376611,158000,532677,607020,418892,579269,686770,343117,221856,162884,488024,734825,65949,644701,350460,481614,590885,212838,659159,637212
342,431239,180564,592770,431821,287174,689985,342401,552468,659355,378494,383980,357753,741771,149550,227396,567530,368221,93476,20238,103498,11136
343,557817,497211,693542,495885,78470,294313,523175,242111,407786,729618,683039,587112,430499,222214,601505,713662,678730,544354,110993,49178,466490
344,163134,457156,181960,434057,688441,484208,496108,111557,354325,504629,694959,134055,156377,504966,240645,158427,365656,403778,326272,375033,52716
345,399111,499075,546908,660172,202344,165994,202146,203064,176807,444404,9605,53222,644058,706107,423566,362559,607950,364545,102088,643436,399386
346,559868,575528,116293,405456,736814,242289,54800,36311,466114,691895,678020,557787,118957,696679,37526,144440,115669,565962,642457,100973,619686
347,419925,523774,145194,294970,493634,622673,255367,658825,581616,48754,435286,464278,160877,372658,152583,734202,269228,715621,481695,424633,661408
348,303360,181152,138616,48869,57805,562254,193379,76301,595736,275885,81222,729902,573127,503338,163949,255526,642537,485523,302412,434008,715511
349,580085,234325,672221,618924,318527,171525,255402,363593,472872,457814,697466,653015,677038,366208,246141,363685,598608,373920,696501,52774,684652
350,496306,141209,227366,430121,26030,410572,225473,91971,579666,520848,187786,435476,645197,156034,330622,471567,428039,601196,38270,608443,715218
351,430470,39871,688440,324873,726115,207054,323626,451843,114718,563140,333561,284401,3371,689270,111176,616869,714073,358290,401767,310585,146542
352,365264,272424,349511,242155,289854,120467,118067,234521,249289,166109,706240,195665,479936,484074,163117,202841,245473,140418,545471,242377,367798
353,408872,634206,665089,675104,455879,119290,21056,671208,442708,98834,30390,688897,405663,386324,278215,2235,394864,609778,354516,514107,70114
354,644424,505743,95805,407787,31500,560500,650032,129170,121958,55094,228806,290436,706155,465077,98831,378204,363859,576324,157412,58690,336186
355,358983,399062,692671,581953,135524,558174,168014,684252,682574,7558,259027,641216,702890,276281,492626,411403,460124,557395,694853,91871,543648
356,404655,135513,365406,69487,254065,735280,222858,141236,444409,459111,297481,254800,252795,723659,573311,119971,255823,703797,158438,41233,357285
357,62414,688235,554839,514477,703329,278245,664773,502522,654383,171143,35462,472931,748965,639728,717340,585147,29458,440743,470446,130016,723828
358,339368,397208,222462,225231,584238,632617,52409,322793,568886,615315,429075,657192,448689,606864,742501,120853,498852,342877,98056,8205,120500
359,443536,569116,303139,546648,211226,667170,591393,438430,330929,320549,502124,454349,363545,529831,77671,427373,409592,514612,97941,248068,553288
360,568092,684126,385679,74211,687806,735824,266981,232737,528693,213873,219659,59008,585150,208852,210498,4060,92935,648829,374268,437318,229174
361,152654,520679,446649,524273,605306,177802,123265,84266,558358,488330,224774,529873,557047,296151,689601,316876,296062,660730,616085,375744,674102
362,576441,150924,383341,408358,285681,241047,90225,309646,126032,232384,468684,311630,384158,713246,400797,323503,420131,23781,400803,460363,549005
363,47463,130163,563565,740679,117116,540535,293834,351147,401961,667862,201327,515281,93590,240935,380829,404747,483943,378752,693170,530521,349052
364,557099,207593,445710,617922,693584,236185,280814,148564,66624,162858,135689,245453,168446,68931,168588,89569,674954,470037,581782,55490,267410
365,103280,401968,666827,498944,423342,482350,271783,723252,326371,175962,712250,436139,673826,179974,665820,176624,643906,166805,429404,372028,383434
366,409904,86977,567821,467781,258449,688799,746605,336965,366764,715647,472407,238821,342069,70870,117102,374909,84359,183849,328290,705763,268550
367,234763,728130,289530,558926,688320,188776,436471,721138,687135,81768,661236,77561,71621,553780,201538,501847,132542,687739,564605,169278,540244
368,640835,558568,46749,435893,145905,299680,658282,410552,357252,365540,2197,14773,229732,304066,436745,711273,188490,656086,571633,244620,702381
369,744399,245146,650213,535411,667915,13043,154057,338273,220387,221826,248312,678972,34090,505966,401669,213580,479818,449858,504579,381960,627409
370,599074,648083,76178,313876,352125,412943,637521,97026,154876,488248,90260,125500,685644,2305,224514,724169,566589,342500,370760,415041,79837
371,702457,121784,45418,442167,592649,639142,247493,76216,115055,167302,60387,747556,100338,736354,152167,294702,340863,23948,9264,735619,658885
372,347533,478619,91832,492476,171580,6781,558645,280664,120068,25936,352831,365295,220002,649178,653786,552548,644278,585467,330465,654430,420184
373,108546,145692,312417,723750,748222,560337,152448,396612,10448,582382,418817,12586,586163,516297,514709,172230,654595,620894,69926,587527,551705
374,576004,136949,369180,550605,401668,109782,22774,201304,596477,613569,112394,692602,713287,93150,251559,442816,402488,524247,31554,718497,506639
375,563654,603529,99318,685668,306898,409771,396121,404265,316812,523000,340513,603756,189014,676929,650460,248482,295049,579311,590183,426509,126129
376,127937,66596,383022,20311,475245,551971,35091,617967,401605,438167,433110,410762,534750,362313,181721,239870,37290,492935,259927,457783,196954
377,329935,138432,592291,36357,489911,7819,111036,245175,520254,74445,229260,67607,203698,19766,419771,582840,705356,646987,706885,583838,277396
378,167092,514792,224168,739738,291190,253867,713214,626446,288227,432347,38562,725750,444764,595801,335853,548305,149761,274830,352736,728328,481322
379,436606,365753,292095,52142,473581,569666,711023,248906,150195,46812,93833,127754,743996,5056,281585,562720,19764,693468,619793,624121,481167
380,618093,42803,746373,62170,93201,137918,426066,169166,535671,523408,351177,676368,670048,103485,134046,699742,744423,43408,723600,321117,168522
381,378683,583000,225990,168692,66669,498537,263118,434017,129464,312405,341143,646312,736838,505175,626310,424799,644399,345171,300950,299650,558728
382,238288,279176,628021,699683,4694,332134,697151,99436,561672,664718,521888,252399,166137,658059,58435,327649,186461,111505,390417,68084,293204
383,601176,652534,297061,457658,359899,234549,567989,93620,724616,594039,93450,276545,691079,3193,247246,621357,362702,267648,67055,91953,617526
384,342138,148702,562037,440534,259667,681350,219744,554786,645621,20128,434989,347576,647484,444139,66500,88942,423440,725145,340633,691138,310541
385,404911,97688,24779,215640,154152,408628,14690,90350,724860,390527,560874,709735,370023,580284,316139,353157,198625,686141,83881,102720,581409
386,711335,500713,702543,233127,129196,710455,68642,565269,742280,200343,572864,296508,354582,65862,298908,557438,52343,411482,556659,136933,207508
387,634146,24463,543444,187316,658066,69818,732159,202441,16617,196989,728096,550737,86702,22,26872,453880,686063,34628,292393,220213,381141
388,630984,658154,387253,174796,709966,112075,66246,428062,170224,303016,34906,493521,698381,267898,559501,725288,688012,42737,143094,327720,426623
389,199562,91426,148675,470489,357799,536371,657570,432134,688793,719132,94759,197655,198040,252295,583944,573181,508241,150610,709325,316889,366040
390,740772,354931,1781,142687,418560,203352,505029,421452,83346,273943,411125,403586,470523,86411,299100,362184,564003,321828,161600,68954,94507
391,216277,257831,546817,164905,640832,358940,531544,331030,555203,423848,402408,127770,181134,63392,217157,558665,588013,406470,335855,494861,207198
392,421350,235662,36696,338440,715045,669843,543101,157242,292316,193013,163694,727497,668530,240298,281158,445670,456501,691703,380588,88120,150052
393,157836,299806,468574,108728,358739,623121,551373,468117,359455,356669,237325,343109,21831,332835,110194,578883,478697,606160,498405,639470,73166
394,184171,660691,377258,696325,369906,470464,570698,349022,352263,511376,516282,698213,130610,107866,592100,429322,543396,149485,38491,275867,637099
395,539827,86316,24901,667907,417267,219126,592443,437215,575698,552840,298170,48614,645697,414990,500610,580217,282499,688033,232905,731407,395597
396,220846,87458,733295,378323,620805,240802,476296,329552,184262,634131,408938,648254,228461,259654,67371,87540,488076,537749,248830,21266,158891
397,533971,600777,626631,472199,250191,315114,546170,464293,191997,198612,90574,667256,401913,388489,421804,472029,31285,23281,270386,746676,660151
398,179833,689380,105567,500790,79794,193376,691246,154817,565681,30821,498884,478952,525153,503307,479937,152531,730042,134078,735037,673538,196236
399,154277,248292,232153,152060,728574,144723,424882,583663,356602,207344,479181,661393,473940,669393,65473,728398,61378,558889,254049,274082,719401
400,141735,393800,521347,351150,233662,422926,342520,632754,225167,122976,107216,189904,312419,399658,374483,549634,364003,149127,563969,311895,702822
401,88062,735685,34453,222265,719349,581082,590070,526583,453673,438064,224972,25896,403757,319673,190918,313757,164980,452962,611862,66948,9370
402,49525,452191,403856,330665,296694,37997,353271,576943,379173,369671,439183,38870,617666,356600,81883,395265,229599,480200,6923,519637,185254
403,687186,105584,82141,619081,624533,77158,8344,92871,487318,173827,297470,340301,627620,374964,361598,139500,605368,451869,83928,316735,175479
404,110573,331865,347,411184,198406,743189,37568,364207,385297,527969,707379,549875,332923,349085,303860,264863,649769,749133,728449,99308,497765
405,97278,70949,725734,675511,705043,385925,424538,28536,593590,181334,150762,613079,295329,387369,691630,466683,209506,567200,740393,733353,190994
406,198988,67082,327974,177831,223737,189682,390908,286194,693557,437230,396912,30375,369095,507156,448872,226657,104942,208575,635098,308943,415252
407,610415,291280,531616,653297,650221,436484,79477,164070,315250,697762,303681,372817,724643,682515,405868,738273,260929,364013,435085,429379,514006
408,396285,513373,342948,495812,563817,636768,204754,228152,58677,41787,642777,680141,409162,555591,597119,335635,586846,37520,20353,529689,531861
409,583040,276852,528415,287526,312114,267081,673939,248371,442371,691961,576002,282137,109524,453022,556703,311897,328938,255719,456016,306562,299611
410,213397,33272,618987,95743,214000,184680,476807,148219,378832,622073,148794,512749,639268,738150,476168,55235,456421,339040,555499,266840,708782
411,710183,705720,486321,593890,602913,513158,146963,149971,589300,613308,4256,140544,605847,462873,94961,22438,528790,481876,154684,39589,638401
412,203057,98915,461567,355167,364615,346280,532163,17723,250220,73457,560721,145013,141598,84234,593157,489158,463706,352267,401112,367275,34166
413,498793,628669,640588,228696,401426,700672,329877,224299,80647,366083,497729,713839,732603,423191,475482,417447,406087,10688,420235,417458,463975
414,403207,93656,585204,702535,531352,634125,290906,538434,373302,30021,682613,603728,221362,350003,622663,646927,748435,540721,329319,319818,311870
415,255055,90792,659163,23660,95174,631351,216082,173299,401826,525167,89580,736397,196102,168825,702742,421050,298119,61243,681347,581600,133255
416,704103,497180,418238,606629,197091,448854,736802,274778,545252,146467,453828,84577,444738,590543,294169,534626,711199,20957,288958,276516,681613
417,594316,607600,405738,159226,352934,548353,669473,113049,530363,704393,66639,173347,227564,469123,261409,173865,190967,689361,649116,15484,177560
418,119247,124008,489412,710592,39500,270137,340063,503987,734285,29090,216117,447034,745249,131681,445410,70693,653927,342132,428851,271679,521905
419,218457,554234,357559,319660,564177,310484,111394,44895,453552,701846,587439,695254,709978,717509,690759,288885,163557,55702,16567,162956,221388
420,139708,403893,1962,220638,48375,726333,446310,702799,661882,647120,124103,450997,613862,106198,271459,246708,276238,324062,560652,578743,620958
421,48009,545076,616393,456239,703685,273951,683792,88085,716456,132401,225606,481996,544275,33825,611692,499882,349080,431191,109040,255334,159684
422,654669,717045,742106,685452,484316,670688,665798,574610,53662,747223,81303,462472,164204,218091,484523,577405,403072,674150,17467,72203,459346
423,70869,427264,90332,130182,337291,520045,559082,623355,709194,513183,205330,347153,12603,215067,731537,650502,398955,536465,221978,530101,691863
424,135555,457997,137760,209373,428096,41815,148616,87358,324608,624350,231755,406773,564936,656866,322291,193034,282424,281805,256827,165962,664985
425,79060,717734,481872,316624,487662,25657,161326,114022,211922,279019,606207,391305,37779,577127,488141,220820,401873,173416,107948,239232,497249
