,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11,iter12,iter13,iter14,iter15,iter16,iter17,iter18,iter19
496,334016,1362749,464497,1541652,350160,2131301,1055636,1620842,904161,746591,1711203,2172555,1612532,543375,1872920,2175530,672925,5571,2108325,1489239
497,1478024,1415253,1878820,2242007,1992404,1173019,380627,1478113,256687,1529383,755906,1972162,987985,1284807,1194708,1585715,2083793,307159,409200,98018
498,508930,1282102,1966021,415001,503524,1163987,1079429,843557,1413267,1614502,190407,682617,456894,486101,787797,1735258,1834622,1335388,856406,1518020
499,158293,2056492,1016669,74814,388391,547069,832924,2009023,169121,1287561,1500181,2015228,422617,47518,1264038,1180426,2183186,248153,683736,525896
500,519394,394052,1058554,1581798,1877419,1969174,1458739,1688827,1374261,1980428,2163312,1056072,1268911,1799030,2182806,2034961,623714,1620373,456673,2112533
501,1674356,599082,92464,2060995,720244,912967,1155823,2151327,37120,300776,1599134,456996,819927,2107643,118341,217265,2220619,1423948,2137690,1044152
502,1363023,1827603,208162,712077,169378,1696720,1816059,900921,531447,253279,1696719,2175385,1544550,390763,269949,2139648,58049,1772839,1524138,142889
503,354719,909567,1927535,1942040,1742948,720985,88805,122141,1316133,1200146,458265,1246289,691519,588687,1909232,1036049,621330,1408274,1147830,455363
504,2116805,608186,1615094,1448771,432946,539856,546509,764685,1948534,1993045,1563497,843218,2173218,59815,2186185,258310,432275,1843332,1841389,624880
505,1267836,401853,1858646,300906,936314,892702,17633,2243051,990530,1858025,2017931,1344153,1978620,1482272,1166953,436236,377312,758136,1117363,1269450
506,182571,1064785,95937,1771823,2067233,1078058,2126107,541338,1420473,385814,1908177,740966,1518800,1976505,101457,225166,129620,1158245,2098489,2078143
507,1726673,2126231,1669824,234471,921567,2223121,58919,1008718,971768,98146,1038808,1957933,94068,1131100,1051808,1577041,1376041,651114,2164403,1307010
508,745568,649315,1723056,1227174,2042283,675896,1991755,1903663,718108,1068121,1965928,995534,76319,1454413,2151066,1804337,635342,2201011,1037594,396397
509,2185119,689531,898082,384335,1308831,2226022,893414,593803,890164,1715036,1128693,47905,171835,1030449,653219,1511756,1072921,1462843,877546,1720847
510,2220564,174914,1458483,2078333,1154590,1804673,2206338,1019801,1649892,2227127,439411,1805410,275693,1267353,1404025,693163,1633193,2202487,509432,40926
511,885947,1502667,950465,2225260,2025036,209697,164973,531835,245151,630106,12353,101546,2196371,1574535,176205,1926542,1543772,1634936,1743669,1689861
512,621679,2216362,1361125,657455,1011037,827834,1071515,1278468,1927245,1272291,2027224,1983797,1319864,2122617,576125,1917168,2205404,188752,24378,1307031
513,2072596,934777,614238,644372,1223402,1941211,37195,681942,742135,1130174,655128,194728,1108274,435514,1515275,50775,1646246,1094918,665639,316100
514,572240,993594,1923892,2143973,738440,1862290,980622,48290,1067492,1612557,1865854,759984,400034,1185365,2083131,1531101,837808,1500539,1437473,1775895
515,1927042,1332873,2104709,390902,1847836,1377679,288782,562980,541142,2214259,1239010,1943908,1998480,308607,705576,1798204,1590052,283319,1143712,1367706
516,495543,2102041,2122131,1079878,2096499,1791989,763171,606302,409145,1299324,976932,342697,303474,2091350,710303,87438,491659,717282,764846,1312449
517,720897,98184,1000841,2239,323444,1652909,1894675,2162971,1453824,1502490,1095843,1936601,1972014,1335045,979992,2230035,1305134,2225566,1536739,683014
518,758718,1494428,283397,1242613,1055832,2143125,2157144,651220,1259023,485454,335118,1004306,247135,42356,1909814,1720935,722326,700429,496315,1867638
519,659978,441922,1846209,1859787,195917,1026735,939195,1874785,1333622,634903,68854,993912,1354366,1300729,1994548,2005814,1382895,1427047,1346328,1062593
520,24019,237828,581675,1594651,2041676,2036756,1214797,556739,443538,1243140,1812197,1169456,1456486,2065414,1596138,1200017,2014515,1915038,476148,857441
521,1601041,1622191,498634,480121,584059,1284840,213044,821419,983571,1664825,606729,2002919,1770902,774067,1714484,2064839,1523618,14833,2099150,2221906
522,623576,457385,1761916,578205,2223534,1979365,2083980,271068,629108,826562,62055,2164408,759236,1610688,1296432,250240,2129408,324124,70262,1980427
523,728109,1027860,1859050,2032499,1018186,157942,654894,1109695,2191626,1265228,2065651,282206,553150,550398,2088048,832261,1071846,1487194,1868040,651337
524,1253034,1113186,1841163,542846,2031531,26621,288490,1237711,1629638,318383,316176,2113743,72696,625412,1560494,943777,726811,318427,848106,112902
525,1283421,1702288,1912482,1907022,2048246,1272726,1496050,672715,1205006,1565913,577511,1929178,1481194,1880370,1270144,182918,1743440,1626230,1969365,1635377
526,699811,986342,1974844,203024,1248570,1488639,2210413,619146,470174,2104924,280857,174791,1590107,1865863,2237035,1327566,1467439,1876370,1121730,1891069
527,474619,198776,1443993,588926,295925,556982,223829,2135198,1661962,1459100,1974064,125682,1649972,1822006,97381,1909477,64950,1136564,1805445,374186
528,2163556,489371,1541323,501969,457295,1040109,1955861,2055362,788929,1213948,125710,717609,1555114,1465519,1312218,351270,820306,1551946,1504349,395363
529,601847,442512,424545,1743050,7832,1104326,1147396,175879,249593,1724422,201282,1077674,546779,1747503,1769557,1336790,1653098,1214841,83720,65673
530,1820800,2147737,749517,1650608,709560,2099345,609575,1800716,1536863,387905,1018234,922711,173751,1236988,1409076,1837888,1085746,1797739,1293574,293607
531,1398041,167792,1696476,1925433,1723999,787751,1214316,25347,885825,362223,636182,2067988,1209779,165549,1548447,727272,1218560,2239333,1441936,756159
532,690441,1743123,593685,1583602,2154174,2177836,1294545,1086775,1980900,12244,1179848,2129691,678223,1615106,973977,1423290,2206608,1785405,2228032,2052327
533,1603384,2210335,1651423,845965,1494954,2019597,15542,883456,1919300,1287906,1107945,2100852,1984828,1329375,1182226,1069329,493882,105783,239250,1181055
534,1499380,26728,1573176,1619672,1057753,1928171,1140426,1529262,43206,1378070,1954396,1125153,1464906,1659307,414879,889202,1344679,725942,621882,1702804
535,2198188,1005686,1363064,1416458,1289831,85222,141948,1348703,1783419,521915,1140686,13416,614705,917815,2142687,1653213,976444,1312993,512538,326527
536,485257,1589125,475670,217790,2160627,655070,660241,1275459,134236,906896,357594,2098840,1274250,2078780,2221743,398421,945693,1132171,1233627,936023
537,575853,1682212,1090467,973277,2088177,1731099,1154181,718157,879194,223342,555130,875798,918857,916120,1167043,752580,107881,393806,835684,149229
538,967783,686927,1854553,959160,1247818,2045212,982822,2033223,1581451,841235,2187588,1081844,1873092,1500705,1331715,1473235,44753,1527641,2167848,255398
539,1679806,322360,1393465,2052286,1336794,1001793,1523552,977376,211656,583613,182472,1570749,1266168,1541832,1712884,1595689,2222995,1776220,1407946,1734267
540,535533,561363,1839705,2152121,1915278,1372473,1549347,2238244,1545400,1518171,1986223,1513099,897769,1561005,441066,566776,1027667,1941047,1001795,1206133
541,2218330,1372180,1837217,1678303,39336,2034721,575041,158413,189674,43941,1158002,1058940,1376478,1505532,766682,1495349,1058654,219005,1729352,1382229
542,1072742,1246829,883314,1762139,502821,849863,1123491,2209931,506690,595005,1370032,1798839,12155,133411,1517565,1829,2087751,2219533,1736357,1731828
543,451631,1332955,1046620,981996,1483082,159328,161869,1838604,654877,423487,1614988,1059711,397639,1993461,991586,1371728,20248,319090,2041462,241034
544,1906044,2015334,814862,1557817,1493872,2085975,944591,500470,2027786,1510049,755392,1690723,2067024,1865981,698472,883836,2116154,1934598,1016084,1638147
545,796443,1894424,1164008,1733797,1345299,998032,773940,567750,731010,2004349,2184086,940280,542609,1347639,713115,668481,2190196,1901022,534120,244937
546,479006,925011,1519197,898449,240378,1000548,1378735,1228832,271143,115700,1177579,495786,685548,1848107,1706699,469207,2100687,2153182,1048905,1906749
547,725873,625856,1118743,1079319,1328747,137964,1401672,1649187,1788161,159894,1054999,1346225,631041,136372,1516216,453851,1700390,281360,611496,2149034
548,1174524,390955,1322780,687667,2163774,2087653,739864,1784592,1219953,2121057,2209282,1885563,1940538,1558182,2102511,1644592,1238643,2229350,1932643,648405
549,1475116,1957366,163911,1934216,2226665,1165700,560954,2097657,264424,1377644,1621713,2240067,621090,1076064,2016774,1276105,1418182,1814694,1401133,2086202
550,2074251,1091933,404635,2088504,101409,984300,1150644,1907349,353704,4958,1623928,1126794,2111701,459709,289435,747607,2013467,727727,1484062,590799
551,1317178,1222764,61303,2115840,2164057,2189050,179282,1734668,1797471,2173340,41311,507727,700397,1534384,2204627,1034697,1018549,1096924,2241476,472381
552,1606425,813501,755688,1015606,1583344,1724397,939096,415548,230885,1224406,690904,888660,474897,378199,1483582,1240614,704196,107926,37786,655902
553,6287,1403725,586458,1279480,2127728,1857985,1273673,653905,1285910,1944459,390002,202639,586561,772895,513183,1536485,1053076,333986,1252789,807638
554,2118639,736496,1550753,828148,984418,947488,1091559,1220773,1800573,2241784,1438481,1830946,1924852,690060,423270,514716,613956,113277,2217991,753343
555,19831,1903608,735550,1986779,584557,980341,25720,693437,728904,2005214,1933796,124825,1915797,2006382,538769,371697,1233090,1694014,1658500,1919968
556,849848,657106,2104988,1738298,1021358,1163381,346331,344208,2134645,354883,1765428,2176982,470707,1536966,635168,1736846,555630,720374,1825368,1561367
557,1352141,1104325,629672,1442182,54786,1817305,574725,1293670,182199,496073,399744,97240,134431,933615,1633508,1191753,1862083,968099,864705,461099
558,814286,1466687,1737767,288023,1425244,1303402,219870,2166426,773453,1936204,13787,501417,833008,1139285,2074795,666258,660428,1685752,1457472,1131116
559,2008787,1793964,141257,2006315,1423078,216051,419547,1822481,1221608,602181,423629,2093396,466448,1129518,78523,1060319,20288,184199,1809009,1822525
560,1127742,2008137,1336467,249719,2236037,1971722,2035252,995828,1741684,1445940,1654529,289479,166002,1700079,1030949,1766163,1186424,687909,1149713,163871
561,1189892,1840051,1468382,711989,1484347,1773352,851241,657624,1156661,1884538,1657229,1678952,329719,1322567,303141,456955,2101463,2097738,2003222,110819
562,816139,1028628,2021758,805887,369493,455304,1454619,2038198,1725557,821629,1111377,1493212,206608,2224342,322915,926223,2217402,219777,2217184,962787
563,705527,110602,894387,1231418,1010412,541335,1382096,1789017,2036554,52978,244510,707576,1693003,416638,619124,2200787,320461,1165910,1225843,342593
564,624473,887118,147596,374921,964529,2124214,1266357,529491,468276,2047645,2201995,1565263,382391,342677,491412,2113705,152410,1987620,1377440,130448
565,1274678,277428,1813842,1506734,222712,866516,1596613,1479094,2038548,59710,412475,1958476,1278424,63013,759169,986014,2181379,1305950,1176753,477346
566,2209171,1486532,1181324,1604542,696807,209873,1617862,801777,62457,1999,851399,651248,1157569,1319469,133243,2128895,1410390,2023780,1379299,1036820
567,2139242,934534,1669848,1514683,1615101,1183921,1142826,621934,1393719,1328382,1938853,452028,64843,1618803,1898552,1052278,736788,1031344,1574396,251393
568,1651109,767484,2087032,1659749,1896268,1097145,1597572,1228787,40034,396564,2124840,1746887,445711,138349,1231427,1311609,288699,519596,1366113,464241
569,1649501,1144696,2203816,2233486,1003068,1256996,85385,1228295,2089347,1674154,1962592,1645087,1915309,1681822,1613345,1015723,1862109,1876148,1915416,960748
570,1432754,523647,504532,2026036,780249,1330023,553810,1335228,87389,2061002,2030477,1854911,506736,2154122,1323716,721323,1548614,553295,282127,740476
571,633374,582148,2059662,1757069,1914082,1930104,28542,667414,523174,1011760,1665342,565949,1960530,1935051,25051,578163,2050501,1240871,262593,1622773
572,1137239,1783063,95677,92971,258035,2189720,1980075,273466,1366526,1984180,1680512,1871119,352272,1769844,310211,706403,932863,2231302,15294,1488048
573,265117,333297,2134194,1935,702698,1993855,390632,602735,1932549,389535,694923,245932,2187405,1133572,410787,1829967,966393,1213899,1476972,642721
574,2167498,1035843,1613692,210203,536843,422152,2126396,1803647,1087687,171718,1370546,1099491,74995,15936,1527795,1418876,123178,1118534,2089817,1425778
575,78249,667319,822845,1871746,911163,2160730,1660787,2088548,1707745,764915,1133859,472534,870750,565123,375870,691374,1518174,1486078,623620,1910669
576,1534194,658161,749417,1490269,1778916,989692,303582,824936,651586,637553,1341270,867857,1431893,2105947,1883920,160401,1913503,1419947,345035,1823143
577,275213,741595,910789,444514,1049772,1824668,1624883,450907,1515136,622301,403856,1296749,652205,249611,1691984,2173223,348428,2211939,1121817,394314
578,1563191,1389002,1004440,420504,770321,670288,653453,1476782,1498673,1429325,628431,808023,1977622,982046,409671,248248,514180,1810992,227242,1011334
579,296917,834578,1059603,362747,1944300,2071028,18741,363988,475455,235819,719027,2091538,400494,302946,1288808,2215987,1219601,933645,476925,1372993
580,715513,1911963,851452,1182100,117656,905977,87751,2189835,1363119,292940,1768707,2025514,1947945,1591758,228211,1988504,1381640,2105991,470465,33471
581,687279,560665,1167671,255717,41848,1660330,671736,2094300,1798566,740139,1404631,575493,436637,712930,771905,1423612,2205005,1513051,2028160,300582
582,214128,416526,1054331,21775,620890,2034328,1700901,1469666,1085068,1675227,1475822,2157008,241872,1878650,2240801,542640,1368807,49053,2190784,2125369
583,517967,1606191,1553714,2148977,1751249,1918305,2114256,305456,356195,1915477,1819666,910523,254120,1017698,613255,517368,185278,1734124,1132168,982211
584,1141691,364666,2187509,2095467,1223060,1559158,2038000,2161247,1475031,151040,453580,1650382,1358669,1203751,274343,1976475,2175544,144739,719701,2017336
585,739753,1754174,769884,63327,1096774,1784559,2236883,1734929,188780,2057981,589179,772607,1700013,666212,823041,280437,1659592,808815,2007090,1571562
586,456233,2184355,866279,1467229,463957,708436,1492831,1236608,1097841,698332,1961335,542367,2440,431444,2078148,1429498,341865,138405,1772880,1013218
587,2095511,2217030,1812484,556203,1461709,280892,560192,1636400,902133,1223080,573183,1431685,1744516,685809,193570,2030333,572271,535179,1840706,400060
588,1501174,1854707,330708,927712,1221684,1944572,1265847,998309,665760,1867160,386745,1591393,2220841,1029468,2010061,224439,644992,1989786,485006,673403
589,712712,520618,1494290,1485623,1921200,1660617,1530894,557059,950373,1614481,1411037,1566720,428146,2194176,580462,646026,1659186,209528,2129077,1111364
590,898944,515798,2229606,1083543,124404,2219185,169073,1160992,1113440,624952,1338824,859029,2055205,361471,326316,1976451,1208958,286619,1300524,1675655
591,1493293,837385,1073208,774149,2129243,57472,1627965,1742478,1144178,2241857,998962,705362,1160914,1789527,2118095,533069,187038,795114,1370747,619108
592,1214614,2108290,544145,59628,1284662,2169802,2044982,16496,563648,1684223,2143735,286823,1546657,1065715,2017529,1915699,717730,322666,981347,922565
593,1573261,1490720,1074784,119300,164577,281479,2146094,1236810,1354342,71943,708764,2029422,358915,1210156,2018377,1727817,2192174,91284,930222,475182
594,961174,1973415,2163509,2056453,1709555,942987,1701502,150769,1281904,2168315,707758,1918497,427306,866167,1370591,1066805,1705604,1911364,1032932,1551553
595,1781896,2062800,419760,882363,72716,1943192,830153,1170504,523528,1932801,893185,549541,1959833,75336,951692,125249,1401735,713888,1272505,391827
596,2220285,1681859,1569720,1212577,2205450,2133674,830266,1611436,133864,382075,2114635,1521581,2169767,73463,1175188,2045177,1239727,2231795,1832427,1204728
597,1259583,496723,1770988,1957138,287894,2057833,182726,341744,590321,1289960,1114553,800009,614614,1131985,1160647,311175,421319,2184805,297459,220038
598,37994,409579,60518,886233,356965,2200277,456403,960309,914571,2036902,1062277,519,2182072,1378608,1649303,1945947,991659,1851981,2112646,518090
599,1346224,1574019,1857118,1362822,1119144,1884433,203490,500161,25818,476847,2237557,582038,1055474,1977173,2122356,1891257,1019640,1890216,107807,144461
600,2218464,1759186,519489,364241,566403,173654,530966,1776249,73100,1559342,301098,602927,634651,1241635,575337,967886,979098,1483495,2242043,1014061
601,958438,1709743,2215683,1712389,1387786,715025,1667897,102651,605193,1983136,7980,1571322,116774,818029,1576023,1127535,823143,573333,2004939,385092
602,548491,1409981,1573284,1141852,86729,29911,51367,613919,1931466,1536040,937637,310239,1578957,1756193,2029658,80366,1063204,1182265,1907698,508907
603,1229409,1057814,1399997,1812684,2107425,1328820,247655,1400761,1648245,922231,2232047,173559,1657984,58161,1040647,1080888,165602,435763,203357,568703
604,2138001,578123,2006072,1344919,504684,2095131,926966,1117954,1801219,2002382,888449,102891,2180565,2042949,826913,1738710,1891076,1953554,128942,1096903
605,1484198,1915041,679662,1575748,342678,664332,555254,1570680,1447612,1440913,921085,1525031,630772,1646550,705033,1671554,1919975,332220,1887445,1880303
606,1476306,2124543,224107,2016024,1038865,1057892,915607,1809399,1249404,686466,2000485,1073924,1797437,737716,236623,1043876,617513,474990,1372172,516722
607,59306,616595,211949,1075189,342280,643217,225955,19349,1606878,772419,431605,609405,2079673,698943,768475,2036461,1294055,1355248,275340,1480791
608,1348678,2211270,401147,498144,1952958,6335,1890246,1568120,585499,1390490,506622,1607913,282984,709364,634638,226023,1784507,193711,111419,310171
609,191351,1756735,1820420,1404500,2037836,48506,1170810,2083518,767747,1593488,996925,488580,842018,65276,1782129,1147975,3616,545204,913167,1004737
610,232303,583284,1463992,601361,163141,49428,996827,1170835,472739,1566084,685238,311480,964110,1232246,1481659,1288969,1077860,2047225,1796585,1098168
611,1002343,1571169,2045511,337393,808116,1873634,1247653,1255719,1061370,277423,1023942,1305819,2161208,250001,1517966,1188491,2012116,1574803,72363,308814
612,356399,13181,1315421,663778,304297,1903607,2102248,1643371,544065,1586736,2174002,1188431,342061,660612,1695423,922737,341045,413287,676509,1296139
613,380343,81362,80483,1689072,2195510,359238,312056,187380,1040512,1160224,2188544,1459828,1441160,146015,903540,1789737,1440182,2171389,827111,2163297
614,523347,1938876,1688030,61671,108349,1160005,552045,1693792,1204260,851158,1090575,1858348,2025589,1117111,1842108,213727,1516387,729507,2077348,34863
615,420648,2060574,1739049,1817330,1032492,1581844,680299,2030851,1849158,1346496,185478,584930,551204,1982243,1759854,972326,2171381,826045,1108295,847768
616,783447,411152,458228,2000846,1834713,1535301,376579,1100679,1719455,93766,1786312,1019131,1174506,746200,2140164,582524,1282709,1435052,781175,1111903
617,6247,1663583,1194451,488633,726630,1876514,1711527,1208969,886708,715358,1540436,2038803,563839,1883901,1889761,2002839,816246,1121127,1427451,2144934
618,832235,992282,246776,1160095,1357741,1326136,1534224,656223,1355416,1335231,849269,1641557,925806,112740,1764204,673729,319395,1542738,2091861,1466715
619,507459,1318258,129588,750769,2080219,2230007,537997,1723870,1518258,1294897,84163,1041443,1306862,2224345,1793910,1248375,1423440,1476279,2009400,371128
620,1038819,517319,1151082,903484,1388052,1565134,257256,876926,1164327,772946,1979483,1370491,326519,503761,965318,1462509,2210718,189585,1049152,40803
621,600662,971237,1056383,468488,829868,1642092,532854,1172478,1595602,1378948,1361288,250789,1164818,1747504,872909,2180318,727455,1937142,956716,995915
622,1895074,770218,2021597,644689,555352,1377663,1860751,1324497,449522,247303,1703293,607067,1544257,1179302,1793970,1294708,370709,2111154,1610339,1143100
623,991654,271888,1883658,2057930,645728,1079362,1949098,1375992,813785,1716188,474363,682777,900953,1984673,533313,196170,1046068,1793528,2050879,460771
624,1178850,593897,1168979,94023,270161,2220254,812118,408191,127430,1520560,1396057,876550,542859,1094986,249881,1904574,1961079,998615,754527,527708
625,1753714,1434097,1179096,1592558,2042008,1063346,621971,877718,1946850,1952341,562548,2241062,247885,1469628,1528616,534902,417247,1882043,614180,806855
626,1094184,1638816,861051,1616318,1917143,284507,804345,1926098,725321,364786,1207369,1989947,1055334,635903,691060,1936788,1399894,867074,826424,1346487
627,192278,190500,140438,390277,1130397,2030586,1256887,1892952,1698105,248333,1085866,1375127,1926497,93836,2031850,753130,1019157,1227457,1616853,2115931
628,2000739,2042831,874328,2113562,1306794,736443,1467949,1786215,185495,551649,217192,435939,1597636,1686563,1996189,178097,994740,2215166,2015624,521189
629,1354766,357031,2029553,2167615,251300,67668,1443093,303721,1102322,476280,2106242,78860,1457470,789932,41054,1452520,5452,1156328,1165503,1963702
630,803338,560417,1065756,710934,891207,1519891,831337,853596,1146261,808265,1792421,1176492,159673,2018432,1755937,1356457,266309,754837,643328,1185668
631,1233518,1339846,1679098,1884202,1811126,463477,1253017,448731,2041796,342522,2155284,526918,1135257,1532478,948436,498280,1236616,643859,256856,325030
632,786537,1605775,1773451,1193044,1363501,353130,436869,1088246,1210085,1387132,1370746,2059023,2161745,166034,355468,1280975,1826160,190586,3140,1379796
633,863137,542059,1615189,1382759,1704173,1143506,749687,2123283,405522,1101055,828966,1682145,583583,1592661,1395040,1213519,1315880,2067267,975783,1957617
634,1001373,578868,501297,105930,69987,1600152,27382,1949224,1392640,347712,549790,164827,372119,301025,1525594,1440169,2136195,1398008,1559576,1269039
635,1542016,1324445,1440344,850509,1157031,639124,1831195,723386,49309,761647,1847240,508820,1048475,1707711,163934,1448252,2165174,1796645,1669658,823586
636,78624,423775,1241790,1034219,401955,1034937,1985561,34107,1975265,317826,684479,1016890,829646,1722730,2132321,302134,1319321,1110345,409239,1351110
637,147144,551708,2127035,1117053,1547646,1579875,1085088,1854556,2240054,271997,1778921,1248773,2005984,532118,1649089,1769866,846563,778233,84858,2094114
638,540470,1040530,882724,1465319,315548,962521,250174,616359,1866981,99288,1757238,417771,2014652,848233,2003619,417652,1438183,795327,1817516,627395
639,56565,1925654,997626,902081,1614771,1031993,67216,849959,1044657,1071527,488664,596893,396320,381852,1897166,650103,372113,214625,2116191,369206
640,1924750,1601393,1777081,1632624,461461,553155,808474,1506498,1085021,1510056,1568849,715511,1938890,830965,1917552,204270,1069276,1481288,1043906,2102912
641,1902710,1461092,1568756,2025935,1660437,563194,1153037,4948,1191363,1450603,1231111,858278,2236410,1330049,1075282,495852,367638,1304648,2200683,1682383
642,687835,996345,1384564,2054515,728056,467372,2079598,1306993,1899810,1045790,1510613,736752,229198,1274838,2221347,355690,600740,818635,491396,1375836
643,971089,786787,67974,2027870,609256,1497887,371402,634242,1493137,116974,632383,1586654,472343,984296,248156,1365412,1527270,1329957,662549,1438758
644,1992035,1338330,1938051,2168010,768167,1351386,336998,299022,1394280,1916380,419339,1631316,783333,965634,609990,1705524,2235354,855013,1328333,824489
645,159274,2225225,353446,11036,825473,106827,25346,2179776,1333867,1585614,1115629,1545773,170072,1037219,1557275,844879,756234,1376092,706425,1865927
646,267980,1854678,576872,613612,1974818,1105882,546450,1417393,1893687,606962,1772615,408323,1914858,1045528,145064,2087672,249786,1971976,660336,2015679
647,300545,1303986,459791,926538,833281,695732,2110307,472473,246028,659387,2185233,187423,635028,146771,1484898,1123414,2103296,836532,1825099,649530
648,661990,1683168,169208,672653,716328,1029851,330188,2052732,1745266,231606,65157,1154973,1054812,193717,1102217,2229524,983188,1916784,855447,2096624
649,251080,321444,799806,2052616,507298,349582,1016472,1697832,1382743,1575603,1505115,2188958,1553946,2159027,1833935,154685,698253,86764,2214056,1418075
650,915896,284905,2185927,2035090,763802,1193784,1694779,1362146,685664,1236003,616898,610380,1459825,186682,1400173,779836,653158,2031644,570549,1639809
651,1529738,1162047,1720081,1993870,699722,2076267,1400055,1617439,2184928,1269760,1462010,1345450,1643282,2114803,2185007,1539720,953664,918412,568732,2111674
652,1810761,1379562,399302,1179574,1281294,1477227,1584152,1535401,2031977,1861063,310977,904215,464551,1583838,1244955,949414,944344,1536658,158222,1365351
653,704857,489747,1701516,68450,1679788,2162279,2066010,1213176,1794308,1870904,150113,1823607,2023805,980284,308765,912591,1835176,1441106,1943089,894407
654,1544368,1301995,1143596,64942,1875493,1455618,1681105,2109032,2094871,2114982,1707677,1253830,1758599,733248,365545,1754185,1568488,1230698,963490,2154136
655,825708,671470,96493,2066140,754982,1309532,1122880,859316,587120,34379,1409859,912453,2067359,698791,1472744,169140,1576569,1854859,1198469,1479278
656,2210839,1085142,108321,206548,1082668,244504,474116,982705,478057,1003572,666965,702958,1866932,789046,1426116,189737,66854,1631563,804715,1586778
657,9629,286175,998623,1406726,2229462,1192656,1555655,401089,2191163,923467,1614665,1810437,388538,1574441,610326,1339214,1601999,679428,226851,2026365
658,1772096,1441391,1021615,1401218,109724,427532,1537906,598799,506905,1631219,1719795,172752,912628,847061,1097404,1828588,637224,1170469,4883,154638
659,2233646,1775469,1929148,507172,229384,1582175,217261,974295,1110876,1137321,1246408,494802,1576795,91287,2089923,1672787,1960255,1715936,569698,1525645
660,1203562,562056,1479642,1121673,1440847,749643,1822433,1465775,1305352,514438,1705501,1916334,1784491,632099,511049,661979,1403855,929662,824810,272465
661,1589665,2026908,876352,1705193,170362,1352617,1518723,803543,1926280,785006,2085314,2220345,815326,747918,2129706,758347,1270339,1940079,16213,197302
662,129334,1028621,30035,834591,864675,1182068,541546,1389798,587641,880853,1983766,1909745,2158141,2228154,1043554,470987,259757,932400,933556,1649548
663,866485,30732,652994,1936751,1825754,2206240,1312591,1476449,1458062,1117813,685304,1050444,1218410,2061100,1336077,1593327,178130,169719,2183626,700692
664,1014705,2011699,435975,695481,1046352,1495914,1013895,1505933,1509188,2201848,1348756,1412389,2172059,797577,382756,2015834,250648,349259,1095813,1559575
665,637667,2126177,1836802,1674788,2109610,546902,267020,1549654,1048673,1152788,1010141,1288556,1706435,671723,2161041,966050,1830062,1237705,460828,834989
666,879165,1464942,442091,1860252,275219,991084,1427023,1799926,1193954,596834,823869,1450956,95331,418335,1308555,610761,2204495,1782235,1166286,1703844
667,139658,625911,1016250,662271,1350451,874748,1746631,1905341,299050,142874,2147922,158766,739175,616064,548923,2065450,266565,2010811,1322563,2187979
668,1477196,534746,1320753,1317226,829038,1132937,1087387,1201415,852908,980823,937951,1229036,959055,108585,824348,656777,1840270,1416710,1449244,377465
669,100502,781815,1438596,1432090,871602,456926,4700,2070077,577269,725684,1891186,1228576,1163512,1602523,1934230,463433,1700140,1284212,1917308,1709663
670,1860994,1087619,912573,765859,1166475,1534995,1001157,506720,1470519,786676,947398,1200823,1841666,2121941,2058403,1619671,1023732,1717295,493754,304646
671,1789829,1564251,1203168,574773,493837,1491370,640244,297501,289201,707529,1058456,665422,1823948,464422,580240,1694158,1026995,1216554,896979,763556
672,1431204,558139,1300096,1860902,2176415,462732,857823,1655370,387684,2014217,1299123,930254,87777,663545,1091864,1405653,1454642,80920,2025974,448037
673,1209902,1253066,1987575,1170245,1780664,199542,615235,22967,1450257,258368,1735515,1909586,94270,2089152,1088578,891824,684203,1469657,724935,461888
674,1132700,1113086,190018,283576,1334921,1381029,1497539,335884,206633,2057133,1648227,277247,41321,1222000,1008546,913129,1263851,1717797,1819259,542636
675,976843,817598,193264,1635418,941776,1510974,4627,1020268,1517598,1412286,984892,1732413,761295,185372,2092958,1428580,780854,1509843,516663,148011
676,1332316,1062333,262828,2196184,678103,1545428,470961,722091,854176,105046,2125933,1019556,212920,968917,1910298,933250,486867,262711,1694758,625001
677,1598092,320225,550035,301574,2093098,261665,1357492,1584306,242360,696974,567120,1235626,1116562,579624,1424440,1394299,1342656,1256851,1227435,1903684
678,398750,1273114,146973,565021,1313167,940127,1174384,809741,1346122,848551,1103249,1609939,1873884,2027957,873796,366026,1655681,777981,507189,1040896
679,655832,1692708,256327,1922203,795218,284939,1080104,676937,881494,519997,197438,1477358,1684553,2161675,614115,866307,718737,1019985,1906965,1811562
680,1607643,1222095,917923,1913079,1979763,1955981,603948,1458232,1334738,528699,1134562,1246800,994733,1955227,1285779,1586688,331718,165931,751054,470520
681,2214498,1109503,1914795,631782,1762912,404605,2110027,52695,1161664,1589192,60432,2013465,837323,559682,1851506,1911492,365658,462304,1172900,178779
682,2078568,1393710,761831,1046060,1950217,317290,1692129,1675078,1630759,1264827,1589691,1408003,750517,470699,659312,338043,177801,1594723,924999,2092173
683,297528,1227299,1096235,1685406,1264966,191341,141107,832277,631232,1501255,2238915,495254,2078635,430515,1537574,39853,166179,1581788,911821,17630
684,708378,218503,1825231,326694,1347026,2099133,613261,1137479,351115,887511,703748,1105082,20087,705748,393655,40046,908394,658091,921483,696933
685,329037,471165,389014,482862,946951,479563,2156405,1508691,134208,708193,1099696,2167620,123011,132606,611126,329582,1024183,316337,1718225,541319
