,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11,iter12,iter13,iter14
4227,215307,1984425,208242,887790,2043289,1638099,2039974,1667762,1667277,1894161,1335777,1233822,569289,1602868,1325079
4228,800508,1521306,352391,1807911,1922814,247125,1312120,1805899,2008165,198383,1373056,402513,1889571,1702055,1415343
4229,1149737,2191671,1302864,706199,1281173,125642,1022677,1083836,246018,242193,679371,2183906,2196110,1149936,1046900
4230,413373,1070674,1998293,528278,888067,2075102,958040,72866,449149,1565675,719903,143211,845761,1158440,938312
4231,941587,2094843,1665660,22716,1804281,2172692,297742,2084546,43411,44911,775236,1510815,545786,393566,1752520
4232,1611492,511472,1720453,685146,94107,2095431,1266313,2128019,744118,1072007,1032268,1082010,859006,581210,1311585
4233,165745,1435175,1999406,2103067,47570,1757724,1929447,621508,1497936,2173538,1300531,771500,309139,1381652,248614
4234,463324,1274878,1925028,1805848,1365320,512115,1828750,1241020,1502078,1629153,1682413,1610401,686678,295632,477713
4235,1222778,1547062,302327,398862,2153612,669527,2073253,511785,1406358,1204151,1428548,567771,126100,1432412,1257983
4236,806340,1751938,2025212,1693067,1985560,332871,773240,1672078,1974166,1845392,363297,790553,741757,2222376,1319005
4237,195146,290488,17091,1215872,862707,160295,287661,403430,1015292,1367687,756834,362709,1823297,1266629,1034608
4238,1977532,282790,241860,243475,1484647,498945,599031,1056609,1889780,1332537,1245639,1169459,1846867,2000251,1361142
4239,203507,26223,904987,625408,1112406,2026088,2179395,1388218,602056,760591,688481,1581394,113652,79162,1972740
4240,329828,1584413,439731,1817721,1899787,2009149,1032952,667711,1050772,1590959,2124908,2230134,1432373,1411391,397190
4241,1511892,71081,73635,59542,472574,1536119,749116,469028,566606,587730,1562273,2159233,932822,640716,1611667
4242,1728738,1487211,1686131,2186878,1541693,795176,398840,774251,1237675,2058328,228033,1246436,1272015,1602122,1916143
4243,434771,82746,1747212,539053,2215476,359929,212124,127160,2148893,886879,2205291,1436997,1684692,2216566,2075579
4244,2073568,1195682,651595,263169,1815451,205699,1120998,1018866,474333,50525,1588476,1772772,1087884,443445,633972
4245,351854,954479,1671527,1710954,1547260,1397482,987207,1533595,409975,2239494,1293788,367356,1129399,55752,1312064
4246,1837548,590733,247124,1028310,2113626,243455,662293,1283457,152683,1827806,667441,952755,18903,1108286,115562
4247,648573,211246,1787897,724957,162917,1512382,1939301,1886937,252111,288266,271891,1923239,1347116,898804,834812
4248,2206649,1819222,1878699,349661,1339028,1512442,207481,645127,750179,494384,593531,1283052,694039,1326846,1771326
4249,2111397,1510045,183583,1610676,1906092,1777972,489536,409071,1152555,1159461,314437,915156,321691,1364934,670923
4250,1387651,395394,1161890,2139809,1758857,1131047,2107808,1686417,1442359,2133874,264275,186356,491127,857152,307890
4251,1083493,2061043,1232855,754670,797896,1633342,1302938,1707580,2239200,1359105,939658,258633,2098920,1511199,46373
4252,1196377,855423,357408,314987,600584,2126954,1801085,764782,961924,403514,1357074,1703775,1004769,1536343,295498
4253,396450,2072856,1994965,1027994,1249928,1115679,298022,604352,1141766,1989782,1835923,1266119,1042859,702324,43315
4254,107235,484301,742057,2225910,1641577,981492,1447951,1932145,938086,145940,758292,1699709,2196522,763556,1993124
4255,2065047,683778,604556,787889,1211123,327950,1051647,479858,1251263,726004,1306340,1962889,1074243,1824227,61324
4256,966004,1526627,1325971,892422,623177,972940,281965,646702,2159426,1028895,1614848,1742999,1973239,1072581,1849576
4257,700757,1654705,59625,501540,986782,2127202,695457,901800,461901,569976,783862,929003,366749,1570756,2223454
4258,2076041,1402167,463684,1503262,1785102,205285,1722925,198005,880183,411424,1400129,296812,265982,757705,794121
4259,1804352,1886110,445707,126035,904630,2015455,1841018,447644,1522913,1920754,1314386,2234620,847831,811403,1266986
4260,2054609,2140486,1295450,1310553,1809343,668887,307325,1382127,219318,1292035,1142621,1470973,132927,1179302,1214456
4261,1947558,1598997,163410,140411,1438875,769057,1496348,340695,1080936,890219,285223,562486,412625,1110728,1444491
4262,35114,179989,888629,1924125,231872,886670,2010260,1870792,400568,830349,242524,942955,51326,1482626,842266
4263,1091209,171443,1325299,1188400,1498397,1445280,1847839,991106,1764375,90985,1568286,961498,193255,474465,427162
4264,269887,1080545,985083,2197599,2171649,1984847,1824320,207571,523249,5411,1533012,75584,2110937,1123416,154826
4265,537259,772905,448360,600786,1411120,2138398,443774,177747,2084844,1766205,926618,559058,703860,382558,1635160
4266,1856801,656649,64033,1468462,2057112,2177465,256206,1651025,818750,472656,233807,1665220,1070428,1103178,1908934
4267,951968,1890151,1415755,1564851,813710,14170,207480,1452770,1270756,693835,75777,1588852,24164,997537,1081154
4268,1425339,1395619,1034324,2173552,394319,418298,697448,988925,611545,967198,2068399,137804,1016022,427702,1642843
4269,870425,1709925,319576,670049,66270,622471,2066332,2046823,1905221,1017776,366790,2017649,259254,822554,1112725
4270,783179,719904,630169,676704,1192720,546972,2075682,263512,88700,1451894,1438919,1922043,269604,2008538,1807651
4271,1567198,1939584,890692,298384,743203,720743,2005116,1223241,62072,1795676,2075025,1996479,90539,2060306,2002878
4272,547586,1424853,551828,1962368,1824514,634567,1593458,1120045,2129256,1389148,1558931,1130265,575474,1715043,1480865
4273,923525,578649,1178725,428398,1813873,1414232,744984,658599,1428313,1917358,1161963,297567,1331641,1530346,1425574
4274,331086,308087,1974737,190972,1064754,160699,304274,1803027,1766576,177878,1932541,769032,677046,699001,957472
4275,1842681,132685,1192910,399755,2117468,64882,292119,275105,2179820,235276,606975,1615821,1932406,1852439,1691066
4276,2056012,823744,1979735,539385,395846,1359519,1169427,1541222,2156294,1458975,1874329,1059972,43209,1672482,335480
4277,349701,1470034,2211795,1279730,1110103,1567868,742286,164690,316584,535945,487717,1087883,744647,976945,1401568
4278,2012584,2021527,706327,430968,1626011,201240,1663884,532749,1860918,478592,535562,2079097,58933,2021609,171028
4279,1604015,565921,1757215,601496,956787,479740,1257478,1667027,837244,763282,424741,886211,1364160,842258,1789488
4280,540724,2081450,2224206,1764184,1772907,506608,652391,1762581,1979805,112823,1133545,855273,1357252,2119621,2094646
4281,485514,670759,2217802,2008750,1967743,1285416,1894626,1775190,1689901,1890984,1566488,704258,170849,2172820,1652246
4282,1552452,1995619,141874,1787185,1394809,2194881,234808,1988913,1484283,1292476,444788,363461,554184,63499,1812302
4283,1268974,1180842,1484967,316412,1235959,1837723,1767103,1691761,1157969,1688606,2109308,972429,90604,2208342,1261752
4284,118964,1785920,2231111,417793,1629509,703339,1974474,1040937,230178,647549,684470,1910994,1521687,2204522,750984
4285,601913,433735,2209599,5258,697008,90753,1105676,1156646,1658673,1540799,1145729,1863090,1742404,134282,1972318
4286,883028,1748527,354288,513991,181665,2182507,672368,1807571,1594579,1220755,1941533,1410910,913315,889689,1855128
4287,2221757,680168,2126114,839150,35552,543598,783682,1407691,275988,1344550,1019073,2016104,906317,1790577,248079
4288,630106,771555,1898874,1993829,167302,181537,1455422,87105,2167342,4662,453124,743961,424670,2230627,1795669
4289,589933,2044358,1800128,104624,1265577,1889457,1566662,393094,343204,1715390,1970919,313605,2054838,1247228,1920174
4290,1553188,1549302,1128117,1029139,1548995,36616,749413,2215594,161136,1149786,275982,1642514,290217,2684,1005656
4291,1131534,325163,379797,1441533,1132526,424,423152,119833,1454510,1360929,800525,2087763,1099711,277152,388326
4292,972885,975395,790471,2126429,1970186,853510,562619,1659469,1582501,744827,2220547,1621714,1416063,150207,1068161
4293,407329,73207,1893899,592572,107889,193106,1115800,567365,920141,1318829,1959517,1811741,499185,1726876,1306858
4294,2010682,907246,525265,446792,22312,1244418,548108,1806916,358207,28898,1788129,1460455,2158251,1679038,44763
4295,2131232,1400715,2225930,1205633,1978520,294280,1643496,1492365,1826949,1252811,577145,596221,1507354,2229026,1734369
4296,1676898,454852,891136,860550,698384,1483158,51936,1889499,788269,2095820,1063699,984241,1261199,1806456,1293953
4297,633738,145975,1522696,1059790,2239872,1418998,267123,1065472,1049590,805777,1359683,197644,1405823,1425901,136114
4298,1056129,422647,592241,60226,920666,1311841,179095,1416822,172492,1142867,367351,1824045,828818,204047,1981543
4299,1606866,775757,1130342,1979317,56034,434221,1039910,2135779,2038049,1467618,1013075,1558612,1161484,890587,544192
4300,552733,761774,94210,361604,200527,1661402,1574459,1236777,311647,603925,1524943,447142,1107667,1692708,1986470
4301,590884,2189345,1332147,1736663,2239492,1270780,103251,1090067,285301,1411310,284143,579208,1604447,1857659,729663
4302,290816,116471,1242774,1120144,35232,1737489,1993979,1341843,51477,356429,2031273,1030658,1715614,1176311,601057
4303,604942,1146824,966794,1373409,2092089,353937,2007347,1285598,943410,961922,948675,1080407,1978513,2146547,1307252
4304,433963,1498003,773478,2181498,25489,1499505,1532243,1991478,669871,879900,630865,2148583,1095462,1793468,1940002
4305,531327,1420566,1541568,760388,463032,1265395,275335,1746118,902813,1145059,1707742,1178753,1633296,978898,442325
4306,2236290,5673,1048814,93772,1887246,1991598,219219,2180607,1984349,1116739,100362,763792,894507,1816889,422920
4307,643162,1032018,1961200,728608,266771,1098954,455332,1042114,2029904,1214060,1625450,1503230,1377468,1744351,373713
4308,832117,1649403,294439,2231626,995827,1243635,383632,162746,1752868,590744,50092,545421,49114,1028791,907080
4309,1396623,1819345,1210415,1599973,756757,1574250,1195833,621973,1619336,1778841,1743261,151321,1919428,201265,447029
4310,1363058,1332028,256486,1549443,279744,2215524,1496240,1637687,17813,1185580,1116205,393792,2017129,1695896,1779403
4311,1862066,1379876,1523162,1728171,446575,2086254,1945133,498886,41084,2182384,1096997,1110611,1820962,1085212,605909
4312,42585,1063827,1712107,2050906,2086723,889961,1365178,1421204,297600,847360,41782,2167916,133107,1564080,355920
4313,1538847,1207664,401531,1081359,550916,2198668,712334,1245950,1753991,1354400,183817,1681027,2162488,1161532,837915
4314,835659,1215575,1205848,1942946,1430600,86171,835733,528614,296818,1404789,1140813,49332,1530921,156068,15834
4315,835364,1772107,55492,1530120,1852261,348046,644452,405202,6792,1038523,527458,3097,2134906,962116,398628
4316,282411,67075,147959,150317,1930222,1504519,795502,333388,2153530,213676,1124996,1042754,660287,2086114,1185461
4317,2153146,1770438,1798866,456783,588287,253511,664803,2148169,850347,1892573,2049984,1495921,1123173,925789,1843026
4318,338044,883206,1923715,440466,182557,387540,1722919,1592164,863868,611020,1690933,737949,1042820,1983926,428713
4319,1789730,1246869,900123,370269,73558,754201,661977,1795238,793926,1811057,660840,971344,1168956,1613269,1485740
4320,544654,1630650,974754,1238769,1715899,2181094,1044489,768928,1599494,366010,1422469,813320,1877095,764226,1989081
4321,1379707,124621,792021,30598,1467946,125122,703852,1698898,224766,2155141,662194,508217,1723024,1739443,2030699
4322,1386216,945359,2059453,1217711,1169400,1561541,1369419,611910,1004023,601770,1686564,221092,1009311,654199,2061683
4323,1095518,1866536,758487,1261316,200650,943726,1752891,182485,439860,189447,612898,86886,1857926,1230425,731392
4324,503921,1801833,312143,864348,453688,2030849,1185244,1520731,1324245,1780689,151441,386549,1654815,2025137,224804
4325,824144,917355,447415,964630,2176373,1927825,437132,603874,2066548,1722233,665134,312751,776754,1881306,320440
4326,83238,708808,284037,1183182,493660,795706,1855701,425538,1445665,444122,693098,1667475,1349804,1787106,664364
4327,1868007,839850,168794,2079236,2188123,965026,907018,843479,2240992,932737,2052959,914557,532113,308593,531277
4328,22543,1279656,457995,1048044,752194,181082,636560,1663636,947221,190034,388872,2229566,577631,1385924,1560250
4329,1723031,1692522,318148,1177652,923489,655908,474433,1873013,43940,806968,672266,1535578,1699603,1264332,1687944
4330,1296069,1959792,1210858,590138,150463,1828579,224938,2216498,622718,2103942,2096109,1004908,42889,165258,1002670
4331,1112434,1846633,1902148,906795,432644,2208,520298,1194127,1240377,892356,1565891,457755,2218739,955003,260694
4332,1747572,782705,806885,1493766,1021980,1832038,37788,1967334,442305,2190791,681817,207924,2217241,1897718,2237681
4333,658098,301479,1091608,438744,685041,1925608,1659159,946462,1199762,23269,1776918,2227802,1878843,1339444,781594
4334,1008819,1346156,1264742,1965586,1810118,444595,633947,2052123,718643,502141,1828103,843905,1559054,984553,535233
4335,62758,1587495,1440191,756644,102058,1767778,1726769,1899192,204018,252260,788653,1636913,1872323,782175,1486933
4336,66450,432138,89214,1956230,2138225,444742,617724,2079975,1210392,373362,536916,1358755,1013201,227149,835650
4337,697166,2134157,1808526,1074022,1874738,600279,1128585,1673523,1987599,557676,762463,1823408,132376,297947,63806
4338,158109,1766954,908557,743897,112990,2242885,1727471,266790,1231949,1849750,1202155,369427,2176001,943442,459271
4339,712671,771191,21799,1820560,2051075,2006178,836363,848944,939938,372891,719843,2163212,741701,2188664,252107
4340,1057425,1066053,1710921,171465,1728583,1400167,288130,1840787,259286,2022002,1062764,2041092,1604988,1687841,1242260
4341,455294,396109,1545904,608636,1237869,1367126,1494195,1601095,1483354,1434175,1144688,1012909,2159436,1720345,874200
4342,2092629,1870755,212953,639752,1413853,1038341,183529,1596482,1016855,856857,1868085,1162251,1066926,805597,1246065
4343,242968,1792554,248506,1669787,424706,1851748,237488,1975828,106549,2131858,386801,705450,933865,1838142,963832
4344,1545930,1874331,479597,1174946,728982,821249,517372,1198417,1607104,981010,1373454,1408246,887239,220768,5872
4345,65676,897680,1641838,1161183,47627,105655,839578,1158590,1446167,808111,915841,1529865,953457,1652230,1555125
4346,2155246,1014288,437082,1104001,2214203,1736835,509359,158753,82545,1090593,180455,631807,196190,446707,1266729
4347,562430,1544913,833115,1902751,2096834,1239318,1763704,1931860,1011854,807975,1028476,1865227,1894465,371823,554591
4348,1426370,1015059,928611,2187610,1164182,389391,1099474,1011387,2023466,168659,834031,1635931,1232186,789501,24287
4349,578521,943273,1541078,1518972,1598768,746622,6951,1421014,2158672,1918934,1325322,1453016,563391,1442537,382718
4350,1296206,2000456,13283,830893,1580336,486895,499667,640116,1377186,101425,2077915,805587,278883,737011,1330379
4351,1288939,1871594,1410444,1564984,1864679,844370,1692011,1608664,1579497,2049061,1195204,1191418,1476720,1267608,18802
4352,651383,711910,684370,304537,829493,795921,2190783,1300467,1605176,1803173,1175806,478696,421680,1872254,1598335
4353,440533,602686,1609620,303434,1229634,1215831,1783755,318071,1790075,1528009,1272930,1444946,606251,2107779,450993
4354,1153926,401925,1069298,5235,1481671,1062425,1432935,1308268,847620,1704426,1438257,263855,1317046,922215,1284753
4355,49267,1351478,590720,533316,1541301,295970,1135073,1447498,1673963,1625236,1770128,761189,1574629,167707,363889
4356,1439027,402536,469651,738833,880496,1824245,1703258,1744506,1459242,787812,222358,2001208,831299,948714,1374619
4357,799652,82902,1549746,1681638,1142344,573681,776333,1859356,883144,2076543,121933,707340,726890,734550,145515
4358,62883,100488,635815,164573,486660,364634,774297,1766759,2211070,1644127,576147,475943,1464939,1446051,1115022
4359,868076,1340598,256036,2113352,2139040,727382,212005,1233423,1982880,1624661,1810258,1401762,392144,1086033,1726223
4360,1205983,597719,224328,1389090,84415,1550815,1781132,346425,1376916,1397803,311808,2213070,577553,2239525,68897
4361,695701,1996228,799155,1382642,2120682,601128,524223,1980238,885899,1453914,563479,1950505,826139,537276,1692263
4362,462227,577979,1803382,1128071,1153587,155867,1727427,425205,243655,1620562,885944,53942,2132895,2170725,1511261
4363,1258363,249448,2128489,1538807,2091144,1951181,2034077,1568947,940564,445270,865248,1680996,1902212,393444,1917201
4364,2011453,1778628,1547968,892304,57908,984544,1033007,983325,204980,1574870,882179,1256448,428646,1325350,1715520
4365,1580347,998058,1015769,417886,2004465,541034,460346,2035997,833145,210279,1972070,729133,1218277,1515718,1394381
4366,228735,1759611,149099,1520044,769485,632407,956850,1462646,47571,1409290,1118652,2057687,784282,978013,2040238
4367,1971775,113414,1656040,1344834,671614,676262,1977889,397409,2161675,995070,761802,1040234,1916703,2217255,51338
4368,1666020,2119543,653927,1516282,2134006,1917251,215287,1933325,2148444,1170106,1637319,358330,647405,1382370,1763965
4369,7138,111339,552718,1390002,169159,1139665,2139496,823923,161407,2133075,1928153,457153,1917422,797812,1970089
4370,943583,851974,1798937,1834339,296457,1328407,951509,1317452,159821,1656431,2079577,983945,2125327,362690,165858
4371,977597,184626,976183,2165224,622141,860770,1875378,1109654,88960,103566,872334,1518813,1465945,2228754,1081100
4372,394217,632384,1715016,321380,2207588,2058704,1162471,1817633,66742,1603985,1730093,987485,2065464,1818155,1619223
4373,109144,551586,525571,210313,847130,1525426,147522,2028369,2137803,2217426,313007,1527778,1816400,822562,1569307
4374,1922471,1373558,1294993,1078012,1570473,510338,669772,579291,1755995,326919,760260,718241,1855443,172099,1854502
4375,1935329,1501803,965837,1713920,2000199,1755567,2145531,1370335,305079,1116197,408916,1892023,342821,1049067,1098998
4376,900967,2045300,515428,225000,307583,594734,2183214,1578501,1062951,285816,1626033,1286069,2058991,1961057,1904139
4377,2004302,1860991,605962,331477,645823,134268,694188,810338,377594,138173,133954,45358,585717,551360,2138065
4378,633123,624246,1449124,2034777,2127272,397464,1337447,1096864,132894,1026720,261241,1364548,950255,368125,354150
4379,1855827,2092922,554563,453863,1672473,418784,937942,310759,418854,170025,646800,255709,787926,154666,203693
4380,2188674,81988,434838,1958381,1095566,642283,1573697,313778,1371759,1695674,1270547,67532,1206148,1133788,1145657
4381,1763635,144348,1672029,1689530,901816,656766,1184436,644046,1040639,1697827,1998604,76516,44031,1435437,1123287
4382,1569939,941945,1757119,1088546,1006922,1112440,76851,1531327,2174287,191198,1981134,1842051,2044937,111792,1284561
4383,624186,130551,1502187,811975,750345,1704605,2067948,890088,405237,325945,1695089,1150028,201934,1334295,1775797
4384,1204917,1590369,127826,1292575,601506,2067254,374849,1562528,406912,2199872,946976,1397297,2086138,1264547,506925
4385,904923,1963611,237197,1245058,1983471,358906,420545,2024275,207694,1826275,576716,2156939,1541162,773549,1337275
4386,523100,1874717,458144,1547126,1407494,857525,566647,139795,1992873,219128,2148569,2128444,2165044,321076,1199039
4387,920483,357769,190927,1071784,1099684,2092302,1449964,616789,183061,477440,606706,610150,1324697,361745,670906
4388,899084,1695346,519653,935494,868213,2240347,1154454,1608709,1139057,1887878,937292,110583,190991,311106,2033370
4389,1546940,1457084,1070736,2237075,2101512,586539,1716584,40545,1101214,1191429,1553259,357321,1705788,2191701,1744463
4390,866777,2062550,719557,1872112,1220007,1656205,241344,1198371,654141,457057,1670248,382939,789144,1499382,1870592
4391,1293539,1613623,501424,706956,1154132,22794,1440279,1706564,1073064,826541,1643580,2152563,1132838,1110818,1703371
4392,522097,276696,540504,1509374,549928,1263468,1053452,2092039,1553012,1105208,982800,1844644,371133,700985,17578
4393,1855611,489050,292412,1371641,1884271,228892,1054098,541550,1196603,853829,1257682,266187,1988502,1097120,1458135
4394,363300,1343636,96416,76225,1051541,511118,291426,620480,62991,398251,1879961,327,143860,1393416,2237426
4395,1725175,1001102,454840,1701955,1629170,678091,654609,206556,1506179,2069670,1046222,614869,1358376,730072,806396
4396,834139,1832855,1792033,1937267,1703465,324190,696510,41901,1592103,901577,1335978,672537,696496,1087978,1093091
4397,1620161,954431,1359367,223960,593234,1606991,746348,1895696,1799504,1090476,629604,761786,1625896,1908755,752096
4398,1642128,509951,1768309,836493,337155,1169374,1695072,1532935,1981192,1195775,632343,247310,2132276,1662260,1839205
4399,511063,1099157,1356687,633553,869100,1852457,2189574,1680148,112065,1851482,105224,1564004,1605628,618977,34699
4400,236396,1047901,458325,632747,1829559,1735331,458001,714606,1772213,1100619,504847,1245811,1721782,1173138,1984159
4401,1542750,1571235,708636,1534837,1328085,2180946,240800,368247,2034168,1217847,339448,1559799,936906,1566072,941855
4402,1054566,1301091,1927254,1818211,1049512,2110794,1815761,1512398,2172661,1650474,796879,837477,461234,271334,2043854
4403,1890231,1811770,459707,838648,554473,1648229,1235516,1544939,191704,1034280,139685,967130,2123672,1574752,8429
4404,2195954,1826145,1778128,1254676,1113891,2161083,657682,1026935,1319157,2046321,466442,1117183,1302378,1583752,1976696
4405,216537,909084,980130,1614834,1452837,347084,1302290,1559562,854686,969316,2108347,1503583,800847,665908,1093246
4406,192214,106280,1751622,969447,1949567,2059676,333887,1513494,1870230,1387409,1059569,53250,183146,1180844,2042674
4407,331898,1997727,106599,1980592,485960,2046435,1157124,1967867,1274658,725235,1298486,31905,1299836,1954734,454537
4408,218145,444631,421387,1283618,472482,1913241,538738,1938301,1766791,720221,297776,1097491,435807,490346,1961167
4409,2147304,1081647,1819267,518479,2173090,438342,1262328,820758,1109353,2129030,230498,70241,1242522,2006857,501691
4410,604343,1909097,1526082,1299895,2241126,1651227,1712002,2212895,507777,2066179,278467,1352270,2045109,824149,502258
4411,251987,2067190,111059,473679,1307170,525488,1691311,514088,1869958,1923870,1473403,2236633,1551964,736515,493876
4412,885873,639089,2107301,234571,140094,230769,1755743,2211285,1945826,19334,547280,1868160,1053301,942762,893362
4413,1325363,1152510,889379,1943307,1333090,1485596,2175965,1127300,1724383,283256,764732,213777,1460710,422665,746370
4414,109362,1569412,1722751,355273,1828501,1100098,107766,1603311,44043,1099056,2062501,1767772,97364,1229325,1771976
4415,1169607,234193,1076709,908395,2153608,129481,1717398,1338389,410333,1754238,1767851,2187900,54807,1193396,1035615
4416,1229706,192023,1654979,981070,2011837,2237467,24319,578921,1464361,934456,633304,132704,1616780,51999,208862
4417,530013,386603,124117,1347601,2003726,1332998,1503682,1332206,1367401,525260,794105,1821325,2151675,2050854,1113299
4418,1080709,1377633,91919,334995,645690,95268,385293,2061774,97512,2120214,1961651,640000,642865,66173,2031841
4419,493942,608569,1461111,248055,1149026,1481387,2154991,1202808,1132699,2187351,1076767,1369721,1580519,543841,1312654
4420,531041,274327,699342,129468,2222189,2008647,1434067,1794097,1790433,1205514,1993106,869592,1334099,233279,711437
4421,1922630,575385,1205353,1949029,1943258,1354810,1295097,2023343,2002308,1077057,1446445,2082891,432843,1269960,758055
4422,2018444,2025060,1518095,1061809,1702726,29381,617636,1676181,1430070,2026044,1595450,1953360,1354435,2151024,751940
4423,1822858,1813652,2053054,739000,1700212,654386,1877616,1119639,1293733,1319685,1149823,1058144,37265,1236340,594682
4424,1170093,548378,2098846,909830,1392314,1233816,1924997,3438,642233,333972,1434507,926192,253569,2239123,227099
4425,1295928,969442,577150,1051062,1421638,111320,117945,1886769,30887,2140441,872984,1900199,1520979,928730,1415542
4426,2069508,2165904,647384,1435455,2114907,1519763,1930254,1381,1511634,1997483,1009516,655687,134567,667778,1289170
4427,361746,754678,2151925,818808,1365024,777800,1561833,778083,1226965,1875756,197939,1061533,286669,248288,839530
4428,91694,1447885,1497136,1306531,1001971,1489548,223957,548862,504078,1137023,1653442,2179620,842242,2185207,1569776
4429,152885,1160163,1645318,811867,1050832,1151043,356812,2172031,942384,1282176,1695530,813999,1080210,2027872,1652373
4430,2161968,607063,1059697,2161103,1140982,1522294,656373,980982,1758147,936281,1598865,191165,1571352,1028327,904017
4431,627239,2010921,1057568,1644262,1104590,2136069,442625,1528704,881334,2239251,1010434,423257,1807815,2183109,211338
4432,495564,1423632,596304,258435,635032,349201,301795,1806694,1414302,432783,1933951,2231524,588950,957770,1276502
4433,130532,2123628,220220,2202305,1743753,2092768,202306,284012,545541,1628702,313665,2233852,2159645,745552,1566392
4434,508490,366617,1466864,1150441,18611,1636844,1387234,2242237,1121509,560939,1019690,278399,152262,782237,1096770
4435,1755097,233430,834832,569555,787714,468786,1498557,1437170,386719,538512,1514327,1682605,2095986,1364739,876167
4436,753497,1992942,898930,250675,855878,556645,687034,1943647,1843634,299222,1035378,369835,834336,169800,1614983
4437,1949628,1273226,1920900,1825420,1625929,196657,561619,1184855,1290841,2029959,1489249,1250842,2035899,1753142,401556
4438,1431282,574206,1982958,594306,228624,14753,1808095,1586545,742464,1153650,1618501,4811,1895480,482162,2028729
4439,1929187,664137,1647844,1710383,792137,508634,426160,2079762,638692,73764,712648,387858,677656,443928,212776
4440,1961150,1932799,1834809,454623,265243,240389,995116,165073,1354104,1940577,1942650,1140143,918788,1309407,23559
4441,1771289,665082,1188929,374730,1476248,1940648,26355,1784775,1775780,1434243,2080431,913333,2192349,1292775,880613
4442,60382,2215509,1320366,949477,131846,1295022,686009,27893,1900718,839927,902327,2181613,2231958,1799142,517332
4443,798234,997208,149824,322314,1951340,400000,1736920,1201083,441688,861411,60861,1320079,675625,2116735,1159625
4444,1683655,1837929,1993452,160668,1925024,442960,1748394,1867128,1790234,1403398,146261,318300,2216251,1863730,737569
4445,710566,120853,111854,1204114,1085658,1606984,717454,913330,622317,213584,2180925,523766,439633,1171517,1022096
4446,1526361,858084,367666,157073,1836477,1720775,1093625,167157,731497,179051,1991389,656555,718490,1645647,1291465
4447,739578,592306,1332176,432737,780736,1005882,254262,734239,1905001,72416,1978623,1631718,876338,420692,906061
4448,692765,1735033,81797,1534006,1397049,752957,901562,1818361,1663150,2095210,1958749,85264,1535696,900740,1327898
4449,1222315,2221978,1638173,557009,441797,970567,2202156,1950940,187912,239358,88975,862517,1565850,152814,721707
4450,2055554,678412,1411828,2106965,388345,898973,2008342,112440,240208,509260,119605,974096,697167,2170876,2238196
4451,94453,591585,2157045,1104778,460866,1512850,190618,799589,1357331,1478046,125265,695540,1495256,985464,467138
4452,1599208,625930,984236,2185779,1050988,207148,1926557,1517596,1989722,1120892,904194,776888,1265535,1817259,1623026
4453,1886881,270985,1053560,1438119,1876564,247402,400330,1033652,895900,412398,1195963,1444401,1257716,870442,409044
4454,585949,723109,1598666,2191987,1405790,193537,367002,527870,139703,858019,1687309,852347,1147957,1483596,1615898
4455,2216288,1722498,560677,1142281,2013935,1364320,1348469,880648,208580,822340,862324,1332254,1786584,1399757,906614
4456,1112328,2109069,1746028,1434316,1394932,228607,1166507,2199418,48053,422935,573918,2239452,509015,1400087,170085
4457,1702778,1952873,1814207,2087842,782432,963509,1306760,723321,1151144,767926,669857,1378341,851938,455496,1864881
4458,1414254,910980,1002020,597415,1390922,2093053,86892,624748,1748080,692059,253431,1585332,1309629,142047,33839
4459,2033337,78993,1835404,48373,1018811,703309,465863,1037576,1266639,148450,680587,1050102,1419082,1166064,1269190
4460,1078428,383773,696322,195293,944583,1066493,2026005,718577,591215,7318,2020029,731686,432797,859837,1741974
4461,200082,488443,2160159,247012,457220,1340657,552993,675946,1403083,605105,860852,867644,999669,1823399,1854921
4462,61827,1386512,335336,668145,1367517,1509695,1740776,1848930,1659762,722376,267417,1687210,771041,1267794,923370
4463,1706420,1059835,725711,402012,1297804,1242524,1631096,1147269,1398555,719394,736461,375038,1027411,1705769,146257
4464,803628,467945,663041,182432,1276837,935867,1203678,218546,211643,2077530,1591646,1049986,857369,543991,875302
4465,992450,1237530,1971584,621553,1497582,2161645,976773,1034526,2167031,1868569,1375379,1463119,1356836,1424547,1633085
4466,215288,1293333,1008042,1457568,93357,1890857,1585121,932740,2235237,2132093,1278097,1286332,1307019,1665767,1505997
4467,138302,1152476,1597454,283183,1856525,1406231,288237,2086587,595355,1161169,1696234,66999,994912,1785844,1501110
4468,2074349,1545876,465093,1619502,203460,498164,1593522,277867,1283225,154938,101023,687554,533973,173559,1606435
4469,1279747,1818281,1464043,2175674,155565,449656,2076978,1566716,424355,2132296,1116933,503368,1468786,975098,1895087
4470,732843,1002528,1454097,504186,727449,932195,1176129,2110539,1308497,1349478,2129291,1824960,30988,1581228,1272573
4471,70572,941996,816340,2043277,1388674,381387,755922,581319,1918729,2108981,1271841,858252,880412,1022071,1712650
4472,648496,2221479,201140,756831,215694,1837536,1125719,699877,1712115,1715910,455138,75775,1514074,1147172,1957665
4473,382803,473080,1609067,2239555,2199395,1134138,1025177,1171110,562551,1424167,1093707,1593900,569236,1674147,310281
4474,173924,872922,331788,534125,674891,618571,1994027,1778488,916797,2154384,570849,482070,1311217,1157248,1756983
