,iter0,iter1,iter2,iter3,iter4,iter5,iter6,iter7,iter8,iter9,iter10,iter11,iter12,iter13,iter14
7735,1139533,667406,1384706,826323,1070969,1202574,332936,1441050,46736,1020068,515400,593039,1435156,452996,643298
7736,1407409,35048,451516,217400,228789,948462,701921,1439818,1431513,1041943,196582,1454858,1283207,1330943,317125
7737,266598,1450521,520121,1043928,194072,965166,956176,1156163,539435,1202317,635689,1120100,214489,341420,745688
7738,1134135,1029492,463929,1329298,995685,223548,445577,1182816,317279,161898,534917,997584,979719,1175652,678805
7739,530310,109116,350399,931694,714617,944205,634567,221266,391552,1136645,859656,1470665,227566,379450,812135
7740,146171,242973,359126,396185,162544,1307930,161222,166164,1460303,56758,1192967,1032916,112034,406748,1389986
7741,112912,973335,1220901,1010195,1084144,306003,1285308,104553,1059796,898900,1421475,254202,47477,1471058,1264964
7742,1064632,117441,816394,1240959,273499,422520,498676,909397,1266857,208893,696753,296706,1102962,774048,1324859
7743,852252,941724,1003152,382440,570404,935683,884969,1373405,174937,687983,697283,229226,750230,807969,1218106
7744,1098568,832791,668295,383133,210418,359580,573381,1151858,738045,1070910,1359300,1430583,789719,164627,809245
7745,78382,252046,535074,66719,1057665,717924,292625,772799,635281,386585,473559,912644,1077403,848031,600126
7746,783085,1393066,86495,1203557,268487,1211070,656670,767954,1055599,204120,1119105,1463570,698549,1007769,210402
7747,686299,1242157,927907,980129,275450,760320,1134741,286131,788446,1168641,1179968,1381089,212278,391890,306147
7748,1338733,534362,440913,513340,941145,182091,791834,987331,1350270,887273,13020,144383,791263,1095681,97417
7749,1386825,388186,513577,669878,1008258,297204,1236325,580252,1162880,928605,234101,1356259,917825,1034444,747644
7750,1399164,564369,247179,782295,840913,1236466,354176,1009192,927087,1386383,953096,667037,1268819,1014046,905989
7751,942404,732782,854742,1246360,951091,1056465,1263627,1214034,332691,617514,925904,806019,862420,215208,856661
7752,495799,930646,1326586,1249055,1314976,557850,7230,785314,1146474,441921,1075444,633216,6863,1252311,70458
7753,680519,1228567,690379,946429,1298836,462425,946480,1380323,1332009,211430,403249,194506,205635,1211041,1187079
7754,504436,88518,1230966,1268515,1448005,1270070,1241319,1232059,1117567,134771,1139697,78620,1416357,172777,512570
7755,1311056,1195022,207030,94694,665293,1402245,610644,207019,1224159,1365716,881712,50411,171464,332025,835225
7756,415485,138152,1390686,1321093,458736,663558,15730,919565,689091,52246,1116842,432169,1225962,1230890,962746
7757,212368,848018,459137,366817,1424630,358885,1324402,1240785,947949,114929,217696,439117,1213300,1129432,1244352
7758,1313863,1341371,294888,1151114,1403369,641097,1449354,1294783,1166278,608093,323658,98171,293184,919424,1307733
7759,401046,1104261,1078443,600993,1103470,1313959,1300808,932828,323736,538474,690878,1469625,88371,899737,464693
7760,705731,885744,1324984,663832,254156,1122470,436568,165732,366600,152545,1164518,1329845,458045,703068,725976
7761,924401,1308046,1278288,828650,242803,1103968,365535,793778,1079086,981947,15652,916950,611066,1088956,181963
7762,672107,1225208,960764,1398360,1402352,943290,1100009,175635,1232634,355203,343036,134710,1107119,367118,818799
7763,1440211,802818,567887,1199311,903871,1019740,504812,1000683,782661,1382525,374131,1276646,1388636,263611,784152
7764,622713,848301,41466,762478,1374008,179738,1234868,680761,230763,169211,1017303,768465,1097016,712742,234913
7765,1032209,1156156,222288,1374286,155933,389764,306396,1310919,956491,460697,262816,802658,1273671,1431842,439492
7766,123426,960151,1372242,1125838,876986,646974,645201,95150,877912,1323730,1306664,1257141,1307153,716402,1468454
7767,237438,1392074,1105755,263949,1062775,1326803,2490,1199115,746189,1181887,912727,145398,1302495,320941,1295062
7768,707358,491785,276022,241092,827745,1437619,507559,1199395,368146,949696,1346755,1513,630849,1225800,991864
7769,1147473,976301,1108772,691844,1291406,953002,139152,738706,440317,117994,248559,839185,953459,1383271,96174
7770,803905,96083,125795,577826,630255,1280149,838342,241067,469437,62862,1367997,63038,1003845,672498,177022
7771,462110,862538,307606,744827,1168490,77858,1306362,1035637,469819,672668,823148,408469,659451,743123,321458
7772,661993,501982,834297,1344645,1113016,42134,1323167,994097,353509,70526,948648,487327,78926,987171,638181
7773,549091,564045,634725,780382,352754,511404,1272290,702843,1270359,259490,531321,876245,725339,1211342,127595
7774,370019,94885,555305,1343277,719737,205308,306238,500138,405854,771697,1243875,71478,252550,387686,1032986
7775,1427668,746593,478600,1279735,205056,434283,1249731,217202,508402,1384698,329679,379094,235148,940603,717900
7776,358172,1204994,105123,721382,319400,61698,1196359,1343818,1120220,1415076,993621,124769,30779,1058808,1316983
7777,203615,991356,107510,1391928,1217474,1037698,238062,110226,440914,1020862,453862,464071,131900,1155850,1363931
7778,308854,529005,290634,1020268,430237,270084,901546,1265410,1214851,1217566,30164,649749,1190205,927662,1301969
7779,1157770,736931,1083201,1304941,1417926,22901,69926,1073094,469465,981162,611383,131176,1021623,506397,663061
7780,380135,493489,55366,111491,175132,1377027,92913,241087,516524,193817,593507,309765,1099351,1466618,47927
7781,1205743,1461142,893366,569818,921035,647545,207005,500095,1449907,797216,960530,469361,431710,445338,574627
7782,238980,355803,88389,1438575,1334630,485607,553274,111607,1297704,972463,364744,286225,71401,1161921,464073
7783,1061217,13910,920716,426230,1227661,191258,1292872,992079,275531,913761,1380756,745255,377149,575503,86869
7784,31793,876814,654964,760625,579184,974118,129254,1012415,661790,1115093,219436,414804,141365,1124265,69919
7785,1217815,195650,1435552,1023947,981467,1102242,1247060,1402763,954969,1014091,1332399,318647,249703,52557,1213099
7786,157468,1215538,1208080,821029,546477,855192,804889,158943,516336,849829,104717,561959,83233,1365486,462272
7787,11168,90511,1370347,59002,1035533,1099210,1136142,702533,668610,1225695,1211885,135650,711238,98172,549560
7788,769507,694076,311267,1190435,1428587,147946,797683,369772,1160982,1384115,1144976,753222,174819,452663,1360064
7789,238653,1139331,428288,262509,17962,160182,1058718,410722,95776,742297,556889,184774,943052,63008,866422
7790,312196,152059,1409279,302717,1080628,821587,337942,1149675,251069,920169,335221,1145432,1148636,1190094,1452508
7791,1133427,165926,173077,483954,487457,582449,1461180,136565,36230,537400,1302765,1336426,387563,579996,555608
7792,1122521,16096,602864,1422712,595648,561895,504112,852568,529388,913327,572163,74712,506009,1011748,1395927
7793,149410,530312,315610,478511,185077,205667,1378409,217919,595385,662434,981286,994120,534188,1360371,328976
7794,340845,1008345,739666,1461261,1109010,779896,739636,764181,1046530,881922,958874,1307221,1397381,119224,1323763
7795,922381,523841,503567,444639,598217,975932,1221925,980487,139866,897688,517478,985758,74781,176237,878549
7796,923903,1382950,251749,1310657,1088928,825130,769978,788105,1253071,1364347,161913,1399727,1235739,1113203,1465305
7797,509271,876453,623551,1136948,1137555,465118,505255,766464,555208,563068,496235,950624,64053,228522,1094598
7798,749377,942663,215499,1344428,451300,667421,321947,1412645,408423,259400,734918,1302286,613380,194947,1132107
7799,1196351,178180,820368,541177,792035,1325151,1450592,1135942,239501,1271227,1067292,471128,646817,1139075,286771
7800,237085,1243503,365498,1378776,431251,1047109,1078331,332041,1053492,159104,584484,45491,890518,293916,1037485
7801,1030621,602278,796990,302483,932006,1277398,628358,423560,362666,18310,523206,987852,1469879,1335678,1105378
7802,436425,126274,261132,26404,579019,1151605,375393,682060,100583,829211,1197333,495279,834217,860008,797335
7803,766804,1236022,228032,212445,891346,453667,387850,1089424,702296,246484,580243,381258,391781,1411349,379533
7804,422621,818482,1229261,682315,712692,1467058,1340529,929232,725609,64611,354897,880124,927753,1293201,1428482
7805,664944,668254,62869,1231036,1258804,45306,1442567,645584,922159,1446319,16803,917068,1447207,733962,378954
7806,247677,746522,93845,12822,22317,793048,754317,1038204,524511,686599,1129689,495270,698104,438772,1046104
7807,1076306,1218962,938511,836003,375633,1291948,130772,368633,26171,1078928,831861,909051,921983,1388578,1280913
7808,970264,647271,886063,102457,1382018,1293351,1158604,951108,1189642,1124312,578900,998373,416260,1110137,532137
7809,92653,753052,995275,539081,910934,980896,1292182,1472054,533143,1229325,953777,12517,1203169,165966,471063
7810,1424862,746319,1096277,1466526,181983,401549,12356,157997,966695,909913,184654,1253355,346400,676923,99853
7811,760973,425987,419014,623579,522693,1432319,856358,454868,363977,1330900,853847,725947,362588,1434134,1076348
7812,1411799,194679,344806,1294305,444765,1332369,1124737,1452411,1410099,1275125,1019721,1182658,572730,993343,1456218
7813,257572,1058518,767866,1153534,1204431,1228113,1407427,1099007,911221,1266534,607881,1366574,581084,657571,407381
7814,1421912,1452176,1268928,836447,124963,1348937,946636,1015004,4591,1132371,185146,717178,1019078,490462,301618
7815,849570,1387290,823611,1080989,616176,1373304,723882,118640,883810,1230509,715396,1357422,1140776,478870,1216989
7816,1118798,851783,1023985,674030,542098,85441,234817,828493,1350257,792118,978488,791829,606054,238578,560260
7817,1342724,144834,11762,1112050,764337,183960,36534,1143963,334202,1274021,1132088,1023997,1082494,800143,1303185
7818,534793,803946,748485,1364328,705302,25075,524971,1263690,489686,955537,1070991,128489,9079,1094362,973405
7819,1411727,566141,1466311,421780,435841,503142,1171384,1350181,188,799051,1464342,1308415,618077,1070177,1301853
7820,1057774,761180,227744,837335,977637,1213817,657194,91240,1041103,1156548,483879,1445744,30946,81098,1052904
7821,1400633,299565,1050898,1141203,899162,1053854,1169689,482847,725436,1448905,1114320,560812,475629,163376,1271634
7822,770269,239214,750347,148226,70401,1409117,728251,57432,1012530,1440193,89145,724310,85388,1129795,790106
7823,1266207,990859,784081,1198121,482521,641556,310268,3720,810472,362317,1227226,738412,616794,159156,953097
7824,1315287,1403774,342723,693695,706816,941396,999483,906531,1175019,858063,1006651,70510,709917,335497,671292
7825,570353,817142,1439768,493226,783121,858613,444780,1230644,172499,929581,19704,168499,574471,1133953,1471134
7826,966970,1105891,695364,859149,1112224,1423538,931383,1449462,701117,257947,281809,1305145,156848,808348,1366
7827,1452842,1335205,1216746,496072,1462435,1260338,514703,1403980,1446501,467048,1176318,1386771,561375,499409,820498
7828,1240227,1447750,625241,749200,826683,315621,1164466,890208,1280659,560734,1262496,511062,1330691,781034,329407
7829,584851,1328895,419349,868406,1058533,775830,1253435,755669,371769,671441,940080,1467324,418605,1419236,695473
7830,1322524,1406219,990453,1217099,1307481,1190492,896313,704825,964402,1242788,402871,880637,364726,1376766,802559
7831,941201,1307940,427841,1363785,104513,590851,420895,494436,649277,763375,1380766,763036,639597,433738,602036
7832,734466,626799,201958,472514,235174,891928,1125128,1266200,1193376,1372785,944211,1110687,96991,302641,773008
7833,578630,706512,302126,1070372,398685,186764,973605,1189203,1203840,1244304,1464803,608181,259678,902848,446463
7834,1182554,480181,1227237,1085584,1297411,212600,834109,321289,1437424,593686,757599,873587,356158,1248549,601639
7835,511845,758501,472650,871291,1387300,423914,456766,867205,499130,721813,455206,1372655,230151,488820,1305253
7836,989237,1269002,353747,1360017,1347664,1447412,1206451,992088,663857,296891,1448892,1255442,1435784,415426,500454
7837,853357,503791,604526,731720,583478,1064287,67831,1396512,1456160,877702,1252346,1275921,1367909,1111019,632122
7838,1193958,494802,45325,1059839,434473,322947,1431792,672961,320092,1210590,115909,309801,1134498,1226643,355944
7839,29554,650512,512276,354388,331193,108318,759890,1090077,360926,1182851,555146,1449977,1067530,1077624,42522
7840,157416,1249689,917771,1374995,881636,140315,1447452,354837,895778,1240690,1271058,997886,512993,357853,240241
7841,1326650,1193172,57947,1469180,1454551,365110,1313849,220773,152269,1319498,908616,977862,580,754840,1023704
7842,486040,1345140,1015523,1309116,1057697,469777,1451669,770737,1247800,104530,587994,1188973,1401357,1001340,59194
7843,1073140,952900,207277,836573,1145502,756268,600490,96179,1398734,15600,569140,842190,1187077,89322,687394
7844,1142310,387596,1055435,1385059,243743,693877,860294,630496,402053,401209,205079,1404789,1169537,102093,410813
7845,773132,26016,1142283,300704,702876,896196,318786,635625,642623,1380561,1013742,421585,795389,274818,425200
7846,1045846,663388,1028692,983403,1346294,1433852,776609,1381618,868287,424168,371797,847446,1424897,721889,698268
7847,1165122,1283667,970541,612423,1161156,1433641,788248,57485,830374,384031,769462,873534,837831,1059915,1241331
7848,29307,292481,1346476,1247683,1040019,818192,189802,147003,429648,976396,859043,156887,557016,1183297,1278188
7849,429223,1435800,599391,1445715,778700,208723,751694,135264,173695,1031082,552438,600463,336160,357443,199389
7850,1157980,404993,741415,547260,1245686,1252847,653586,351551,923111,127348,1215833,875075,305461,498345,1025221
7851,94027,1065258,72871,339603,1012190,128481,541781,1101044,682438,184605,1435898,1163261,149384,900111,206243
7852,1446185,455407,491798,516439,34636,6207,120105,852583,1391190,20207,458487,991391,621937,890490,158675
7853,157718,1095744,558439,333926,865338,380478,144714,882358,804299,330410,368991,927640,1021212,1419959,623742
7854,1196743,861524,1007544,802214,1173434,788603,355430,431670,1448851,471826,1218741,895849,65185,798503,298141
7855,1325422,1342525,712160,1147912,184502,85143,116934,1078113,1368775,156865,1057868,423693,17798,242990,876203
7856,1311150,472336,674927,926500,881738,828560,960159,412320,732615,598306,583962,1144664,198093,998356,890978
7857,450954,667010,687422,1119748,446494,133804,865374,1065566,698245,64804,1350943,582733,632366,580754,319367
7858,360167,872905,644559,1021013,236497,166772,649593,498270,1228534,675685,604674,129344,442160,1298405,1203322
7859,1178760,138705,1470419,903147,50688,827798,990199,855033,1048765,11995,534357,213580,428596,1019753,518574
7860,1110043,1453853,805848,774290,824879,196477,308415,1371209,736995,1400867,261883,1213936,154463,1041796,636358
7861,1189984,1055374,393355,1055378,1405227,1199136,1071082,547639,1228459,1382753,293694,525928,640800,947983,295680
7862,203434,361704,1287884,1042963,832306,755134,612111,21794,533618,981810,1136304,216445,125767,462894,828680
7863,877227,171828,617772,177513,1299967,163026,1094556,133767,803081,124452,904337,975152,370492,517639,322208
7864,536174,1368652,1323597,274931,137221,1226741,1447457,276728,928365,262637,1067460,1231416,759017,148676,596371
7865,1145329,308324,603206,1379340,450058,1385659,1263066,517906,912482,1194729,1058094,116609,1318523,476906,881891
7866,160830,1440591,861539,680966,278079,1196839,132560,1415542,443801,389722,1011666,843170,963953,742232,572340
7867,785408,797307,139450,262911,389009,320953,835414,784592,997668,1029970,770767,1282353,889829,1405133,1169180
7868,1456302,95342,1274742,100440,856394,814850,977251,1416234,489549,981906,1371693,1063332,635073,1161100,983764
7869,857669,1224380,641618,1279392,731815,854186,783110,220677,1128835,666483,1426973,1088565,694456,1295648,580750
7870,1306373,379441,976668,255622,372584,975732,338229,997440,692104,928972,1325442,85555,1415451,1223440,37641
7871,1115848,664615,363467,449105,39466,1277537,525249,1257450,92049,354062,183714,1336316,286058,1302077,211355
7872,618025,548960,842361,735857,100553,434600,199259,366869,469242,1097565,1044072,987257,252277,1199969,898425
7873,1379502,1116484,990660,312314,221342,24113,1068823,1232000,580124,46752,226338,938293,1054811,1405492,487163
7874,656549,204580,872073,676924,1156382,1400092,534278,289955,1177783,649099,969284,490878,1457604,1068112,1183443
7875,542752,646493,758834,1158829,590963,255169,1110873,1460642,664134,247955,847357,636860,746621,1309062,1142443
7876,323738,1178120,359666,881421,713442,278181,880865,852658,313978,1189763,1154961,479466,723834,662845,420158
7877,901362,459297,836098,484624,1243738,535240,1123892,704325,150800,1083418,1315889,1050295,746031,848895,505400
7878,279295,960094,611623,1038095,1199703,923654,1344881,1146876,1410190,1360258,762393,1226510,215821,1086904,580285
7879,1445388,47178,752471,1179681,1062005,498407,160291,1047689,821998,978645,191450,1329995,372189,676576,698787
7880,987408,901819,222342,1191593,1323796,427684,825649,1375733,420256,50111,390707,283227,52640,769687,1123747
7881,158632,1002624,1306110,884537,1175486,1049944,740169,358594,103309,237255,926475,923169,585158,784211,269989
7882,951905,664923,1378745,510709,179565,260250,610104,1377568,142663,514154,102484,536934,407847,811012,388104
7883,818854,530895,935941,1235749,178834,1142676,9396,1412298,1200700,1284757,899601,603227,549680,368459,1210352
7884,1006918,591471,338535,553882,623627,1190458,1123112,1124720,232562,1296551,1153207,424554,1142461,725058,700890
7885,849687,509949,567290,56367,72069,527863,63938,718343,1326003,557553,882064,840170,1343314,767955,55382
7886,545800,639143,833461,1437666,252491,1045266,743297,1187149,398037,83001,463605,1381389,1290041,373933,817641
7887,1337358,158379,164269,971477,1367537,98069,1230038,947310,335927,291892,728773,44451,634253,843114,468084
7888,237567,921070,1017927,625843,946192,633974,1416538,841807,1050021,456316,825572,886479,562546,502907,1084187
7889,1125095,1254798,169970,15306,632615,492288,774999,716243,420133,1373705,434853,510077,1272249,1090664,1221094
7890,10075,446083,400970,1027516,1289439,635921,688597,352468,333051,1335720,1265712,799637,791569,1167374,799763
7891,1410469,14993,254932,710344,463578,556770,396511,1275112,1449067,471677,694604,330162,885067,568426,338672
7892,887084,1009834,634686,140250,655913,57414,1402714,760541,183035,386704,576884,1000972,700277,526316,935068
7893,659470,1246414,11482,172184,1148542,665841,406806,702120,1087660,1122772,1009163,642370,185846,1133980,881356
7894,1282039,1125168,1220155,375565,227333,1389721,249342,683861,850181,373561,1175813,146963,790661,1010680,4598
7895,747551,752920,1295823,629834,227101,1449732,461713,1241877,288441,359847,266890,290778,502957,1296178,540755
7896,1013767,956485,845013,1321519,311339,169911,291411,437730,326071,332129,802787,1063716,1461376,590859,548757
7897,791332,1094259,337562,1255159,1392900,239685,557661,1095991,563580,1217744,109716,541403,1468310,171026,943856
7898,1343,742102,198900,110245,785502,528543,1037839,1062042,704639,917608,1452372,1423120,609194,385465,961065
7899,1117424,645931,343459,576009,589405,1384693,1255166,314214,1315878,364576,910406,1153768,1246073,1237820,600543
7900,1017365,259651,520930,884784,251708,1111072,477798,556402,158131,1010787,128076,578227,1339063,1370390,218723
7901,938600,724747,430537,790546,596372,1078187,943665,843039,91879,681980,336442,1343233,1125599,523273,740345
7902,1244780,1174400,1177006,468465,330558,143909,610716,362176,371873,1309869,32867,1206238,211863,1068324,196378
7903,212232,800921,354825,732881,810796,762030,1156733,1195347,545103,687498,320538,1074620,821693,448967,1086164
7904,176140,1019926,967244,9410,674552,225388,312573,543554,225737,1344575,31512,509407,166349,1091703,1375881
7905,243499,960998,909450,1135736,1373453,360709,309637,282111,777400,172248,425184,1346672,555703,668847,1277778
7906,825361,731956,320028,1095682,745911,906670,1072494,139042,593878,617372,510415,1460165,865156,1026840,1272624
7907,618725,403217,303676,1131904,479414,841465,1221660,1371468,8413,1010803,553408,1249749,78274,1428170,1212047
7908,1370023,4012,612719,1226734,694678,278404,816142,993137,355828,611585,970619,473163,1255808,436700,415790
7909,1326310,1283215,584210,336844,988624,1025613,385206,1111321,688112,225572,734031,412911,468801,1295384,1242449
7910,1057833,416980,215723,1386862,963897,1401448,680689,403933,454329,35796,1173403,86458,1400498,383072,288585
7911,659688,456616,603063,41019,503023,1325008,1456375,1223815,948759,1094130,412762,1403549,230426,1104713,301506
7912,1349234,885401,926983,211885,187498,577791,380787,1468218,1285551,733836,76301,312692,1124726,343733,956639
7913,1188155,1430372,393154,148751,938123,568676,993590,343968,765143,1071142,1067564,39545,22278,288201,35748
7914,735813,562991,191985,1135331,1412732,723944,769732,3601,280569,704264,815464,77915,916552,460481,143105
7915,355326,1265592,1175688,1091857,552096,914653,581943,380352,911044,362994,1033243,1154460,1436254,1350167,1339625
7916,142449,281576,1211369,556598,759505,1206668,329813,503906,5426,1344981,1264563,1081750,453492,744813,1341279
7917,1165132,639448,281993,545829,941902,780114,381876,217787,1464895,968253,1170943,970193,1120744,1118333,682018
7918,928464,1333923,877288,1312570,719210,86305,260371,236212,1427666,974617,435339,851067,686318,77950,689250
7919,725772,1261704,629647,1120324,1285702,430992,542173,1199557,500614,1071833,311028,531145,284362,905441,167803
7920,916158,163244,1132184,971026,1258164,363309,1100070,15255,820641,172155,870360,1430735,240568,106345,1384649
7921,701942,692692,1185823,227540,1448923,948447,1411357,825758,62974,480600,767107,631234,194394,920523,1220498
7922,1225622,1101517,931982,920835,50664,19687,1154781,806303,1109512,584038,441292,1213326,922815,128928,1445230
7923,1077246,1097359,671413,897616,1263808,1207131,403468,1013577,65723,151102,482907,441282,677764,241807,506616
7924,890936,379875,940556,565870,229647,386251,737773,898136,434167,1095320,347035,840717,66963,1137219,855927
7925,1085859,256166,692515,922396,298286,1358649,169431,225935,1307392,398407,1057301,834756,1306620,1221228,589873
7926,608656,1456909,476395,1427308,1455600,1175907,6930,322612,1396778,211317,1157254,164224,143301,700533,60914
7927,384012,1446732,539754,1419111,622937,1399683,1141147,886255,50263,1267994,1194762,1391800,205391,1402051,912354
7928,492138,1350396,481982,679559,1288372,594056,163639,116551,1266349,1067540,65062,1184024,545891,861017,428496
7929,1371373,320205,1409227,1030190,1332473,803509,931163,478239,1234152,1039645,610179,618946,1055940,492537,158643
7930,882803,859788,176841,547615,172007,89390,1115480,1458056,1407866,1446058,763600,468091,728720,907400,434509
7931,941425,724178,915139,164637,542113,217532,1004572,301619,1320658,848684,969929,795947,329990,1287789,669522
7932,1351401,119594,1134569,888895,306987,11043,811193,507840,730467,1300718,1136207,583919,1322167,191623,795726
7933,509476,115359,1421356,822303,1305486,841350,81740,707157,354812,297996,997171,1248224,1318685,307676,1118381
7934,382504,250974,588283,1377715,1201507,725542,1173417,1152320,770171,1110327,1034296,956372,60336,215161,358433
7935,1454509,602189,1043587,1049324,223963,245395,96243,775744,28908,1084432,62787,952227,1393248,1303890,377013
7936,1167662,689374,980568,280076,1458357,1215801,434799,999725,890303,413189,971342,1440384,212569,1262155,877009
7937,754022,84118,1433950,833982,1348035,1103683,1245928,818029,199341,21993,758506,169422,1257760,915481,1214586
7938,1390372,23817,1361617,693032,388893,1464421,657089,338571,1390418,295569,14616,730513,1280020,386595,1463174
7939,313301,260167,128149,150978,57887,1375162,1172013,1158340,822802,919421,719407,1087509,1108583,160450,1174245
7940,1022441,1271907,954215,1097856,766182,1315024,437903,712673,845864,1120612,848099,630193,394456,1337402,691943
7941,1200343,528979,750876,94249,26726,764745,169730,1058594,99845,946605,1345815,684016,726154,886330,728103
7942,561140,1313487,372105,62225,799858,1447061,1298616,1258486,69756,506069,279689,117774,941979,452757,760261
7943,257458,1463674,592537,234180,691881,1398193,1380352,327698,952476,405184,126454,1084723,583144,928062,152803
7944,360794,1097167,1231826,457604,383873,1177185,336346,1341343,1466142,610833,614714,468715,218398,1202509,1464290
7945,1092374,134135,801136,1038812,1059823,486984,800688,167662,1000782,93473,989882,485853,1326409,815503,1062815
7946,1104442,1253436,1319604,534293,761777,1252124,816596,558255,95230,1301787,701262,191901,35739,299055,1458657
7947,507342,913431,4722,1251585,588067,1340093,1014201,541188,280069,1076583,1164314,68717,651684,719982,1159993
7948,622771,337975,644270,393060,625727,54395,538882,737046,1201080,1286780,77047,48183,1150894,471993,119390
7949,404641,218225,793613,605983,1376564,72573,1180452,1278069,208346,1262359,34528,819148,457414,183295,1309134
7950,1147305,1390305,552272,312805,1236235,1314563,1078370,959725,1308762,188185,1457349,702626,125375,756113,1405619
7951,448774,1261356,1026528,549318,165592,345074,494938,1150633,310553,1211066,183353,853116,167632,1371311,779530
7952,205872,118416,965999,728909,1061348,601736,952089,334693,508695,107529,1462733,957576,486075,130161,1135116
7953,720993,1148309,63477,398377,649283,380979,1295188,946084,1372592,405736,126687,407695,396758,781602,405886
7954,118511,927585,380964,856001,668823,28164,673651,577755,957632,29209,945224,993877,884475,1288747,1114688
7955,733467,623594,1333928,477146,462878,936703,1235955,17666,1103020,747753,639116,5405,965230,180834,868109
7956,869295,521167,491886,105948,1250171,1398826,188191,234211,1403771,687225,593136,372667,801274,563390,318042
7957,723463,1064010,89532,98976,1098598,344023,1178978,919164,1189893,319630,900929,1154594,48438,376356,465708
7958,303507,500558,398350,305107,915290,1256045,1031492,21393,597342,1094330,206328,778049,667035,1463792,74071
7959,860345,137379,1118427,632968,896817,1420268,397280,225973,1333284,289599,720239,1340455,1408534,500957,347467
7960,248284,1217207,791598,335523,387653,801934,1365183,1300669,869579,1143718,108505,1365145,662787,627521,742346
7961,822637,685793,334502,626976,808839,1438409,1426698,1008710,342772,474930,1172289,1148686,750760,1352272,9408
7962,1218430,1215475,870618,845200,595965,1075732,1049206,975768,964997,720575,462111,700144,1110362,1130236,1295363
7963,227741,320297,239043,1313875,1171642,95676,327342,1456297,326317,207010,1456045,1379555,61560,635736,800893
7964,514366,6454,1425469,7949,293165,34053,759378,1443369,622520,1354477,160308,528539,1040142,75666,737072
7965,1396270,532067,1103136,1272268,401849,1335181,1140436,1424395,399016,56968,306779,1274094,782155,114924,1397507
7966,379613,346702,160398,673081,548743,877558,817223,1211841,521312,1269277,1447860,1294969,813660,1056897,36701
7967,279476,1247850,190157,417007,1161479,933266,393701,1084461,1129313,1194353,346630,1282500,1194053,1378458,114105
7968,815404,1469346,1283347,860793,902327,696552,550077,1357849,704169,633267,61382,503763,390302,1433208,447887
7969,950227,1343323,966616,1201594,1020388,1212717,608482,722097,1339768,1354263,962636,766609,987549,1109077,1087849
7970,88936,541122,505910,469453,4893,291786,336548,971083,85954,293951,380362,1000427,1050134,296470,470849
7971,1431745,92495,758854,689692,1328670,509777,288324,708068,1295561,1410575,3547,491699,1416071,908313,1199281
7972,904206,402654,845191,1134747,540833,974666,1089039,1114568,304383,634808,911887,1168504,362463,1324085,1445307
7973,741754,995332,89636,153771,1408819,1401220,609019,427364,1231658,604492,911135,1391541,280598,691494,594355
7974,1197513,301044,118474,719676,304422,876657,26256,1436617,761982,760869,706290,823103,912927,194597,1457615
7975,841091,90869,320442,765219,728395,929309,1259464,258166,1280319,1342437,913289,1187395,1354322,1251455,446072
7976,1103333,981768,179262,531979,202535,1218723,501410,427267,832164,1431278,1155515,527080,406511,1391448,1078498
7977,801964,1301661,811281,1379567,482281,1292726,646670,698989,677288,644190,996792,459284,1443892,597516,1017171
7978,514482,886710,69466,716570,876833,594073,279298,258947,1097687,637441,105042,1137603,578294,993083,30445
7979,226700,1042324,400379,402857,870019,446293,223514,982731,53034,219011,485347,64882,105944,606202,1427725
7980,148210,1175475,1052093,897555,454902,968352,1040573,902539,512465,1348301,715175,438025,687780,1014126,1404239
7981,295617,771491,1118609,1269522,1061271,1394170,1393488,527609,1469305,1348143,126288,90309,806599,1145835,5724
7982,611731,918115,603229,1435533,660620,479344,488396,1224194,303952,618706,1299316,329414,580598,1193596,458259
7983,1341738,277080,616277,825577,205058,903127,1054925,1304013,410299,28064,1114232,373307,928621,520586,1164183
7984,808582,944201,701361,711370,1211880,832315,1279992,503071,1119775,1026900,854023,1309462,728490,261684,63148
7985,1436751,1101514,728759,495662,400200,711684,1308488,194982,1116655,465983,661264,1149564,656258,1451850,1000604
7986,573490,1006594,1202168,1164373,999217,782401,1027250,772606,916723,473157,589953,1433302,835101,814412,551124
7987,774949,1253018,1107847,143194,138848,1245403,660770,1227109,466896,1213015,1254758,1262438,606422,1404142,1041301
7988,876426,130255,1112984,297306,470249,1447901,1208501,1005293,515953,799859,552357,1247799,45873,548931,163808
7989,275928,535161,728108,1316162,1141836,653028,990357,868040,920050,1075505,986745,114725,176322,1449981,353988
7990,466716,1454879,618166,1000563,953191,926072,185208,136129,1437577,283952,333585,1367811,563899,345137,1456715
7991,1347281,234966,1471559,1170132,1152731,1306818,133828,697766,732284,96437,1305660,713275,11308,1598,38642
7992,140763,1391509,568612,425750,194522,280359,885464,865554,816006,21996,1243568,1332503,881863,91131,1440572
7993,1206691,188696,641297,551073,573826,1393127,73758,198886,1428733,107302,504690,691178,497112,255192,803669
7994,222291,552619,1077572,1204577,958970,940520,1035216,1356528,996770,159158,521479,1469775,773122,1138754,1075779
7995,464800,1353524,987198,738027,881759,323746,329466,178261,831220,342948,554361,26080,1031932,789576,858253
7996,974124,722519,21904,936440,1328011,796375,1335216,736123,468466,1013269,1015822,359562,1091161,83063,1138726
7997,624048,332134,1222,1461402,196260,961712,266932,242447,875763,1080618,478025,514317,1083159,254481,239818
